TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,8,2,1,2,8.075000e-01,1.0,0.0,4.1249557,1.0,2,6.043756,low,1.9188004,1.0811996,6.5634327,10.874627,10.879219,12.881257,8.756301,12.881667,13.683583
2,2,8,4,1,1,5.000000e-01,4.037500e+00,1.0,1.0,13.689278,2.0,4,15.660952,low,1.9716738,1.0283262,16.180191,18.939936,18.941944,20.944984,7.255707,20.945318,24.976742
3,3,0,8,3,0,3.500000e+00,8.075000e-01,1.0,2.0,24.989725,2.0,8,26.893604,high,1.9038793,1.0961207,27.414236,33.240265,33.242523,35.244884,10.255158,35.245213,36.047985
4,4,8,2,2,1,5.000000e-01,4.037500e+00,1.0,3.0,36.16663,2.0,2,38.294212,low,2.1275826,0.8724175,38.81324,41.416733,41.418667,43.42196,7.2553306,43.422302,47.45489
5,5,4,0,3,1,5.000000e-01,8.075000e-01,1.0,4.0,47.46783,1.0,4,49.476746,high,2.0089161,0.9910838,49.9967,52.71791,52.722607,54.725906,7.2580757,54.726246,55.525978
6,6,2,8,1,0,2,8.075000e-01,1.0,5.0,55.53162,1.0,2,57.62719,low,2.09557,0.9044299,58.14626,62.281254,62.28318,64.285225,8.753603,64.28556,65.088875
7,7,8,2,1,0,2,8.882500e+00,1.0,6.0,65.09363,2.0,2,67.07668,low,1.9830533,1.0169467,67.597046,71.843414,71.843765,73.84632,8.752692,73.846664,82.72595
8,8,8,0,2,1,5.000000e-01,8.075000e-01,1.0,7.0,82.85922,2.0,0,84.527176,low,1.6679578,1.3320422,85.046036,88.1098,88.10991,90.11172,7.252497,90.11206,90.91689
9,9,0,2,2,0,5.000000e-01,4.037500e+00,1.0,8.0,91.03465,1.0,0,92.87654,low,1.8418865,1.1581135,93.39744,96.28583,96.28594,98.28746,7.2528043,98.287796,102.32187
10,10,4,0,3,0,5.000000e-01,2.422500e+00,1.0,9.0,102.33485,1.0,4,104.52662,high,2.1917717,0.8082282,105.04868,107.58654,107.588524,109.59089,7.2560377,109.59122,112.00785
11,11,8,2,2,0,2,2.422500e+00,1.0,10.0,112.125435,2.0,2,113.97703,low,1.8515936,1.1484064,114.49641,118.87594,118.87772,120.87958,8.754144,120.87992,123.29896
12,12,8,2,1,1,2,7.267500e+00,1.0,11.0,123.30202,2.0,2,125.16001,low,1.8579965,1.1420035,125.6806,130.05276,130.05734,132.06003,8.758007,132.06036,139.31978
13,13,8,4,2,1,5.000000e-01,2.422500e+00,1.0,12.0,139.43742,2.0,4,141.21024,low,1.7728261,1.2271739,141.72975,144.68782,144.6904,146.69319,7.255775,146.69353,149.11046
14,14,0,4,2,1,5.000000e-01,8.075000e-01,1.0,13.0,149.22736,1.0,0,150.97668,low,1.7493255,1.2506745,151.49654,154.47798,154.47809,156.48047,7.253103,156.4808,157.28485
15,15,4,8,3,0,2,8.075000e-01,1.0,14.0,157.30267,2.0,8,159.05972,high,1.7570472,1.2429528,159.58012,164.05281,164.05481,166.05695,8.754275,166.05728,166.86086
16,16,0,8,1,0,2,7.267500e+00,1.0,15.0,166.86533,1.0,0,169.27684,low,2.4115112,0.5884888,169.79716,173.61569,173.6158,175.6176,8.752269,175.61794,182.88391
17,17,4,2,1,1,5.000000e-01,8.075000e-01,1.0,16.0,182.88853,2.0,2,185.2432,low,2.3546658,0.6453343,185.7634,188.13934,188.14139,190.1439,7.2553735,190.14426,190.9466
