TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,2,0,3.500000e+00,4,1.0,0.0,4.0202985,2.0,8,6.187745,high,2.1674464,0.8325536,6.710455,12.271213,12.2765255,14.278927,10.258629,14.27928,18.27072
2,2,2,8,2,0,2,8,1.0,1.0,18.277128,2.0,2,19.893103,low,1.6159743,1.3840257,20.416101,25.027668,25.02806,27.03044,8.753312,27.030695,35.02789
3,3,0,4,1,0,5.000000e-01,2,1.0,2.0,35.08932,7.0,4,37.395374,high,2.3060524,0.6939476,37.917458,40.33959,40.34332,42.345833,7.2565117,42.346096,44.341095
4,4,0,8,2,1,3.500000e+00,4,1.0,3.0,44.34597,2.0,0,45.771545,low,1.4255761,1.5744239,46.293377,52.59651,52.5967,54.598736,10.252766,54.598995,58.596066
5,5,0,4,3,1,5.000000e-01,2,1.0,4.0,58.60085,7.0,4,60.15996,high,1.559112,1.440888,60.682217,63.85239,63.857437,65.86008,7.259223,65.86045,67.85172
6,6,2,8,3,0,2,2,1.0,5.0,67.85756,7.0,8,69.419106,high,1.5615408,1.4384592,69.941376,74.60791,74.61135,76.614586,8.757025,76.61485,78.60805
7,7,8,4,3,0,5.000000e-01,2,1.0,6.0,78.61326,7.0,4,80.193535,low,1.5802763,1.4197237,80.71606,83.8641,83.86454,85.867,7.25374,85.867256,87.86335
8,8,0,2,1,1,5.000000e-01,2,1.0,7.0,87.8712,7.0,2,89.23609,high,1.3648874,1.6351126,89.75918,93.12156,93.12546,95.127785,7.2565813,95.128044,97.1222
9,9,8,2,3,1,2,4,1.0,8.0,97.1268,7.0,2,98.39529,low,1.2684841,1.7315159,98.91841,103.876816,103.88024,105.8825,8.755694,105.882774,109.87696
10,10,0,2,3,0,3.500000e+00,2,1.0,9.0,109.88023,2.0,0,111.334656,low,1.4544237,1.5455763,111.856995,118.13065,118.130806,120.13303,10.2528,120.13329,122.131325
11,11,8,0,3,1,2,2,1.0,10.0,122.136246,7.0,0,123.6245,low,1.4882545,1.5117455,124.14767,128.88727,128.88744,130.88931,8.75307,130.88957,132.88701
12,12,0,4,1,1,5.000000e-01,6,1.0,11.0,132.89427,7.0,4,134.2825,high,1.3882229,1.6117771,134.80467,138.14473,138.14879,140.15121,7.256939,140.15161,146.14464
13,13,2,8,1,0,5.000000e-01,4,1.0,12.0,146.15,7.0,8,147.52148,high,1.3714978,1.6285022,148.04346,151.4008,151.40425,153.40665,7.256649,153.4069,157.40009
14,14,4,8,1,1,5.000000e-01,8,1.0,13.0,157.40343,2.0,4,158.86221,low,1.4587994,1.5412006,159.38437,162.6531,162.65771,164.66032,7.2569013,164.66058,172.65373
15,15,2,8,2,1,5.000000e-01,2,1.0,14.0,172.6589,2.0,2,173.8499,low,1.1909884,1.8090116,174.3721,177.90944,177.91283,179.9152,7.256302,179.91551,181.9095
16,16,2,4,3,0,5.000000e-01,4,1.0,15.0,181.9142,2.0,2,183.42508,low,1.5108793,1.4891207,183.94737,187.16473,187.16841,189.17104,7.2568345,189.17131,193.16447
17,17,0,2,1,0,5.000000e-01,4,1.0,16.0,193.17223,7.0,2,195.0655,high,1.8932745,1.1067255,195.58788,198.42325,198.42673,200.42906,7.2568307,200.42937,204.4225
18,18,0,4,3,0,2,6,1.0,17.0,204.4273,2.0,0,205.57382,low,1.1465065,1.8534935,206.09563,211.17783,211.17804,213.18013,8.752817,213.18039,219.1775
19,19,2,4,2,0,3.500000e+00,2,1.0,18.0,219.18271,2.0,2,220.4114,low,1.2286988,1.7713012,220.93414,227.43375,227.43753,229.44022,10.257506,229.4405,231.43283
20,20,0,2,2,0,5.000000e-01,6,1.0,19.0,231.43878,2.0,0,232.95137,low,1.5125784,1.4874216,233.47438,236.68968,236.68988,238.69257,7.2537737,238.69283,244.68886
21,21,8,0,1,0,5.000000e-01,4,1.0,20.0,244.69597,7.0,0,246.22371,low,1.527738,1.472262,246.74564,249.94678,249.94698,251.9493,7.2533317,251.94962,255.94658
