TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,7,3,1,4.037500e+00,8.075000e-01,1.0,0.0,2.7000206e-06,0.0094517,4.0324254,1.0,6.822534,2.790109,6.922949,0.7173912,7.641743,6.0,7.6418924,8.248419,4.215993,8.248617,12.28863,--
2,2,5,2,2,8.075000e-01,8.075000e-01,1.0,1.0,--,--,12.303151,2.0,13.656177,1.353025,13.75663,2.154475,15.912742,5.0,15.91286,16.518694,4.2155433,16.518843,17.328867,--
3,3,6,2,3,2.422500e+00,2.422500e+00,1.0,2.0,--,--,17.340235,2.0,18.589252,1.2490181,18.689592,3.873482,22.564955,7.0,22.565071,23.172045,5.8318095,23.172188,25.596638,--
4,4,4,2,1,8.075000e-01,2.422500e+00,1.0,3.0,--,--,25.607763,1.0,27.357502,1.7497373,27.45785,3.3727627,30.831839,6.0,30.831955,31.437286,5.829523,31.437433,32.24676,--
5,5,4,2,1,8.075000e-01,2.422500e+00,1.0,4.0,--,--,32.257374,1.0,33.40596,1.1485852,33.506313,3.9739149,37.48218,6.0,37.4823,38.086872,5.829497,38.08702,38.896267,--
6,6,5,2,2,2.422500e+00,2.422500e+00,1.0,5.0,--,--,38.906708,2.0,39.63935,0.7326444,39.73968,4.3898554,44.130547,5.0,44.130665,44.735443,5.8287344,44.735588,47.159767,--
7,7,6,2,3,8.075000e-01,1.615000e+00,1.0,6.0,--,--,47.17017,2.0,48.105637,0.9354664,48.20598,3.3795335,51.58754,6.0,51.58766,52.19249,5.02232,52.192635,53.001987,--
8,8,7,3,1,8.075000e-01,1.615000e+00,1.0,7.0,--,--,53.010284,2.0,54.25588,1.2455938,54.35626,3.0694063,57.428585,4.0,57.428707,58.035297,5.025013,58.035446,58.8449,--
9,9,4,2,1,8.075000e-01,8.075000e-01,1.0,8.0,--,--,58.856182,1.0,61.53915,2.6829693,61.63969,0.8245307,62.466366,7.0,62.466488,63.070698,4.2145185,63.070847,63.879993,--
10,10,6,2,3,2.422500e+00,2.422500e+00,1.0,9.0,--,--,63.890564,2.0,65.03925,1.1486871,65.13963,3.9738128,69.114815,9.0,69.11494,69.72211,5.831543,69.72226,72.146835,--
11,11,6,2,3,8.075000e-01,8.075000e-01,1.0,10.0,--,--,72.15772,2.0,72.88921,0.7314908,72.98957,2.776009,75.76735,8.0,75.76747,76.37292,4.215189,76.37306,77.18243,--
12,12,3,1,3,8.075000e-01,2.422500e+00,1.0,11.0,--,--,77.18713,1.0,79.45568,2.2685475,79.55604,2.8539524,82.41174,3.0,82.411865,83.01691,5.82977,83.01705,83.82699,--
13,13,9,3,3,8.882500e+00,1.615000e+00,1.0,12.0,--,--,83.83452,2.0,86.52245,2.687937,86.62283,1.627063,88.25188,8.0,88.25199,88.85547,5.020952,88.85561,97.73985,--
14,14,9,3,3,5.652500e+00,1.615000e+00,1.0,13.0,--,--,97.7459,1.0,99.40556,1.6596617,99.5059,2.6553383,102.16295,3.0,102.16306,102.76664,5.020739,102.76681,108.42092,--
15,15,1,1,1,2.422500e+00,1.615000e+00,1.0,14.0,--,--,108.42382,2.0,109.55741,1.133591,109.65774,3.181409,112.84153,4.0,112.841644,113.44712,5.0233035,113.44729,115.87158,--
16,16,6,2,3,8.075000e-01,8.075000e-01,1.0,15.0,--,--,115.88266,2.0,116.92223,1.0395777,117.02259,2.4679222,119.49192,9.0,119.49204,120.09718,4.2145286,120.097336,120.9065,--
