instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",20.37959140003659,24.619734999956563,45.106404749909416,2023-10-18 19:45:52.880082,2023-10-18 19:46:13.351866,,,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",14.466451599961147,45.0527160000056,59.570581330219284,2023-10-18 19:46:13.352667,2023-10-18 19:46:27.860812,,,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",11.31983989989385,59.55942919990048,70.92782902973704,2023-10-18 19:46:27.862619,2023-10-18 19:46:39.219630,,,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",8.127880799816921,70.919349799864,79.10207892977633,2023-10-18 19:46:39.220633,2023-10-18 19:46:47.392850,,,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",15.962452500127256,79.24500429979526,95.4095192598179,2023-10-18 19:46:47.405815,2023-10-18 19:47:03.554888,,,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,SD015.jpg,0,MF015.jpg,0,,,,,0,0,0,64,imgFunc,1,NA,6.389900000067428,95.39342609979212,101.92884171986952,2023-10-18 19:47:03.602671,2023-10-18 19:47:10.125816,MF015.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD028.jpg,0,FF028.jpg,0,,,,,0,1,1,27,imgFunc,1,NA,1.7914579999633133,101.88759639998898,103.78157032979652,2023-10-18 19:47:10.134601,2023-10-18 19:47:12.027404,FF028.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD025.jpg,0,FF025.jpg,0,,,,,0,2,2,24,imgFunc,2,NA,1.637251100037247,103.7860252999235,105.51478982972912,2023-10-18 19:47:12.035391,2023-10-18 19:47:13.761669,FF025.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD011.jpg,0,FF011.jpg,0,,,,,0,3,3,10,imgFunc,0,NA,1.9206459999550134,105.5184983999934,107.53195982985198,2023-10-18 19:47:13.769658,2023-10-18 19:47:15.780046,FF011.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,SD033.jpg,0,MF033.jpg,0,,,,,0,4,4,82,imgFunc,1,NA,1.1101160000544041,107.53697319980711,108.7496391297318,2023-10-18 19:47:15.786995,2023-10-18 19:47:16.997091,MF033.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,SD026.jpg,0,MF026.jpg,0,,,,,0,5,5,75,imgFunc,2,NA,0.8833349999040365,108.75609329994768,109.73710892978124,2023-10-18 19:47:17.004073,2023-10-18 19:47:17.982387,MF026.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,SD019.jpg,0,MF019.jpg,0,,,,,0,6,6,68,imgFunc,0,NA,0.5169559000059962,109.73812069999985,110.34894472989254,2023-10-18 19:47:17.990367,2023-10-18 19:47:18.598426,MF019.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD016.jpg,0,FF016.jpg,0,,,,,0,7,7,15,imgFunc,1,NA,0.6060554999858141,110.35303090000525,111.04949992988259,2023-10-18 19:47:18.605408,2023-10-18 19:47:19.299380,FF016.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,SD005.jpg,0,MF005.jpg,0,,,,,0,8,8,54,imgFunc,9,NA,0.5570411998778582,111.05519499978982,111.7132338299416,2023-10-18 19:47:19.307359,2023-10-18 19:47:19.963535,MF005.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD012.jpg,0,FF012.jpg,0,,,,,0,9,9,11,imgFunc,2,NA,0.7539965999312699,111.77309909998439,112.6342117197346,2023-10-18 19:47:20.012248,2023-10-18 19:47:20.866924,FF012.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD015.jpg,0,FF015.jpg,0,,,,,0,10,10,14,imgFunc,1,NA,0.3227180999238044,112.62038729991764,113.03208692977205,2023-10-18 19:47:20.874902,2023-10-18 19:47:21.283832,FF015.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,SD038.jpg,0,MF038.jpg,0,,,,,0,11,11,87,imgFunc,0,NA,0.5462046999018639,113.04488840000704,113.69029122986831,2023-10-18 19:47:21.291778,2023-10-18 19:47:21.934814,MF038.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,SD034.jpg,0,MF034.jpg,0,,,,,0,12,12,83,imgFunc,1,NA,0.5497359000146389,113.68931169994175,114.3339524299372,2023-10-18 19:47:21.942766,2023-10-18 19:47:22.585064,MF034.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD001.jpg,0,FF001.jpg,0,,,,,0,13,13,0,imgFunc,2,NA,0.2044987000990659,114.3465270998422,114.65723492996767,2023-10-18 19:47:22.594042,2023-10-18 19:47:22.902222,FF001.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,SD032.jpg,0,MF032.jpg,0,,,,,0,14,14,81,imgFunc,0,NA,0.12952119996771216,114.66162559995428,114.88835612987168,2023-10-18 19:47:22.910202,2023-10-18 19:47:23.135603,MF032.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD008.jpg,0,FF008.jpg,0,,,,,0,15,15,7,imgFunc,2,NA,0.852995399851352,114.89800169994123,115.85884282994084,2023-10-18 19:47:23.143584,2023-10-18 19:47:24.103368,FF008.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,DD037.jpg,0,FF037.jpg,0,,,,,0,16,16,36,imgFunc,0,NA,0.458730700192973,115.94037349987775,116.58054883009754,2023-10-18 19:47:24.112347,2023-10-18 19:47:24.752648,FF037.jpg,0,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
,L_SD502.jpg,1,L_MF502.jpg,1,,,,,0,17,17,91,imgFunc,1,NA,0.6332290000282228,116.5179213997908,117.25923822983168,2023-10-18 19:47:24.762621,2023-10-18 19:47:25.503305,L_MF502.jpg,1,10718,18-29,2023_Oct_18_1945,Recall,2021.2.3,59.97979876167627,
