instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",0.8325852998532355,14.968062399886549,15.90446214005351,2023-05-04 12:59:32.431825,2023-05-04 12:59:33.361351,,,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",0.14901089994236827,15.843539100140333,16.035917459987104,2023-05-04 12:59:33.362326,2023-05-04 12:59:33.543845,,,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",0.2933137998916209,16.02746699983254,16.37152625992894,2023-05-04 12:59:33.544842,2023-05-04 12:59:33.877976,,,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",0.333394099958241,16.363398499786854,16.756796560250223,2023-05-04 12:59:33.878952,2023-05-04 12:59:34.261932,,,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for positive feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",16.830259999725968,16.882371299900115,33.88543936004862,2023-05-04 12:59:34.272903,2023-05-04 12:59:51.275024,,,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
,L_SD504.jpg,1,L_MF504.jpg,1,,,,,0,0,0,93,imgFunc,1,NA,13.17051069997251,33.89411399979144,47.18512554001063,2023-05-04 12:59:51.330855,2023-05-04 13:00:04.617414,L_SD504.jpg,1,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
,DD035.jpg,0,FF035.jpg,0,,,,,0,1,1,34,imgFunc,1,NA,3.518947099801153,47.185768499970436,50.82373396027833,2023-05-04 13:00:04.629387,2023-05-04 13:00:08.269542,DD035.jpg,0,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
,L_DD507.jpg,1,L_FF507.jpg,1,,,,,0,2,2,46,imgFunc,1,NA,2.9045874001458287,50.80007549980655,53.7973869596608,2023-05-04 13:00:08.277493,2023-05-04 13:00:11.271680,L_DD507.jpg,1,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
,SD024.jpg,0,MF024.jpg,0,,,,,0,3,3,73,imgFunc,1,NA,1.847013599704951,53.80169089976698,55.731322759762406,2023-05-04 13:00:11.279659,2023-05-04 13:00:13.206535,SD024.jpg,0,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
,DD010.jpg,0,FF010.jpg,0,,,,,0,4,4,9,imgFunc,1,NA,3.7126846997998655,55.73589009977877,59.534552559722215,2023-05-04 13:00:13.213513,2023-05-04 13:00:17.009164,DD010.jpg,0,10572,70-89+,2023_May_04_1259,Recall,2021.2.3,59.92250815256465,
