TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,8,2,0,2,7.267500e+00,1.0,0.0,4.12258,1.0,4,6.195504,low,2.072924,0.927076,6.7151585,10.872341,10.87412,12.876712,8.754131,12.877168,20.14069
2,2,2,4,3,0,2,8.075000e-01,1.0,1.0,20.196365,2.0,4,21.945292,high,1.7489249,1.2510751,22.465069,26.947119,26.948938,28.950623,8.754256,28.95101,29.754683
3,3,8,4,1,0,2,8.075000e-01,1.0,2.0,29.759699,2.0,4,30.84556,low,1.0858614,1.9141386,31.36593,36.510868,36.51286,38.514374,8.754676,38.51476,39.317814
4,4,0,8,1,1,2,8.075000e-01,1.0,3.0,39.322292,2.0,8,41.562134,high,2.2398415,0.7601586,42.082256,46.07375,46.075752,48.078293,8.756001,48.078682,48.87996
5,5,4,2,2,0,5.000000e-01,8.075000e-01,1.0,4.0,48.9916,1.0,4,50.445545,high,1.4539465,1.5460535,50.965202,54.242607,54.244343,56.246838,7.255238,56.247215,57.04985
6,6,8,4,3,0,2,2.422500e+00,1.0,5.0,57.11721,1.0,8,58.228752,high,1.1115406,1.8884594,58.748005,63.86796,63.869728,65.871475,8.754268,65.871864,68.290764
7,7,0,4,2,0,5.000000e-01,2.422500e+00,1.0,6.0,68.404976,2.0,4,70.46225,high,2.0572758,0.9427243,70.98114,73.65574,73.65752,75.65922,7.2542458,75.65961,78.077965
8,8,0,4,3,1,5.000000e-01,7.267500e+00,1.0,7.0,78.13249,2.0,4,79.61223,high,1.479739,1.520261,80.13156,83.38262,83.38455,85.38694,7.2544513,85.38733,92.65119
9,9,2,8,3,0,5.000000e-01,8.075000e-01,1.0,8.0,92.70579,2.0,8,94.612144,high,1.9063588,1.0936412,95.13145,97.95647,97.958275,99.960075,7.2542853,99.960464,100.76354
10,10,0,8,3,1,2,4.037500e+00,1.0,9.0,100.817505,1.0,0,101.82878,low,1.0112714,1.9887286,102.34882,107.56778,107.5679,109.56922,8.751716,109.5696,113.606316
11,11,0,2,1,1,2,8.075000e-01,1.0,10.0,113.611145,2.0,2,115.42884,high,1.817696,1.182304,115.94786,120.361176,120.36317,122.36478,8.753633,122.36518,123.16907
12,12,0,2,2,0,5.000000e-01,8.075000e-01,1.0,11.0,123.280655,2.0,2,124.862144,high,1.5814898,1.4185102,125.3815,128.53186,128.53365,130.53545,7.2547913,130.53586,131.3381
13,13,4,0,1,1,2,8.075000e-01,1.0,12.0,131.3436,1.0,4,133.47836,high,2.1347673,0.8652328,133.99818,138.09401,138.09604,140.09796,8.754355,140.09834,140.9023
14,14,2,0,1,0,5.000000e-01,2.422500e+00,1.0,13.0,140.90555,1.0,2,142.59532,high,1.6897748,1.3102252,143.11433,146.15489,146.15689,148.15897,7.2534285,148.15936,150.57898
15,15,0,4,3,0,3.500000e+00,8.075000e-01,1.0,14.0,150.63565,1.0,0,152.61194,low,1.976283,1.023717,153.1321,158.88618,158.8863,160.88771,10.252053,160.88809,161.6938
16,16,8,0,3,0,2,8.075000e-01,1.0,15.0,161.74948,1.0,8,163.51227,high,1.7627892,1.2372108,164.03175,168.50003,168.50182,170.50362,8.75414,170.504,171.30711
17,17,0,4,1,0,5.000000e-01,4.037500e+00,1.0,16.0,171.31323,2.0,4,173.16202,high,1.848782,1.151218,173.6825,176.56387,176.56586,178.56831,7.2550716,178.5687,182.60078
18,18,4,8,1,1,5.000000e-01,2.422500e+00,1.0,17.0,182.60526,2.0,8,184.62857,high,2.0233257,0.9766742,185.14827,187.85614,187.85814,189.85976,7.2545056,189.86015,192.27798
