TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,0,3,1,2,2.422500e+00,1.0,0.0,4.018533,1.0,2,5.5634127,high,1.5448797,1.4551203,6.0843725,10.768917,10.770884,12.772831,8.754298,12.7732935,15.19175
2,2,2,8,1,0,2,2.422500e+00,1.0,1.0,15.196105,1.0,2,16.913723,low,1.7176172,1.2823828,17.432673,21.947445,21.949615,23.95281,8.756704,23.953201,26.369009
3,3,8,2,2,1,5.000000e-01,8.075000e-01,1.0,2.0,26.481514,2.0,2,28.079916,low,1.5984014,1.4015986,28.60105,31.732698,31.734625,33.73626,7.2547455,33.736668,34.538857
4,4,0,2,2,0,5.000000e-01,8.075000e-01,1.0,3.0,34.648956,2.0,2,36.230396,high,1.5814407,1.4185593,36.748684,39.899208,39.901024,41.903763,7.2548056,41.904182,42.706142
5,5,2,8,2,0,2,8.075000e-01,1.0,4.0,42.820393,1.0,2,44.196926,low,1.376532,1.623468,44.716038,49.57081,49.571217,51.574005,8.753612,51.5744,52.37854
6,6,0,4,3,1,2,8.075000e-01,1.0,5.0,52.389107,2.0,4,53.830017,high,1.440911,1.559089,54.350525,59.139645,59.14157,61.14396,8.75485,61.144352,61.94775
7,7,8,2,1,1,5.000000e-01,2.422500e+00,1.0,6.0,61.953594,2.0,2,63.580185,low,1.6265911,1.3734089,64.09985,67.20454,67.206505,69.20855,7.254955,69.20894,71.627754
8,8,8,4,1,1,5.000000e-01,8.075000e-01,1.0,7.0,71.631134,2.0,4,73.06348,low,1.4323395,1.5676605,73.58318,76.88154,76.88196,78.88463,7.253493,78.88502,79.689575
9,9,0,4,1,1,5.000000e-01,4.037500e+00,1.0,8.0,79.69287,2.0,4,81.229996,high,1.5371288,1.4628712,81.74918,84.943184,84.94359,86.945656,7.252784,86.946045,90.98116
10,10,4,2,3,0,5.000000e-01,7.267500e+00,1.0,9.0,91.00484,1.0,4,92.396454,high,1.3916147,1.6083853,92.91712,96.2557,96.25747,98.25914,7.2543044,98.25953,105.52334
11,11,8,2,3,1,5.000000e-01,8.075000e-01,1.0,10.0,105.5319,1.0,8,106.84683,high,1.3149278,1.6850722,107.36706,110.78181,110.783714,112.78573,7.2538295,112.786125,113.589714
12,12,4,8,2,0,3.500000e+00,2.422500e+00,1.0,11.0,113.70625,1.0,4,115.51348,low,1.8072232,1.1927768,116.032974,121.95669,121.95849,123.96128,10.255026,123.961685,126.37872
