Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,4,2,1,2,2.422500e+00
2,2,8,3,0,3.500000e+00,5.652500e+00
3,8,0,3,0,5.000000e-01,4.037500e+00
4,8,2,2,0,2,2.422500e+00
5,2,4,1,0,3.500000e+00,8.075000e-01
6,4,0,3,0,5.000000e-01,4.037500e+00
7,8,2,1,1,2,2.422500e+00
8,2,4,1,1,3.500000e+00,2.422500e+00
9,4,0,3,1,2,8.075000e-01
10,4,2,2,0,2,8.075000e-01
11,2,0,3,1,5.000000e-01,8.075000e-01
12,8,4,1,0,5.000000e-01,8.075000e-01
13,0,4,1,0,2,8.075000e-01
14,8,0,3,1,5.000000e-01,8.075000e-01
15,2,8,2,0,2,8.075000e-01
16,8,4,3,0,5.000000e-01,8.075000e-01
17,2,8,3,0,5.000000e-01,4.037500e+00
18,2,8,1,0,5.000000e-01,2.422500e+00
19,2,0,2,1,5.000000e-01,2.422500e+00
20,8,4,2,1,5.000000e-01,8.075000e-01
21,0,8,1,1,3.500000e+00,8.075000e-01
22,0,2,1,1,2,7.267500e+00
23,4,0,1,1,5.000000e-01,7.267500e+00
24,2,8,2,1,2,2.422500e+00
25,0,8,2,1,5.000000e-01,8.075000e-01
26,8,0,1,0,5.000000e-01,2.422500e+00
27,0,2,3,0,5.000000e-01,8.882500e+00
28,2,8,3,1,5.000000e-01,2.422500e+00
29,0,4,2,0,2,2.422500e+00
30,0,8,2,0,2,8.075000e-01
31,0,2,2,0,2,2.422500e+00
32,4,8,2,0,5.000000e-01,8.075000e-01
33,2,4,3,1,5.000000e-01,8.075000e-01
34,8,2,1,1,2,8.075000e-01
35,8,4,1,1,2,4.037500e+00
36,2,0,1,0,5.000000e-01,4.037500e+00
37,4,8,3,1,5.000000e-01,8.075000e-01
38,8,2,3,1,5.000000e-01,8.075000e-01
39,8,2,2,1,5.000000e-01,8.075000e-01
40,4,2,3,0,2,5.652500e+00
41,4,2,2,1,5.000000e-01,8.075000e-01
42,8,2,1,0,5.000000e-01,8.075000e-01
