Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,2,1,5.000000e-01,4.037500e+00
2,2,0,3,1,2,8.075000e-01
3,0,8,2,1,5.000000e-01,5.652500e+00
4,8,0,2,0,2,8.075000e-01
5,8,2,1,1,2,2.422500e+00
6,0,2,1,0,5.000000e-01,2.422500e+00
7,2,8,3,0,5.000000e-01,8.075000e-01
8,0,8,3,0,5.000000e-01,2.422500e+00
9,4,8,3,0,2,8.075000e-01
10,8,4,1,0,5.000000e-01,8.075000e-01
11,8,2,2,0,2,4.037500e+00
12,4,2,3,1,3.500000e+00,2.422500e+00
13,0,4,3,1,5.000000e-01,8.075000e-01
14,4,2,1,1,5.000000e-01,8.075000e-01
15,8,4,1,1,5.000000e-01,8.075000e-01
16,0,8,1,1,5.000000e-01,7.267500e+00
17,0,4,2,1,5.000000e-01,2.422500e+00
18,4,0,1,1,5.000000e-01,4.037500e+00
19,2,8,1,0,2,2.422500e+00
20,2,4,1,0,2,2.422500e+00
21,0,4,1,0,2,4.037500e+00
22,4,2,3,0,5.000000e-01,7.267500e+00
23,8,2,3,0,2,2.422500e+00
24,4,2,2,1,2,5.652500e+00
25,2,0,2,0,5.000000e-01,8.075000e-01
26,8,2,1,1,5.000000e-01,2.422500e+00
27,2,0,1,1,5.000000e-01,8.075000e-01
28,8,2,2,0,3.500000e+00,4.037500e+00
29,0,8,3,1,5.000000e-01,8.075000e-01
30,8,2,2,1,5.000000e-01,2.422500e+00
31,2,8,3,1,2,8.075000e-01
32,8,4,2,1,2,8.075000e-01
33,0,4,2,0,2,8.075000e-01
34,8,4,3,1,5.000000e-01,8.075000e-01
35,4,0,3,0,5.000000e-01,8.075000e-01
36,2,4,2,0,5.000000e-01,8.075000e-01
37,8,0,1,0,2,8.075000e-01
38,8,2,3,1,3.500000e+00,2.422500e+00
39,2,8,1,0,5.000000e-01,8.075000e-01
40,2,8,2,1,5.000000e-01,8.075000e-01
41,4,8,2,0,3.500000e+00,8.075000e-01
42,2,0,3,0,2,8.882500e+00
