onset	duration	trial_type	rt	resp
0.00040220003575086594	0.6343978000804782	fixation_1	999	999
0.6348544000647962	3.001695799641311	face	2.0374131998978555	1
3.6366002997383475	0.6343978000804782	fixation_2	999	999
4.184831299819052	1.0166712002828717	feedback win	999	999
5.201504800003022	5.317052599973977	ITI	999	999
10.537839099764824	0.6303930003196001	fixation_1	999	999
11.168289099819958	3.0019688000902534	face	1.7829128000885248	1
14.170301999896765	0.6303930003196001	fixation_2	999	999
14.718112099915743	1.0165430000051856	feedback loss	999	999
15.73465729970485	1.118325900286436	ITI	999	999
16.85620249994099	0.6287064999341965	fixation_1	999	999
17.484968199860305	3.001274600159377	face	2.5496753002516925	1
20.48628700012341	0.6287064999341965	fixation_2	999	999
21.034771299920976	1.0166499000042677	feedback win	999	999
22.051423499826342	1.1175052002072334	ITI	999	999
23.172488399781287	0.628971700090915	fixation_1	999	999
23.801518499851227	3.001874700188637	face	1.7828994002193213	1
26.803438699804246	0.628971700090915	fixation_2	999	999
27.351431699935347	1.0166858998127282	feedback win	999	999
28.36811999976635	3.2171038002707064	ITI	999	999
31.588500800076872	0.6297149998135865	fixation_1	999	999
32.21827240008861	3.0017239996232092	face	1.782850000075996	2
35.220039300154895	0.6297149998135865	fixation_2	999	999
35.768133900128305	1.016603899654001	feedback loss	999	999
36.784740100149065	5.316987999714911	ITI	999	999
42.10517899971455	0.6294457004405558	fixation_1	999	999
42.734682200010866	3.0021206000819802	face	2.033912300132215	2
45.736846999730915	0.6294457004405558	fixation_2	999	999
46.2846518997103	1.0000691004097462	feedback loss	999	999
47.284723199903965	3.216774399857968	ITI	999	999
50.5047697997652	0.646520100068301	fixation_1	999	999
51.151362100150436	3.0016641998663545	face	1.5324018998071551	2
54.15307019976899	0.646520100068301	fixation_2	999	999
54.701542699709535	1.016572399996221	feedback win	999	999
55.71811749972403	3.2162472000345588	ITI	999	999
58.93761839997023	0.6303126998245716	fixation_1	999	999
59.567990799900144	3.0017491998150945	face	1.7827356001362205	2
62.56978370016441	0.6303126998245716	fixation_2	999	999
63.118088599760085	1.0164601001888514	feedback loss	999	999
64.13455089973286	1.1184088001027703	ITI	999	999
65.25627989973873	0.628392199985683	fixation_1	999	999
65.88473499985412	3.001449199859053	face	2.5345000000670552	2
68.88622729992494	0.628392199985683	fixation_2	999	999
69.43470129976049	1.0000602002255619	feedback win	999	999
70.4347641998902	1.117443600203842	ITI	999	999
71.55588309979066	0.6287954999133945	fixation_1	999	999
72.18475729972124	3.001025500241667	face	2.033269700128585	2
75.1858272999525	0.6287954999133945	fixation_2	999	999
75.73459280002862	1.0000097998417914	feedback win	999	999
76.73460480012	1.117842699866742	ITI	999	999
77.85578919993713	0.6455226000398397	fixation_1	999	999
78.5013791997917	3.0015553003177047	face	1.7839267002418637	1
81.50298039987683	0.6455226000398397	fixation_2	999	999
82.05121499998495	1.0000811000354588	feedback loss	999	999
83.0512983999215	3.2161858999170363	ITI	999	999
86.27083709975705	0.6304987003095448	fixation_1	999	999
86.90139620006084	3.001148599665612	face	2.0331127997487783	2
89.90258690016344	0.6304987003095448	fixation_2	999	999
90.45129919983447	1.0165626001544297	feedback loss	999	999
91.46786409989	1.1179360998794436	ITI	999	999
92.58916629990563	0.6286920998245478	fixation_1	999	999
93.21792089985684	3.0014356998726726	face	2.283823899924755	2
96.21940199984238	0.6286920998245478	fixation_2	999	999
96.76795969996601	1.0165655999444425	feedback win	999	999
97.78452769992873	5.317222000099719	ITI	999	999
103.1053061997518	0.6293289000168443	fixation_1	999	999
103.73470079991966	3.001239300239831	face	1.5323510002344847	1
106.73598490003496	0.6293289000168443	fixation_2	999	999
107.2844982999377	1.000050799921155	feedback win	999	999
108.2845515999943	1.1183176999911666	ITI	999	999
109.4063389999792	0.6282295999117196	fixation_1	999	999
110.0346331000328	3.001535799819976	face	1.533260100055486	1
113.0362132997252	0.6282295999117196	fixation_2	999	999
113.58461919985712	1.0165802002884448	feedback win	999	999
114.60120159992948	5.316469099838287	ITI	999	999
119.92140810005367	0.6465074000880122	fixation_1	999	999
120.5679830997251	3.0012488001957536	face	1.2827109000645578	1
123.56927540013567	0.6465074000880122	fixation_2	999	999
