TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,5.652500e+00,1.615000e+00,1.0,0.0,2.6000198e-06,0.0108688995,4.0275936,2.0,5.792459,1.7648653,5.892838,2.5501347,8.445919,5.0,8.446057,9.053702,5.0261083,9.053869,14.708912,--
2,2,6,2,3,8.075000e-01,2.422500e+00,1.0,1.0,--,--,14.720463,1.0,15.659049,0.9385862,15.75935,4.1839137,19.945885,1.0,19.945992,20.554998,5.834535,20.555145,21.364643,--
3,3,4,2,1,8.075000e-01,8.075000e-01,1.0,2.0,--,--,21.375698,2.0,22.209152,0.833454,22.309467,2.674046,24.98593,1.0,24.986036,25.59337,4.217673,25.593517,26.40392,--
4,4,3,1,3,8.075000e-01,2.422500e+00,1.0,3.0,--,--,26.412592,1.0,27.759169,1.346576,27.85947,3.775924,31.636879,1.0,31.636986,32.24663,5.8340387,32.24678,33.056988,--
5,5,4,2,1,8.075000e-01,2.422500e+00,1.0,4.0,--,--,33.070114,2.0,34.20904,1.1389279,34.30933,3.983572,38.294758,1.0,38.29487,38.899986,5.82987,38.900116,39.70987,--
6,6,9,3,3,2.422500e+00,1.615000e+00,1.0,5.0,--,--,39.72286,2.0,41.076077,1.353216,41.176434,2.961784,44.13987,9.0,44.13998,44.745987,5.0231266,44.746117,47.170944,--
7,7,4,2,1,8.075000e-01,8.075000e-01,1.0,6.0,--,--,47.183125,1.0,48.32578,1.1426537,48.426064,2.3648462,50.792774,9.0,50.79288,51.39888,4.215753,51.399014,52.2092,--
8,8,3,1,3,8.075000e-01,2.422500e+00,1.0,7.0,--,--,52.21231,1.0,53.35896,1.1466467,53.459366,3.9758532,57.43851,1.0,57.438625,58.04396,5.831649,58.04411,58.853954,--
9,9,7,3,1,5.652500e+00,2.422500e+00,1.0,8.0,--,--,58.85896,1.0,60.008953,1.1499935,60.109257,3.9725065,64.08385,8.0,64.083954,64.69097,5.832012,64.6911,70.34588,--
10,10,1,1,1,8.075000e-01,2.422500e+00,1.0,9.0,--,--,70.348946,2.0,70.992386,0.6434415,71.0927,4.4790583,75.57395,3.0,75.57406,76.1798,5.8308573,76.17995,76.98996,--
11,11,7,3,1,8.075000e-01,2.422500e+00,1.0,10.0,--,--,76.994774,2.0,77.8256,0.8308289,77.92595,4.2916713,82.21983,1.0,82.21995,82.830124,5.835348,82.83025,83.63985,--
