Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,2,1,5.000000e-01,8.075000e-01
2,2,0,3,0,5.000000e-01,2.422500e+00
3,2,8,1,0,2,4.037500e+00
4,8,2,1,1,2,8.075000e-01
5,2,8,1,1,5.000000e-01,8.075000e-01
6,4,2,2,0,2,5.652500e+00
7,4,0,2,0,5.000000e-01,8.075000e-01
8,2,4,3,1,3.500000e+00,8.075000e-01
9,8,2,3,1,2,8.075000e-01
10,8,0,2,1,2,8.075000e-01
11,2,8,2,1,5.000000e-01,2.422500e+00
12,4,8,2,0,2,2.422500e+00
13,2,8,3,0,5.000000e-01,2.422500e+00
14,4,0,2,1,5.000000e-01,7.267500e+00
15,2,8,2,1,5.000000e-01,8.075000e-01
16,2,8,2,0,5.000000e-01,2.422500e+00
17,0,2,2,1,5.000000e-01,7.267500e+00
18,2,0,2,0,5.000000e-01,2.422500e+00
19,4,2,1,1,2,8.075000e-01
20,8,0,3,0,5.000000e-01,8.075000e-01
21,4,0,1,1,5.000000e-01,8.075000e-01
22,8,0,3,1,2,8.075000e-01
23,4,0,3,1,5.000000e-01,8.075000e-01
24,2,0,1,0,5.000000e-01,8.882500e+00
25,8,2,3,1,2,2.422500e+00
26,8,4,3,1,3.500000e+00,4.037500e+00
27,8,4,2,1,5.000000e-01,8.075000e-01
28,4,2,3,0,5.000000e-01,8.075000e-01
29,4,2,1,0,5.000000e-01,4.037500e+00
30,0,8,2,0,3.500000e+00,4.037500e+00
31,8,2,2,0,2,8.075000e-01
32,0,8,1,0,5.000000e-01,5.652500e+00
33,2,8,3,0,2,4.037500e+00
34,4,0,1,0,3.500000e+00,2.422500e+00
35,2,8,1,0,2,8.075000e-01
36,4,8,1,0,2,2.422500e+00
37,0,2,1,1,5.000000e-01,8.075000e-01
38,2,0,3,1,5.000000e-01,2.422500e+00
39,8,0,1,1,5.000000e-01,8.075000e-01
40,0,4,3,0,2,8.075000e-01
41,8,4,3,0,5.000000e-01,2.422500e+00
42,4,8,1,1,2,8.075000e-01
