Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,3,1,5.000000e-01,5.652500e+00
2,4,8,2,0,2,2.422500e+00
3,4,2,2,0,3.500000e+00,2.422500e+00
4,0,4,1,0,5.000000e-01,8.075000e-01
5,0,4,2,0,5.000000e-01,8.075000e-01
6,8,0,2,0,5.000000e-01,2.422500e+00
7,2,4,1,0,5.000000e-01,8.075000e-01
8,8,2,2,0,5.000000e-01,8.075000e-01
9,0,8,1,0,5.000000e-01,2.422500e+00
10,2,8,3,1,2,8.075000e-01
11,2,0,2,0,2,4.037500e+00
12,0,4,1,1,5.000000e-01,4.037500e+00
13,2,4,1,1,5.000000e-01,2.422500e+00
14,8,4,1,1,5.000000e-01,4.037500e+00
15,2,8,1,1,2,8.075000e-01
16,0,2,3,0,5.000000e-01,8.075000e-01
17,8,2,1,0,3.500000e+00,7.267500e+00
18,8,2,3,0,2,8.075000e-01
19,4,2,3,1,2,2.422500e+00
20,2,8,2,1,2,2.422500e+00
21,8,2,1,1,5.000000e-01,8.075000e-01
22,0,8,1,1,2,8.075000e-01
23,0,8,2,1,5.000000e-01,8.075000e-01
24,0,2,1,0,5.000000e-01,8.075000e-01
25,0,2,2,1,5.000000e-01,8.075000e-01
26,8,0,3,1,3.500000e+00,7.267500e+00
27,4,0,3,1,5.000000e-01,8.075000e-01
28,4,8,2,1,2,8.075000e-01
29,2,8,3,1,2,8.075000e-01
30,2,8,2,1,2,2.422500e+00
31,2,8,1,0,5.000000e-01,2.422500e+00
32,2,8,2,0,3.500000e+00,8.882500e+00
33,0,4,2,1,2,4.037500e+00
34,4,8,3,0,2,8.075000e-01
35,4,2,2,1,5.000000e-01,2.422500e+00
36,2,8,3,0,2,8.075000e-01
37,4,2,3,0,5.000000e-01,8.075000e-01
38,4,0,3,0,5.000000e-01,8.075000e-01
39,8,4,3,1,5.000000e-01,5.652500e+00
40,8,4,1,0,5.000000e-01,8.075000e-01
41,0,2,1,1,2,2.422500e+00
42,8,0,3,0,5.000000e-01,4.037500e+00
