Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,3,1,5.000000e-01,4.037500e+00
2,0,4,3,1,5.000000e-01,8.075000e-01
3,4,0,1,0,5.000000e-01,8.075000e-01
4,2,4,2,0,5.000000e-01,8.075000e-01
5,2,0,3,0,5.000000e-01,8.075000e-01
6,2,8,2,0,3.500000e+00,8.075000e-01
7,0,4,1,1,2,2.422500e+00
8,0,2,3,1,2,8.075000e-01
9,2,0,2,0,5.000000e-01,8.075000e-01
10,2,4,1,0,5.000000e-01,2.422500e+00
11,4,2,1,1,2,2.422500e+00
12,8,4,1,0,5.000000e-01,8.075000e-01
13,0,8,2,1,5.000000e-01,2.422500e+00
14,8,2,2,0,2,2.422500e+00
15,0,8,1,0,2,8.075000e-01
16,2,8,3,0,5.000000e-01,2.422500e+00
17,8,0,2,0,3.500000e+00,8.075000e-01
18,0,2,1,0,5.000000e-01,2.422500e+00
19,8,4,2,1,5.000000e-01,2.422500e+00
20,8,4,3,0,2,5.652500e+00
21,4,0,3,0,2,8.075000e-01
22,8,2,3,0,5.000000e-01,4.037500e+00
23,0,8,3,0,5.000000e-01,8.882500e+00
24,2,0,2,1,2,8.075000e-01
25,8,2,3,1,2,5.652500e+00
26,2,8,1,1,5.000000e-01,8.075000e-01
27,4,8,2,0,3.500000e+00,4.037500e+00
28,4,2,3,0,5.000000e-01,8.075000e-01
29,0,4,2,1,5.000000e-01,8.075000e-01
30,8,4,1,1,5.000000e-01,4.037500e+00
31,4,0,2,0,5.000000e-01,2.422500e+00
32,4,8,3,1,2,7.267500e+00
33,8,0,1,1,2,8.075000e-01
34,2,0,1,1,5.000000e-01,8.075000e-01
35,2,8,2,1,5.000000e-01,8.075000e-01
36,8,2,1,1,2,4.037500e+00
37,2,8,2,1,5.000000e-01,7.267500e+00
38,4,2,3,1,5.000000e-01,2.422500e+00
39,8,2,1,0,3.500000e+00,2.422500e+00
40,0,8,3,1,2,8.075000e-01
41,8,2,1,0,2,8.075000e-01
42,2,4,2,1,2,8.075000e-01
