instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",23.394233100116253,16.70556059991941,40.215636119712144,2023-04-18 13:35:56.867999,2023-04-18 13:36:20.368659,,,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",16.88272489979863,40.14506690017879,57.08204114018008,2023-04-18 13:36:20.369459,2023-04-18 13:36:37.296707,,,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",20.08924390003085,57.07466229982674,77.2149413395673,2023-04-18 13:36:37.297503,2023-04-18 13:36:57.427993,,,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",16.71400209981948,77.20175779983401,93.97232263954356,2023-04-18 13:36:57.428939,2023-04-18 13:37:14.189571,,,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for positive feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",24.374086000025272,94.09375019976869,118.63689753971994,2023-04-18 13:37:14.200377,2023-04-18 13:37:38.741282,,,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,DD009.jpg,0,FF009.jpg,0,,,,,0,0,0,8,imgFunc,1,NA,8.860840300098062,118.65480249980465,127.65538656013086,2023-04-18 13:37:38.791846,2023-04-18 13:37:47.781587,DD009.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,DD033.jpg,0,FF033.jpg,0,,,,,0,1,1,32,imgFunc,1,NA,11.651517400052398,127.60825969977304,139.35631723934785,2023-04-18 13:37:47.791563,2023-04-18 13:37:59.539755,DD033.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,DD016.jpg,0,FF016.jpg,0,,,,,0,2,2,15,imgFunc,1,NA,57.4443413997069,139.3911692001857,196.95517324050888,2023-04-18 13:37:59.549582,2023-04-18 13:38:57.113717,DD016.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,DD040.jpg,0,FF040.jpg,0,,,,,0,3,3,39,imgFunc,1,NA,1.687425599899143,196.96422890014946,198.76892913971096,2023-04-18 13:38:57.125685,2023-04-18 13:38:58.932543,DD040.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,DD023.jpg,0,FF023.jpg,0,,,,,0,4,4,22,imgFunc,1,NA,2.628575300332159,198.75079739978537,201.46235034009442,2023-04-18 13:38:58.940299,2023-04-18 13:39:01.650168,DD023.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,L_SD506.jpg,1,L_MF506.jpg,1,,,,,0,5,5,95,imgFunc,9,NA,5.0887997997924685,201.47454260010272,206.65639053983614,2023-04-18 13:39:01.657918,2023-04-18 13:39:06.836731,L_SD506.jpg,1,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,SD036.jpg,0,MF036.jpg,0,,,,,0,6,6,85,imgFunc,9,NA,2.4109978997148573,206.66463659983128,209.17777543980628,2023-04-18 13:39:06.845528,2023-04-18 13:39:09.356524,SD036.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,SD017.jpg,0,MF017.jpg,0,,,,,0,7,7,66,imgFunc,1,NA,1.9147342997603118,209.1767625999637,211.17265674006194,2023-04-18 13:39:09.363504,2023-04-18 13:39:11.357647,SD017.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,SD001.jpg,0,MF001.jpg,0,,,,,0,8,8,50,imgFunc,1,NA,2.2077669999562204,211.17983169993386,213.47683423943818,2023-04-18 13:39:11.365410,2023-04-18 13:39:13.659133,SD001.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,L_DD506.jpg,1,L_FF506.jpg,1,,,,,0,9,9,45,imgFunc,1,NA,2.7388840997591615,213.48069849982858,216.31266163941473,2023-04-18 13:39:13.666915,2023-04-18 13:39:16.494387,L_DD506.jpg,1,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,SD026.jpg,0,MF026.jpg,0,,,,,0,10,10,75,imgFunc,1,NA,1.4413331001996994,216.31427730014548,217.8453443394974,2023-04-18 13:39:16.502235,2023-04-18 13:39:18.029875,SD026.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,SD039.jpg,0,MF039.jpg,0,,,,,0,11,11,88,imgFunc,1,NA,1.8966068997979164,217.8509069001302,219.83023384027183,2023-04-18 13:39:18.037679,2023-04-18 13:39:20.013633,SD039.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,DD038.jpg,0,FF038.jpg,0,,,,,0,12,12,37,imgFunc,1,NA,2.5779713997617364,219.83362249983475,222.4977432396263,2023-04-18 13:39:20.021400,2023-04-18 13:39:22.682227,DD038.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,DD008.jpg,0,FF008.jpg,0,,,,,0,13,13,7,imgFunc,1,NA,0.8621936999261379,222.50153349991888,223.44809514004737,2023-04-18 13:39:22.689988,2023-04-18 13:39:23.633042,DD008.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
,SD022.jpg,0,MF022.jpg,0,,,,,0,14,14,71,imgFunc,1,NA,1.1493779998272657,223.45424719993025,224.70162933971733,2023-04-18 13:39:23.640836,2023-04-18 13:39:24.883788,SD022.jpg,0,10603,40-69,2023_Apr_18_1335,Recall,2021.2.3,59.93788043800888,
