TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,3,0,2,8.075000e-01,1.0,0.0,4.035272,1.0,8,5.68829,high,1.653018,1.346982,6.2084846,10.786009,10.790009,12.79301,8.757737,12.793488,13.593346
2,2,0,8,3,0,5.000000e-01,7.267500e+00,1.0,1.0,13.610916,2.0,8,16.454784,high,2.8438694,0.1561306,16.975317,18.861689,18.862082,20.864138,7.2532215,20.864511,28.128881
3,3,2,8,2,1,2,8.075000e-01,1.0,2.0,28.254333,1.0,2,30.421116,low,2.1667826,0.8332173,30.940031,35.004642,35.007236,37.01038,8.756046,37.010765,37.81197
4,4,2,0,2,0,5.000000e-01,5.652500e+00,1.0,3.0,37.926228,1.0,2,40.57068,high,2.6444528,0.3555472,41.09065,43.17701,43.178757,45.180626,7.254398,45.181007,50.829086
5,5,2,8,2,1,5.000000e-01,2.422500e+00,1.0,4.0,50.942886,1.0,2,53.837563,low,2.8946762,0.1053238,54.35722,56.19384,56.19575,58.198986,7.2560983,58.19938,60.616093
6,6,8,2,2,0,5.000000e-01,7.267500e+00,1.0,5.0,60.73255,1.0,8,63.57072,high,2.8381677,0.1618324,64.09111,65.98296,65.984695,67.98672,7.2541656,67.9871,75.25098
7,7,8,0,2,1,5.000000e-01,4.037500e+00,1.0,6.0,75.369965,999.0,999,78.37095,999,0.0,0.0,78.3743,80.61996,999.0,999.0,923.63007,82.62629,86.65814
8,8,8,0,3,1,5.000000e-01,8.075000e-01,1.0,7.0,86.674126,1.0,8,88.3545,high,1.6803746,1.3196254,88.87393,91.92458,91.926636,93.92916,7.255035,93.92954,94.73189
9,9,8,4,2,0,2,8.075000e-01,1.0,8.0,94.849785,2.0,4,96.504654,low,1.654868,1.345132,97.024155,101.600914,101.60318,103.60558,8.755794,103.605965,104.40788
10,10,2,4,2,0,5.000000e-01,2.422500e+00,1.0,9.0,104.52277,1.0,2,107.43763,low,2.9148595,0.0851405,107.95723,109.77388,109.77428,111.77691,7.254135,111.77728,114.19574
11,11,2,8,1,1,5.000000e-01,8.075000e-01,1.0,10.0,114.20204,2.0,8,115.83716,high,1.6351155,1.3648845,116.358116,119.45297,119.455086,121.45755,7.2555046,121.45794,122.26095
12,12,8,2,1,1,5.000000e-01,2.422500e+00,1.0,11.0,122.265686,2.0,2,124.487755,low,2.222068,0.777932,125.00647,127.51583,127.51623,129.51994,7.2542515,129.52031,131.93889
13,13,8,2,3,0,5.000000e-01,8.882500e+00,1.0,12.0,131.95476,1.0,8,133.68787,high,1.7331066,1.2668934,134.2072,137.20543,137.20738,139.2099,7.2551403,139.21028,148.08755
14,14,4,0,2,1,5.000000e-01,8.075000e-01,1.0,13.0,148.20712,1.0,4,150.12122,high,1.9140882,1.0859118,150.64107,153.45699,153.45894,155.46274,7.2556195,155.46315,156.26591
15,15,8,2,2,0,5.000000e-01,2.422500e+00,1.0,14.0,156.38335,2.0,2,157.83736,low,1.4540017,1.5459983,158.3561,161.63397,161.6359,163.63887,7.2555223,163.63925,166.05554
16,16,2,0,1,0,5.000000e-01,8.075000e-01,1.0,15.0,166.06195,1.0,2,168.05402,high,1.9920685,1.0079315,168.57283,171.31277,171.31491,173.31744,7.2554927,173.31784,174.12085
17,17,8,2,3,0,2,8.075000e-01,1.0,16.0,174.13933,1.0,8,175.60368,high,1.4643447,1.5356553,176.12408,180.88985,180.89172,182.89484,8.755506,182.89522,183.69687
18,18,2,4,3,0,3.500000e+00,4.037500e+00,1.0,17.0,183.71364,2.0,4,184.98766,high,1.274018,1.725982,185.50703,191.96384,191.96425,193.96684,10.253193,193.96721,198.00183
19,19,4,2,1,0,5.000000e-01,8.075000e-01,1.0,18.0,198.0075,2.0,2,200.37015,low,2.3626435,0.6373565,200.89,203.25882,203.26074,205.26382,7.2563133,205.26422,206.06548
20,20,8,2,3,1,2,2.422500e+00,1.0,19.0,206.08226,2.0,2,208.53699,low,2.454733,0.5452671,209.05698,212.83282,212.83487,214.83781,8.755554,214.83818,217.2548
21,21,0,2,3,1,2,2.422500e+00,1.0,20.0,217.27046,2.0,2,218.67093,high,1.4004681,1.5995319,219.19102,224.02086,224.02126,226.02399,8.753529,226.02437,228.44382
22,22,4,2,2,1,2,2.422500e+00,1.0,21.0,228.55585,2.0,2,231.13774,low,2.5819,0.4181002,231.65662,235.3068,235.30867,237.3118,8.755943,237.31216,239.7298
23,23,4,0,3,1,2,8.075000e-01,1.0,22.0,239.74664,1.0,4,241.15369,high,1.4070374,1.5929626,241.6735,246.49678,246.49876,248.50189,8.755241,248.50226,249.30461
24,24,4,8,1,0,2,8.075000e-01,1.0,23.0,249.30962,1.0,4,251.77026,low,2.4606504,0.5393495,252.29108,256.0608,256.06268,258.0658,8.756196,258.0662,258.86743
25,25,8,2,1,0,2,2.422500e+00,1.0,24.0,258.872,1.0,8,260.23685,high,1.3648312,1.6351688,260.75787,265.62244,265.62283,267.62576,8.753748,267.62613,270.04453
26,26,0,4,1,1,5.000000e-01,4.037500e+00,1.0,25.0,270.0493,2.0,4,271.75336,high,1.7040609,1.2959391,272.27298,275.29977,275.30197,277.3044,7.255119,277.30478,281.33774
27,27,4,8,1,1,5.000000e-01,8.075000e-01,1.0,26.0,281.34225,1.0,4,283.10364,low,1.7614108,1.2385892,283.62302,286.59192,286.59232,288.5945,7.252273,288.5949,289.3989
28,28,0,4,1,0,3.500000e+00,8.075000e-01,1.0,27.0,289.40335,1.0,0,290.93668,low,1.5333267,1.4666733,291.45804,297.65475,297.65488,299.65775,10.254377,299.6581,300.4604
29,29,4,8,2,1,5.000000e-01,4.037500e+00,1.0,28.0,300.57486,1.0,4,302.52008,low,1.9452099,1.0547901,303.04092,305.82574,305.8276,307.83072,7.255857,307.8311,311.86267
30,30,0,8,2,0,5.000000e-01,8.075000e-01,1.0,29.0,311.97607,2.0,8,313.65347,high,1.6774036,1.3225964,314.17258,317.22675,317.22852,319.2307,7.2546506,319.2311,320.03372
31,31,2,0,2,1,3.500000e+00,8.075000e-01,1.0,30.0,320.14713,2.0,0,322.2539,low,2.1067538,0.8932461,322.7739,328.39774,328.39786,330.39975,10.252597,330.40012,331.2057
32,32,2,4,3,1,2,2.422500e+00,1.0,31.0,331.22278,2.0,4,332.8864,high,1.6636356,1.3363644,333.4064,337.97372,337.9758,339.97873,8.755958,339.9791,342.3957
33,33,0,2,1,1,5.000000e-01,8.075000e-01,1.0,32.0,342.4018,2.0,2,343.9866,high,1.5848033,1.4151967,344.50726,347.65198,347.65402,349.65683,7.255032,349.65723,350.46008
34,34,0,2,3,0,3.500000e+00,8.075000e-01,1.0,33.0,350.4757,2.0,2,352.03607,high,1.5603667,1.4396333,352.55618,358.72684,358.72876,360.73154,10.255835,360.7319,361.5332
35,35,4,0,3,0,2,2.422500e+00,1.0,34.0,361.5501,1.0,4,363.70322,high,2.1531026,0.8468974,364.2238,368.30038,368.30078,370.30286,8.752764,370.30347,372.7237
36,36,0,8,1,0,2,8.075000e-01,1.0,35.0,372.72937,1.0,0,374.15372,low,1.4243374,1.5756626,374.67282,379.47964,379.47977,381.4817,8.752301,381.4821,382.28665
37,37,8,4,3,1,5.000000e-01,8.075000e-01,1.0,36.0,382.3048,2.0,4,384.40308,low,2.0982714,0.9017287,384.92282,387.55573,387.5577,389.56027,7.255459,389.56064,390.3617
38,38,8,2,3,1,2,8.075000e-01,1.0,37.0,390.37726,1.0,8,391.68625,high,1.3089943,1.6910057,392.20636,397.1273,397.1277,399.13065,8.753384,399.131,399.9343
39,39,8,0,1,1,5.000000e-01,8.075000e-01,1.0,38.0,399.93854,1.0,8,401.23666,high,1.2981366,1.7018634,401.75543,405.18866,405.1906,407.1936,7.2550898,407.194,407.99606
40,40,2,4,1,1,5.000000e-01,2.422500e+00,1.0,39.0,408.0006,2.0,4,409.45346,high,1.4528536,1.5471464,409.97296,413.25125,413.25165,415.2545,7.2538767,415.25485,417.67365
