TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,32,0.5575,1,16,0,1.0,0.0,4.519703,5.508856,5.526004,5.526108,6.5267763,6.52695,1.0,1.149328,7.676278,10.292878,3.76656,10.293658,10.853529
2,2,3,16,2.98,1,1,0,1.0,1.0,11.457913,12.342186,12.359423,12.359495,13.359877,13.360019,2.0,0.9828253,14.342844,17.127874,3.768416,17.12854,20.109846
3,3,3,16,0.5575,1,8,0,1.0,2.0,20.687075,21.609045,21.626188,21.626379,22.626524,22.62667,1.0,1.1993772,23.826048,26.393835,3.767742,26.394531,26.95388
4,4,2,16,0.5575,1,8,0,1.0,3.0,27.453049,28.442396,28.459719,28.459848,29.459867,29.460007,1.0,2.0157897,31.475798,33.226883,3.7674263,33.22754,33.786858
5,5,2,32,1.365,1,3,0,1.0,4.0,34.286507,35.27585,35.29293,35.29306,36.292747,36.2929,2.0,0.9499357,37.242836,40.05985,3.7675056,40.060513,41.4265
6,6,3,32,0.5575,1,0,3,1.0,5.0,42.00058,42.925514,42.94257,42.942642,43.94263,43.942772,1.0,1.0334969,44.97627,47.70882,3.7665977,47.70949,48.26951
7,7,2,16,4.595,1,0,4,1.0,6.0,48.77023,49.75874,49.775948,49.776028,50.77601,50.77615,1.0,1.0833417,51.85949,54.542828,3.7672331,54.543503,59.14094
8,8,2,32,0.5575,1,2,0,1.0,7.0,59.636475,60.625378,60.64254,60.64265,61.642864,61.643005,2.0,1.3834487,63.026455,65.40882,3.766359,65.409485,65.969826
9,9,3,16,1.365,1,2,0,1.0,8.0,66.53804,67.458786,67.47582,67.4759,68.47584,68.475975,2.0,1.8836848,70.35966,72.242966,3.7675357,72.24364,73.61079
10,10,3,32,0.5575,1,16,0,1.0,9.0,74.180016,75.108765,75.1258,75.12588,76.12603,76.12618,1.0,1.249945,77.37612,79.89281,3.767179,79.89348,80.45252
11,11,2,32,1.365,1,2,0,1.0,10.0,80.95284,81.941986,81.95912,81.9592,82.959145,82.95929,2.0,1.600442,84.55973,86.72579,3.7670994,86.72651,88.0925
12,12,2,16,0.5575,1,0,4,1.0,11.0,88.602905,89.59216,89.60913,89.6092,90.60901,90.609146,1.0,1.6835555,92.2927,94.37565,3.7670586,94.37633,94.9368
13,13,2,16,2.98,1,0,1,1.0,12.0,95.436325,96.42527,96.44241,96.44248,97.44183,97.44197,1.0,1.2669626,98.70894,101.20979,3.7684617,101.21055,104.19277
14,14,3,16,1.365,1,0,4,1.0,13.0,104.75941,105.69201,105.70897,105.70904,106.70849,106.70863,1.0,1.4008183,108.10945,110.475815,3.7677333,110.47649,111.842766
15,15,3,16,1.365,1,4,0,1.0,14.0,112.413574,113.341995,113.35904,113.359116,114.35977,114.35992,2.0,1.5827252,115.94264,118.12679,3.7674336,118.12746,119.49371
16,16,3,16,0.5575,1,4,0,1.0,15.0,120.08076,120.99246,121.008644,121.00872,122.009766,122.00991,2.0,1.9159278,123.925835,125.77721,3.7678564,125.777885,126.33674
17,17,3,16,0.5575,1,8,0,1.0,16.0,126.899574,127.82517,127.84265,127.84278,128.84279,128.84293,1.0,1.649664,130.49258,132.60982,3.7674494,132.6105,133.16963
18,18,3,32,1.365,1,2,0,1.0,17.0,133.79546,134.65898,134.67514,134.67522,135.67577,135.67592,2.0,1.4824269,137.15834,139.44376,3.7684388,139.44447,140.81134
19,19,2,32,1.365,1,8,0,1.0,18.0,141.31944,142.30846,142.32562,142.3257,143.32677,143.3269,1.0,1.7323041,145.0592,147.09286,3.7665198,147.09354,148.45988
20,20,3,32,2.98,1,2,0,1.0,19.0,149.02687,149.95857,149.97556,149.97563,150.97482,150.97498,2.0,0.901099,151.87607,154.74077,3.766385,154.74149,157.72238
21,21,2,32,2.98,1,0,3,1.0,20.0,158.21889,159.20879,159.22574,159.22586,160.22589,160.22603,1.0,2.2333796,162.45941,163.99274,3.7672963,163.99345,166.97539
22,22,2,32,1.365,1,0,16,1.0,21.0,167.48598,168.4751,168.4921,168.49217,169.49213,169.49228,2.0,1.2163607,170.70863,173.25977,3.7680445,173.26044,174.62746
23,23,3,16,1.365,1,0,8,1.0,22.0,175.1684,176.12541,176.14177,176.14185,177.1417,177.14185,2.0,0.9334025,178.07524,180.90973,3.7684412,180.9104,182.2777
24,24,2,32,0.5575,1,0,2,1.0,23.0,182.78645,183.77496,183.79216,183.79224,184.79271,184.79285,1.0,1.1656651,185.95851,188.5597,3.7674246,188.5604,189.12082
