TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,32,1.365,1,0,16,1.0,0.0,4.511227,5.5004125,5.5176973,5.5178294,6.518235,6.518409,2.0,1.6496359,8.168045,10.285984,3.7682073,10.286744,11.652517
2,2,2,32,0.5575,1,3,0,1.0,1.0,12.161282,13.150795,13.167932,13.168063,14.168036,14.16818,1.0,1.3657569,15.533937,17.9361,3.7684872,17.936779,18.496881
3,3,2,32,0.5575,1,0,3,1.0,2.0,18.995089,19.983746,20.00102,20.001152,21.001036,21.001186,2.0,1.4333081,22.434494,24.76797,3.7673397,24.768631,25.327444
4,4,2,32,0.5575,1,0,8,1.0,3.0,25.827572,26.817158,26.834213,26.834297,27.834118,27.834259,2.0,0.9664642,28.800724,31.601221,3.7674994,31.601864,32.161034
5,5,3,16,0.5575,1,8,0,1.0,4.0,32.699226,33.650852,33.667675,33.667767,34.667995,34.668137,1.0,1.0831186,35.751255,38.435005,3.7674646,38.43571,38.994633
6,6,3,16,0.5575,1,0,8,1.0,5.0,39.541195,40.484253,40.500923,40.50106,41.502,41.502144,2.0,1.3488827,42.851025,45.2689,3.767337,45.269585,45.828552
7,7,3,32,1.365,1,16,0,1.0,6.0,46.367184,47.31747,47.334152,47.33424,48.333996,48.334156,1.0,1.2662756,49.600433,52.100906,3.7672813,52.101543,53.468994
8,8,2,16,2.98,1,8,0,1.0,7.0,53.977875,54.967205,54.984276,54.984356,55.983852,55.984005,1.0,2.1666682,58.150673,59.750824,3.7674096,59.751522,62.73298
9,9,3,32,0.5575,1,2,0,1.0,8.0,63.270107,64.21763,64.23428,64.23437,65.234406,65.23459,1.0,1.3657755,66.60036,69.00201,3.7679684,69.00266,69.56174
10,10,3,32,0.5575,1,0,16,1.0,9.0,70.128365,71.05035,71.067505,71.06759,72.06702,72.06716,2.0,1.2838118,73.350975,75.83366,3.7671053,75.8344,76.394165
11,11,3,32,2.98,1,0,8,1.0,10.0,76.942635,77.88447,77.900986,77.90114,78.901634,78.90178,2.0,1.4156626,80.317444,82.66902,3.7678015,82.669685,85.65072
12,12,3,16,1.365,1,0,4,1.0,11.0,86.192825,87.15071,87.16713,87.167206,88.16802,88.16821,2.0,1.266506,89.434715,91.93487,3.7671978,91.93552,93.30134
13,13,2,16,1.365,1,0,1,1.0,12.0,93.810905,94.80057,94.817825,94.81796,95.818695,95.81884,2.0,1.7818958,97.60074,99.588036,3.7697282,99.588684,100.95604
14,14,2,32,0.5575,1,0,16,1.0,13.0,101.46104,102.45056,102.46754,102.467674,103.46748,103.46763,2.0,0.9498345,104.417465,107.234886,3.7677963,107.235535,107.79522
15,15,2,16,1.365,1,0,4,1.0,14.0,108.29448,109.28361,109.30081,109.3009,110.30105,110.30119,2.0,0.966503,111.2677,114.068214,3.7675653,114.06886,115.4351
16,16,3,32,1.365,1,8,0,1.0,15.0,115.98551,116.93401,116.95069,116.95077,117.95011,117.95025,1.0,1.3342927,119.284546,121.716736,3.767032,121.71739,123.08494
17,17,3,32,2.98,1,0,3,1.0,16.0,123.63452,124.58412,124.60098,124.60106,125.6011,125.60124,2.0,0.9996644,126.60091,129.3679,3.767208,129.36856,132.35022
18,18,2,16,0.5575,1,1,0,1.0,17.0,132.84409,133.83376,133.85101,133.85117,134.85109,134.85123,1.0,1.3830671,136.2343,138.61728,3.7665944,138.61792,139.17813
19,19,3,32,4.595,1,0,3,1.0,18.0,139.72772,140.66743,140.68404,140.68413,141.68425,141.6844,2.0,1.3661531,143.05055,145.45107,3.767211,145.4517,150.04816
