TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,4.037500e+00,2.422500e+00,1.0,0.0,2.7000206e-06,0.0092847,4.024064,1.0,5.073258,1.0491937,5.1737285,4.073306,9.249331,4.0,9.249477,9.857462,5.8333974,9.857661,13.896909,--
2,2,4,2,1,5.652500e+00,2.422500e+00,1.0,1.0,--,--,13.908701,2.0,14.739591,0.8308899,14.839966,4.2916102,19.134262,1.0,19.13438,19.740662,5.8319607,19.740816,25.395874,--
3,3,5,2,2,2.422500e+00,1.615000e+00,1.0,2.0,--,--,25.405933,2.0,26.440443,1.0345113,26.540804,3.2804887,29.823534,5.0,29.823652,30.431349,5.0254173,30.431498,32.855824,--
4,4,3,1,3,4.037500e+00,1.615000e+00,1.0,3.0,--,--,32.86118,1.0,33.58995,0.7287707,33.690357,3.5862293,37.279274,4.0,37.279392,37.884003,5.0228214,37.88415,41.925217,--
5,5,9,3,3,8.075000e-01,8.075000e-01,1.0,4.0,--,--,41.94451,2.0,42.373062,0.4285484,42.473476,3.0789516,45.554348,8.0,45.554466,46.160446,4.215935,46.1606,46.970913,--
6,6,9,3,3,4.037500e+00,8.075000e-01,1.0,5.0,--,--,46.976513,1.0,47.90713,0.9306206,48.00751,2.5768795,50.585896,4.0,50.586014,51.190018,4.2135057,51.19017,55.22982,--
7,7,3,1,3,4.037500e+00,2.422500e+00,1.0,6.0,--,--,55.232635,1.0,56.17306,0.9404274,56.273468,4.1820726,60.4577,4.0,60.457817,61.0613,5.8286643,61.061455,65.10086,--
8,8,7,3,1,2.422500e+00,8.075000e-01,1.0,7.0,--,--,65.1069,1.0,65.63969,0.5327771,65.740074,2.9747229,68.7164,7.0,68.716515,69.32205,4.2151427,69.3222,71.74665,--
9,9,6,2,3,8.075000e-01,8.075000e-01,1.0,8.0,--,--,71.75811,2.0,72.48971,0.7315907,72.59008,2.7759092,75.36671,8.0,75.36682,75.97336,4.2152433,75.9735,76.7829,--
10,10,3,1,3,8.075000e-01,8.075000e-01,1.0,9.0,--,--,76.78583,1.0,77.408165,0.622334,77.508545,2.885166,80.39579,1.0,80.395905,81.00011,4.2142797,81.00026,81.80995,--
11,11,4,2,1,8.075000e-01,8.075000e-01,1.0,10.0,--,--,81.821556,1.0,82.55642,0.7348677,82.65685,2.7726324,85.43075,6.0,85.43087,86.036255,4.214706,86.03641,86.84589,--
12,12,1,1,1,8.075000e-01,8.075000e-01,1.0,11.0,--,--,86.848854,2.0,87.889755,1.0409014,87.99014,2.4665985,90.45841,2.0,90.45853,91.06292,4.2140613,91.063065,91.87272,--
13,13,7,3,1,5.652500e+00,1.615000e+00,1.0,12.0,--,--,91.87931,1.0,93.12275,1.2434332,93.22311,3.0715668,96.296906,6.0,96.29702,96.90076,5.0214458,96.9009,102.5559,--
14,14,7,3,1,8.075000e-01,2.422500e+00,1.0,13.0,--,--,102.56146,1.0,103.18964,0.6281743,103.29002,4.4943256,107.78678,9.0,107.786896,108.39246,5.8309965,108.39261,109.20274,--
15,15,6,2,3,8.075000e-01,1.615000e+00,1.0,14.0,--,--,109.21381,1.0,109.83969,0.6258831,109.94007,3.689117,113.6314,4.0,113.63161,114.235985,5.0221753,114.23615,115.04541,--
16,16,1,1,1,8.075000e-01,1.615000e+00,1.0,15.0,--,--,115.04837,2.0,115.672874,0.6245049,115.77324,3.690495,119.46522,1.0,119.46533,120.07599,5.0276165,120.07614,120.88587,--
17,17,6,2,3,4.037500e+00,8.075000e-01,1.0,16.0,--,--,120.89696,2.0,121.42299,0.526035,121.52335,2.981465,124.50749,6.0,124.507614,125.11214,4.215177,125.11228,129.15157,--
18,18,1,1,1,2.422500e+00,1.615000e+00,1.0,17.0,--,--,129.15459,2.0,130.0893,0.934706,130.18968,3.380294,133.57227,1.0,133.57237,134.17775,5.023159,134.1779,136.60187,--
19,19,8,3,2,8.075000e-01,8.075000e-01,1.0,18.0,--,--,136.60883,1.0,137.13957,0.5307491,137.23991,2.9767509,140.2179,5.0,140.21802,140.82265,4.2138357,140.8228,141.63283,--
20,20,7,3,1,8.075000e-01,2.422500e+00,1.0,19.0,--,--,141.63818,2.0,142.15773,0.5195542,142.25809,4.602946,146.86281,1.0,146.86296,147.4692,5.831011,147.46935,148.27888,--
21,21,4,2,1,8.075000e-01,2.422500e+00,1.0,20.0,--,--,148.28981,1.0,148.82286,0.5330576,148.92328,4.5894423,153.5151,6.0,153.51523,154.11887,5.82906,154.11902,154.92905,--
22,22,3,1,3,4.037500e+00,8.075000e-01,1.0,21.0,--,--,154.932,1.0,155.45618,0.5241723,155.55656,2.9833276,158.54219,2.0,158.54231,159.147,4.2150006,159.14716,163.18655,--
23,23,8,3,2,8.075000e-01,8.075000e-01,1.0,22.0,--,--,163.19319,2.0,164.02284,0.8296472,164.1232,2.6778529,166.8029,5.0,166.80302,167.4079,4.214707,167.40805,168.21774,--
24,24,1,1,1,8.075000e-01,2.422500e+00,1.0,23.0,--,--,168.22067,2.0,168.95624,0.7355717,169.05661,4.386928,173.44566,3.0,173.44579,174.0509,5.830245,174.05107,174.86078,--
25,25,7,3,1,4.037500e+00,1.615000e+00,1.0,24.0,--,--,174.86687,1.0,175.49023,0.6233623,175.59058,3.6916378,179.28386,8.0,179.28397,179.8875,5.0206337,179.88766,183.92683,--
26,26,6,2,3,8.075000e-01,2.422500e+00,1.0,25.0,--,--,183.93762,2.0,184.35605,0.4184271,184.4564,4.704073,189.1629,7.0,189.16302,189.76773,5.83011,189.76788,190.57715,--
27,27,9,3,3,7.267500e+00,8.075000e-01,1.0,26.0,--,--,190.58379,2.0,191.20718,0.6234043,191.30754,2.8840957,194.19394,9.0,194.19405,194.79912,4.2153454,194.79929,202.0688,--
28,28,6,2,3,5.652500e+00,1.615000e+00,1.0,27.0,--,--,202.07951,1.0,202.80597,0.7264586,202.90636,3.5885415,206.49608,3.0,206.49619,207.09966,5.02014,207.09981,212.75417,--
29,29,4,2,1,2.422500e+00,2.422500e+00,1.0,28.0,--,--,212.76424,2.0,213.49031,0.7260811,213.59068,4.396419,217.98997,1.0,217.9901,218.59502,5.8307886,218.59517,221.01947,--
30,30,1,1,1,8.075000e-01,1.615000e+00,1.0,29.0,--,--,221.02235,1.0,222.67249,1.6501279,222.77283,2.6648722,225.43936,7.0,225.43948,226.04378,5.021424,226.04393,226.85371,--
