Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,3,1,5.000000e-01,8.075000e-01
2,4,8,2,0,5.000000e-01,4.037500e+00
3,4,8,3,0,5.000000e-01,8.075000e-01
4,4,0,1,0,5.000000e-01,2.422500e+00
5,2,8,1,0,5.000000e-01,8.075000e-01
6,0,4,1,1,2,7.267500e+00
7,8,0,1,1,5.000000e-01,7.267500e+00
8,2,8,2,1,5.000000e-01,8.075000e-01
9,2,4,2,1,5.000000e-01,5.652500e+00
10,8,0,2,0,5.000000e-01,8.075000e-01
11,2,0,2,0,3.500000e+00,5.652500e+00
12,4,2,3,1,2,8.075000e-01
13,2,8,3,1,5.000000e-01,8.075000e-01
14,2,8,3,1,5.000000e-01,8.075000e-01
15,2,8,3,0,5.000000e-01,2.422500e+00
16,4,2,2,0,3.500000e+00,8.075000e-01
17,2,8,2,0,5.000000e-01,4.037500e+00
18,8,4,1,0,5.000000e-01,8.075000e-01
19,8,0,3,0,2,8.075000e-01
20,4,0,2,1,5.000000e-01,4.037500e+00
21,0,4,3,1,2,8.075000e-01
22,2,4,3,0,2,2.422500e+00
23,8,2,1,0,5.000000e-01,2.422500e+00
24,0,8,3,1,5.000000e-01,8.075000e-01
25,0,4,3,0,2,8.075000e-01
26,2,0,2,1,2,2.422500e+00
27,2,4,1,0,5.000000e-01,2.422500e+00
28,2,8,2,1,5.000000e-01,4.037500e+00
29,2,0,3,0,2,2.422500e+00
30,0,8,2,1,5.000000e-01,8.882500e+00
31,2,4,1,1,2,8.075000e-01
32,8,2,3,0,2,2.422500e+00
33,2,8,2,0,2,2.422500e+00
34,4,8,1,1,2,8.075000e-01
35,8,0,1,0,5.000000e-01,2.422500e+00
36,2,8,1,1,2,8.075000e-01
37,0,2,1,1,5.000000e-01,4.037500e+00
38,0,2,1,0,2,8.075000e-01
39,4,8,2,1,3.500000e+00,8.075000e-01
40,0,4,2,0,5.000000e-01,8.075000e-01
41,8,4,3,1,3.500000e+00,8.075000e-01
42,2,8,1,1,2,2.422500e+00
