Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,1,1,5.000000e-01,8.075000e-01
2,8,0,2,1,5.000000e-01,8.075000e-01
3,4,2,1,1,5.000000e-01,8.075000e-01
4,2,0,1,1,3.500000e+00,8.075000e-01
5,8,0,1,0,2,8.075000e-01
6,2,8,1,0,5.000000e-01,8.075000e-01
7,4,0,2,0,5.000000e-01,8.075000e-01
8,4,0,3,1,2,8.075000e-01
9,0,4,2,1,3.500000e+00,4.037500e+00
10,4,2,2,0,5.000000e-01,4.037500e+00
11,2,0,3,0,5.000000e-01,2.422500e+00
12,2,8,1,0,2,7.267500e+00
13,8,0,1,1,5.000000e-01,8.075000e-01
14,8,2,2,0,5.000000e-01,2.422500e+00
15,2,0,1,0,5.000000e-01,4.037500e+00
16,0,2,2,1,5.000000e-01,4.037500e+00
17,8,2,2,1,2,8.075000e-01
18,4,0,1,1,5.000000e-01,8.075000e-01
19,8,4,3,1,3.500000e+00,8.075000e-01
20,2,4,1,0,2,2.422500e+00
21,8,2,3,0,3.500000e+00,8.075000e-01
22,4,2,3,0,5.000000e-01,8.075000e-01
23,8,4,1,0,2,8.075000e-01
24,4,8,2,0,2,8.075000e-01
25,8,4,2,1,5.000000e-01,2.422500e+00
26,8,2,3,1,5.000000e-01,2.422500e+00
27,8,2,1,1,5.000000e-01,8.075000e-01
28,0,2,2,0,5.000000e-01,8.075000e-01
29,4,0,3,0,5.000000e-01,2.422500e+00
30,2,4,2,1,5.000000e-01,8.882500e+00
31,8,0,3,0,2,5.652500e+00
32,2,0,3,1,5.000000e-01,4.037500e+00
33,2,8,2,0,5.000000e-01,2.422500e+00
34,0,8,3,1,2,8.075000e-01
35,8,4,3,0,2,8.075000e-01
36,8,2,1,1,2,2.422500e+00
37,8,0,2,0,2,5.652500e+00
38,0,4,1,0,5.000000e-01,8.075000e-01
39,2,8,3,0,2,2.422500e+00
40,2,4,3,1,2,2.422500e+00
41,2,8,3,1,5.000000e-01,7.267500e+00
42,2,8,2,1,2,2.422500e+00
