TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,1,1,3.500000e+00,8.075000e-01,1.0,0.0,4.008025,1.0,0,6.05495,low,2.0469248,0.9530751,6.5744433,12.259049,12.259184,14.260985,10.25296,14.261374,15.065646
2,2,0,4,3,1,5.000000e-01,8.075000e-01,1.0,1.0,15.0759,2.0,4,16.621035,high,1.5451349,1.4548651,17.1422,20.32586,20.326206,22.328878,7.252978,22.329214,23.13393
3,3,2,8,3,1,2,7.267500e+00,1.0,2.0,23.14467,2.0,8,25.237688,high,2.093018,0.9069819,25.758017,29.895777,29.896135,31.898865,8.754195,31.899195,39.16135
4,4,4,2,1,0,5.000000e-01,2.422500e+00,1.0,3.0,39.166817,2.0,2,41.05503,low,1.8882165,1.1117835,41.573822,44.416874,44.418854,46.421024,7.254209,46.421356,48.839523
5,5,2,8,1,1,2,2.422500e+00,1.0,4.0,48.84403,1.0,2,51.421654,low,2.5776267,0.4223732,51.940582,55.594883,55.59688,57.598843,8.754812,57.599163,60.01767
6,6,8,4,1,1,5.000000e-01,2.422500e+00,1.0,5.0,60.022285,2.0,4,61.6717,low,1.6494137,1.3505863,62.191036,65.27288,65.27324,67.27587,7.2535844,67.27621,69.6958
7,7,2,8,2,0,2,8.075000e-01,1.0,6.0,69.81125,1.0,2,71.60382,low,1.7925723,1.2074277,72.123314,76.56279,76.564644,78.56737,8.756117,78.5677,79.36986
8,8,2,8,2,1,5.000000e-01,2.422500e+00,1.0,7.0,79.484314,1.0,2,80.987755,low,1.5034432,1.4965568,81.512405,84.734924,84.736885,86.73984,7.255529,86.740166,89.156555
9,9,0,4,2,1,3.500000e+00,4.037500e+00,1.0,8.0,89.27082,1.0,0,90.92116,low,1.6503307,1.3496693,91.440186,97.52175,97.52186,99.52397,10.253147,99.5243,103.55886
10,10,2,8,1,0,5.000000e-01,8.075000e-01,1.0,9.0,103.564705,1.0,2,105.10488,low,1.540181,1.459819,105.62331,108.815315,108.81735,110.819885,7.2551823,110.82023,111.62313
11,11,8,2,2,1,5.000000e-01,8.075000e-01,1.0,10.0,111.741035,2.0,2,113.40472,low,1.6636786,1.3363214,113.92415,116.99186,116.99381,118.99651,7.2554755,118.99685,119.798
12,12,0,8,1,1,5.000000e-01,8.075000e-01,1.0,11.0,119.80355,1.0,0,121.48766,low,1.6841122,1.3158878,122.00798,125.05386,125.05397,127.055534,7.251987,127.05587,127.86197
13,13,2,0,2,0,5.000000e-01,8.075000e-01,1.0,12.0,127.98138,2.0,0,130.18802,low,2.2066433,0.7933567,130.70717,133.23196,133.23207,135.2335,7.252127,135.23384,136.03986
14,14,0,4,3,0,3.500000e+00,8.075000e-01,1.0,13.0,136.05147,2.0,4,137.87123,high,1.8197676,1.1802324,138.39108,144.30197,144.30382,146.30687,10.255394,146.3072,147.1099
15,15,0,2,2,1,2,2.422500e+00,1.0,14.0,147.22444,1.0,0,148.83794,low,1.613484,1.386516,149.35812,153.97461,153.97472,155.9773,8.752843,155.97763,158.39685
16,16,8,0,2,1,2,8.075000e-01,1.0,15.0,158.51204,2.0,0,160.5209,low,2.0088694,0.9911305,161.04019,165.26283,165.26294,167.26495,8.75291,167.26527,168.06989
17,17,4,2,3,0,5.000000e-01,4.037500e+00,1.0,16.0,168.08148,2.0,2,169.95499,low,1.8735064,1.1264936,170.475,173.33182,173.33217,175.33493,7.253449,175.33527,179.36877
18,18,0,4,1,1,5.000000e-01,5.652500e+00,1.0,17.0,179.37465,1.0,0,180.93756,low,1.5629076,1.4370924,181.45715,184.62506,184.62518,186.62752,7.2528677,186.62785,192.27776
19,19,8,4,2,1,2,4.037500e+00,1.0,18.0,192.3921,2.0,4,194.12126,low,1.7291509,1.2708491,194.64009,199.14296,199.14487,201.14787,8.75576,201.1482,205.17932
20,20,0,8,3,1,5.000000e-01,8.075000e-01,1.0,19.0,205.19307,2.0,8,207.27106,high,2.077984,0.922016,207.7911,210.44283,210.44469,212.44682,7.253749,212.44716,213.2505
21,21,2,0,3,0,5.000000e-01,8.075000e-01,1.0,20.0,213.26115,1.0,2,215.15393,high,1.892777,1.107223,215.67415,218.51108,218.51288,220.51555,7.254381,220.51587,221.3188
22,22,4,2,1,1,5.000000e-01,8.075000e-01,1.0,21.0,221.3247,2.0,2,223.05426,low,1.7295495,1.2704505,223.5743,226.57599,226.57796,228.58049,7.255778,228.58083,229.38281
23,23,4,0,2,0,3.500000e+00,8.075000e-01,1.0,22.0,229.49606,2.0,0,231.1044,low,1.6083411,1.3916589,231.6232,237.74683,237.74693,239.74889,10.252824,239.7492,240.55363
