onset	duration	trial_type	rt	resp	gender
0.7252774000000954	3.010595700000067	decision	2.0750940999998875	left	S
4.2890914000001885	1.0159016999998585	win	n/a	n/a	n/a
11.350252400000045	3.0111839999999575	decision	2.3319859000000633	left	S
14.913718300000028	1.0156596000001628	loss	n/a	n/a	n/a
17.744471800000156	3.0088301999999203	decision	2.0644351999999344	right	S
21.30802830000016	1.0156902999999602	win	n/a	n/a	n/a
24.139089500000182	3.0101428999998916	decision	1.2987501000000066	left	D
27.702959599999986	1.0160181000001103	win	n/a	n/a	n/a
32.665786000000026	3.009585100000095	decision	1.548564800000122	right	D
36.22933039999998	1.0163146000002143	loss	n/a	n/a	n/a
43.273795500000006	3.0092541999999867	decision	1.8144093000000794	right	S
46.83747070000004	1.0155529999999544	loss	n/a	n/a	n/a
51.8164247000002	3.0097516999999243	decision	1.8148929999999837	left	S
55.38012320000007	1.0158023999999841	win	n/a	n/a	n/a
60.3932585	3.0099784000001364	decision	1.549877400000014	left	D
63.956521000000066	1.0157879000000776	loss	n/a	n/a	n/a
66.83742770000003	3.0105155000001105	decision	1.8147071000000778	left	D
70.40103880000015	1.0158807000000252	win	n/a	n/a	n/a
73.24905750000016	3.0117175000000316	decision	1.549632099999826	right	D
76.81236230000013	1.015828699999929	win	n/a	n/a	n/a
79.67681870000001	3.010724600000003	decision	1.548699200000101	left	D
83.24037040000007	1.015942300000006	loss	n/a	n/a	n/a
88.2366098	3.009068900000102	decision	1.8152223000001868	left	S
91.80008750000002	1.0156934999999976	loss	n/a	n/a	n/a
94.63157460000002	3.00899000000004	decision	2.314846700000089	left	S
98.1949032	1.0159347000001162	win	n/a	n/a	n/a
105.25568980000003	3.0084761000000526	decision	2.065018400000099	left	S
108.81937800000014	1.015899300000001	win	n/a	n/a	n/a
111.7007321000001	3.011102899999969	decision	1.8152838000000884	right	D
115.26448970000001	1.0157060000001366	win	n/a	n/a	n/a
122.35860560000015	3.010709499999848	decision	1.8149200000000292	right	S
125.92203730000006	1.0159837000001062	win	n/a	n/a	n/a
130.93492609999998	3.013514100000066	decision	1.8146826000001965	right	D
134.49914860000013	1.0152296999999635	win	n/a	n/a	n/a
139.54462690000014	3.0109990999999354	decision	1.2983176000000185	left	S
143.10818270000004	1.0167920000001232	win	n/a	n/a	n/a
148.0708579000002	3.0106358999998974	decision	1.550621099999944	right	D
151.63428310000018	1.0157293999998274	win	n/a	n/a	n/a
165.02346650000004	3.0106534000001375	decision	1.814905700000054	right	S
168.58770500000014	1.015218799999957	loss	n/a	n/a	n/a
175.64839840000013	3.0092908999999963	decision	1.815534899999875	right	S
179.21151320000013	1.0157272999999805	win	n/a	n/a	n/a
186.28927120000003	3.009029900000087	decision	1.815130599999975	left	S
189.85335400000008	1.0153070999999727	loss	n/a	n/a	n/a
194.8325202000001	3.0088160000000244	decision	1.8140233999999964	left	S
198.3960806	1.0156513000001723	loss	n/a	n/a	n/a
201.34340190000012	3.0105584000000363	decision	1.8156993000000057	right	D
204.9072291	1.0157500000000255	loss	n/a	n/a	n/a
207.77173790000006	3.009980300000052	decision	1.2995120000000497	right	D
211.3351904000001	1.0160028999998758	win	n/a	n/a	n/a
218.41288680000002	3.0103685999999925	decision	1.5503089999999702	left	S
221.97645840000018	1.0162568999999166	loss	n/a	n/a	n/a
229.03740830000015	3.010396700000001	decision	2.0649857999999313	left	S
232.60092950000012	1.0158996999998635	win	n/a	n/a	n/a
237.54661529999998	3.0094108000000688	decision	1.8155653000001166	right	D
241.11035060000017	1.0160005999998702	loss	n/a	n/a	n/a
243.94181509999999	3.0090907000001152	decision	2.064603600000055	left	D
247.50513960000012	1.015774599999986	win	n/a	n/a	n/a
252.45099040000014	3.0093375999999807	decision	1.8153184999998757	right	D
256.0148408	1.0156577000000198	loss	n/a	n/a	n/a
258.84594800000013	3.011020199999848	decision	2.3309231000000636	left	S
262.40940720000003	1.016016400000126	loss	n/a	n/a	n/a
265.2904672000002	3.009263400000009	decision	1.5481900999998288	right	S
268.8543145000001	1.0155672000000777	loss	n/a	n/a	n/a
271.7018279000001	3.0097668999999314	decision	1.5486521000000266	left	S
275.26563020000003	1.0157509000000573	win	n/a	n/a	n/a
282.3431423000002	3.008027699999957	decision	1.8151975999999195	right	D
285.90710880000006	1.0156397999999172	loss	n/a	n/a	n/a
288.7876233000002	3.0092870999999377	decision	2.0647950000000037	left	D
292.3515037000002	1.0156816999999592	loss	n/a	n/a	n/a
297.313766	3.0082523000000947	decision	1.815505900000062	left	D
300.8777682	1.0158281000001352	win	n/a	n/a	n/a
307.9219830000002	3.0068943999999647	decision	2.0642265999999836	right	S
311.4859127000002	1.015495799999826	loss	n/a	n/a	n/a
320.161691	3.0067897999999786	decision	1.548343000000159	left	D
323.724786	1.0165573000001586	win	n/a	n/a	n/a
326.5897970000001	3.0094303000000764	decision	1.5483887000000323	left	D
330.15349600000013	1.0157959000000574	loss	n/a	n/a	n/a
333.00135020000016	3.0097912999999608	decision	1.8149218999999448	left	D
336.5648552	1.0158450000001267	loss	n/a	n/a	n/a
