onset	duration	trial_type	rt	resp
0.0014777000000094631	0.8312270999999782	fixation_1	999	999
0.8328614999999218	3.8278844000000163	face	2.3378852000000734	3
4.660845799999947	0.8312270999999782	fixation_2	999	999
5.21245799999997	1.0157550999999785	feedback win	999	999
6.228218500000025	5.317569999999932	ITI	999	999
11.562962799999923	0.809686700000043	fixation_1	999	999
12.37278040000001	3.008246799999938	face	2.3150860999999168	2
15.381116299999917	0.809686700000043	fixation_2	999	999
15.936995000000024	1.0155875999998898	feedback loss	999	999
16.952588600000013	1.1182339999999158	ITI	999	999
18.07964119999997	0.8547630000000481	fixation_1	999	999
18.934542799999917	3.0089102000000594	face	1.8150889000000916	3
21.94353990000002	0.8547630000000481	fixation_2	999	999
22.498004899999955	1.015972099999999	feedback win	999	999
23.513983699999926	1.1172941000000947	ITI	999	999
24.641177799999923	0.8377398000000085	fixation_1	999	999
25.47906189999992	3.0089088000000856	face	2.0644265000000814	2
28.488063799999964	0.8377398000000085	fixation_2	999	999
29.042603699999972	1.0157464999999775	feedback win	999	999
30.058356600000025	3.215978699999937	ITI	999	999
33.28371870000001	0.8877745999999433	fixation_1	999	999
34.171652600000016	3.0073322999999164	face	2.0646829999999454	2
37.179045799999926	0.8877745999999433	fixation_2	999	999
37.735589300000015	1.015605599999958	feedback loss	999	999
38.751201299999934	5.316534600000068	ITI	999	999
44.073433499999965	0.8223566000000346	fixation_1	999	999
44.89590809999993	3.009614900000088	face	2.5797439000000395	3
47.905622799999946	0.8223566000000346	fixation_2	999	999
48.460214199999996	1.015525700000012	feedback loss	999	999
49.47574739999993	3.217995500000029	ITI	999	999
52.70484209999995	0.8341563999999835	fixation_1	999	999
53.53914780000002	3.0132326999998895	face	2.5814427999999907	3
56.5524772	0.8341563999999835	fixation_2	999	999
57.10281650000002	1.0158792999999378	feedback win	999	999
58.11870339999996	3.21729670000002	ITI	999	999
61.345599900000025	0.8363217999999506	fixation_1	999	999
62.18204119999996	3.0080663999999615	face	2.830225300000052	3
65.19020139999998	0.8363217999999506	fixation_2	999	999
65.74549319999994	1.0155209000000696	feedback loss	999	999
66.76101999999992	1.1185937000000195	ITI	999	999
67.88879049999991	0.8539826000001085	fixation_1	999	999
68.74288209999997	3.008374099999969	face	1.814548899999977	3
71.7513381	0.8539826000001085	fixation_2	999	999
72.30736639999998	1.0158374000000094	feedback win	999	999
73.32324089999997	1.1178049999999757	ITI	999	999
74.450876	0.8700417000000016	fixation_1	999	999
75.32104559999993	3.0096209999999246	face	1.8150399999999536	3
78.33075940000003	0.8700417000000016	fixation_2	999	999
78.88439489999996	1.01612410000007	feedback win	999	999
79.90052549999996	1.1179779999999937	ITI	999	999
81.02873780000004	0.8537123999999494	fixation_1	999	999
81.8825852	3.008523799999921	face	1.8146418999999696	3
84.89131070000008	0.8537123999999494	fixation_2	999	999
85.44614780000006	1.0156027999998969	feedback loss	999	999
86.46175719999997	3.217477899999949	ITI	999	999
89.68887449999988	0.7528345000000627	fixation_1	999	999
90.44183150000003	3.008373899999924	face	1.5482449999999517	3
93.45029329999988	0.7528345000000627	fixation_2	999	999
94.00526579999996	1.0162341000000197	feedback loss	999	999
95.0215060999999	1.1174776000000293	ITI	999	999
96.14846569999986	0.8380873000000975	fixation_1	999	999
96.98670169999991	3.0079961999999796	face	2.830428200000142	2
99.9947803	0.8380873000000975	fixation_2	999	999
100.54984319999994	1.016047300000082	feedback win	999	999
101.56589749999989	5.316344100000151	ITI	999	999
106.89296719999993	0.834235900000067	fixation_1	999	999
107.72733990000006	3.008592099999987	face	1.549546699999837	3
110.73602649999998	0.834235900000067	fixation_2	999	999
111.2912718	1.0158754999999928	feedback win	999	999
112.30715349999991	1.1175650000000132	ITI	999	999
113.43278669999995	0.8393960999999308	fixation_1	999	999
114.27233690000003	3.010035900000048	face	1.2996286999998574	3
117.28244949999998	0.8393960999999308	fixation_2	999	999
117.8357140999999	1.0157216000000062	feedback win	999	999
118.85144050000008	5.3165363999999045	ITI	999	999
124.17747069999996	0.7858896000000186	fixation_1	999	999
124.96348510000007	3.0092239999999038	face	1.54814609999994	3
127.972802	0.7858896000000186	fixation_2	999	999
128.52696220000007	1.0162299999999505	feedback win	999	999
129.54319880000003	3.2167841999998927	ITI	999	999
132.7713314	0.868400500000007	fixation_1	999	999
133.63985839999987	3.008748700000069	face	2.0642092000000503	2
136.6486978999999	0.868400500000007	fixation_2	999	999
137.20312880000006	1.0160002000000077	feedback win	999	999
138.2191358	3.2175861999999142	ITI	999	999
141.4473117	0.7685576999999739	fixation_1	999	999
142.21600510000007	3.0075438999999733	face	2.0650570999998763	2
145.2236309	0.7685576999999739	fixation_2	999	999
145.78001489999997	1.015114799999992	feedback win	999	999
146.79513529999986	3.2176503000000594	ITI	999	999
150.02396120000003	0.9012855999999374	fixation_1	999	999
150.92540919999988	3.0078627000000324	face	2.581001100000094	3
153.9333526999999	0.9012855999999374	fixation_2	999	999
154.48877360000006	1.0159489000000121	feedback win	999	999
155.5047285999999	11.61728579999999	ITI	999	999
167.13133449999987	0.8130985000000237	fixation_1	999	999
167.94455979999998	3.0081350000000384	face	1.5490422000000308	3
170.9527868	0.8130985000000237	fixation_2	999	999
171.50807729999997	1.015951800000039	feedback loss	999	999
172.52403589999994	5.316288100000065	ITI	999	999
177.8499500999999	1.0198617000000922	fixation_1	999	999
178.86997159999987	3.009476500000119	face	1.298081400000001	2
181.87953300000004	1.0198617000000922	fixation_2	999	999
182.4328387999999	1.0159054000000651	feedback win	999	999
183.44875090000005	5.316291399999955	ITI	999	999
