Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,2,0,5.000000e-01,7.267500e+00
2,4,8,1,1,5.000000e-01,2.422500e+00
3,0,8,1,1,2,8.075000e-01
4,8,2,1,0,2,4.037500e+00
5,2,4,1,0,2,8.075000e-01
6,8,0,3,1,5.000000e-01,8.075000e-01
7,2,8,2,0,2,8.075000e-01
8,0,4,3,0,2,8.075000e-01
9,4,8,1,0,5.000000e-01,2.422500e+00
10,2,4,1,1,2,2.422500e+00
11,0,2,2,0,5.000000e-01,2.422500e+00
12,8,4,3,0,3.500000e+00,7.267500e+00
13,2,4,3,0,5.000000e-01,2.422500e+00
14,2,8,1,1,5.000000e-01,4.037500e+00
15,4,2,2,0,5.000000e-01,2.422500e+00
16,4,0,2,1,5.000000e-01,2.422500e+00
17,0,2,2,1,2,5.652500e+00
18,8,2,1,0,5.000000e-01,8.075000e-01
19,0,2,1,1,5.000000e-01,4.037500e+00
20,0,2,3,0,5.000000e-01,8.075000e-01
21,4,0,1,1,5.000000e-01,8.075000e-01
22,0,8,2,0,5.000000e-01,8.075000e-01
23,8,2,3,1,2,4.037500e+00
24,4,2,2,1,3.500000e+00,8.075000e-01
25,8,4,2,1,3.500000e+00,2.422500e+00
26,0,8,1,0,5.000000e-01,8.075000e-01
27,2,0,3,1,2,2.422500e+00
28,2,4,3,1,5.000000e-01,8.075000e-01
29,2,8,3,0,2,8.075000e-01
30,8,4,3,1,2,8.075000e-01
31,8,2,1,1,5.000000e-01,8.075000e-01
32,2,8,2,1,5.000000e-01,2.422500e+00
33,8,2,3,1,3.500000e+00,8.075000e-01
34,2,8,2,1,2,8.075000e-01
35,4,0,3,1,5.000000e-01,8.075000e-01
36,8,2,3,0,2,8.882500e+00
37,0,8,3,0,5.000000e-01,2.422500e+00
38,0,8,2,1,5.000000e-01,4.037500e+00
39,8,4,2,0,2,5.652500e+00
40,0,2,1,0,2,8.075000e-01
41,0,4,1,0,5.000000e-01,8.075000e-01
42,4,0,2,0,5.000000e-01,8.075000e-01
