instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",23.617300000041723,46.973312200047076,70.69512710068375,2023-05-09 14:50:06.282914,2023-05-09 14:50:30.004949,,,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",27.0234790998511,70.63911210000515,97.71683609997854,2023-05-09 14:50:30.005925,2023-05-09 14:50:57.073501,,,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",54.16989460028708,97.70879449974746,151.93955439981073,2023-05-09 14:50:57.074494,2023-05-09 14:51:51.295322,,,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",22.882013000082225,151.93244219990447,174.87543119955808,2023-05-09 14:51:51.296293,2023-05-09 14:52:14.228590,,,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for positive feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",19.965300200041384,174.99311609985307,195.13497859984636,2023-05-09 14:52:14.237539,2023-05-09 14:52:34.376969,,,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
,SD008.jpg,0,MF008.jpg,0,,,,,0,0,0,57,imgFunc,1,NA,20.56698830006644,195.1355661000125,215.8242256003432,2023-05-09 14:52:34.420830,2023-05-09 14:52:55.109112,MF008.jpg,0,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
,SD003.jpg,0,MF003.jpg,0,,,,,0,1,1,52,imgFunc,1,NA,3.1977655002847314,215.824807099998,219.12991249980405,2023-05-09 14:52:55.120083,2023-05-09 14:52:58.427281,MF003.jpg,0,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
,SD029.jpg,0,MF029.jpg,0,,,,,0,2,2,78,imgFunc,2,NA,3.3520507998764515,219.11063040001318,222.5586092993617,2023-05-09 14:52:58.435239,2023-05-09 14:53:01.880084,MF029.jpg,0,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
,L_SD506.jpg,1,L_MF506.jpg,1,,,,,0,3,3,95,imgFunc,2,NA,6.051003700122237,222.56334419967607,228.71207329956815,2023-05-09 14:53:01.888033,2023-05-09 14:53:08.034457,L_MF506.jpg,1,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
,DD040.jpg,0,FF040.jpg,0,,,,,0,4,4,39,imgFunc,1,NA,2.343561999965459,228.72677990002558,231.17116810008883,2023-05-09 14:53:08.043403,2023-05-09 14:53:10.486462,FF040.jpg,0,10617,70-89+,2023_May_09_1450,Recall,2021.2.3,59.73134032054131,
