TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,1,5.000000e-01,2.422500e+00,1.0,0.0,4.014858,2.0,2,5.8409624,low,1.8261046,1.1738954,6.359838,9.265754,9.268107,11.27032,7.255462,11.27079,13.687715
2,2,8,2,2,1,5.000000e-01,8.075000e-01,1.0,1.0,13.800328,2.0,2,15.790128,low,1.9897994,1.0102006,16.310652,19.05078,19.05266,21.054548,7.2542205,21.054937,21.858692
3,3,4,8,1,0,2,8.075000e-01,1.0,2.0,21.864227,1.0,4,23.757324,low,1.893097,1.106903,24.275942,28.614367,28.61663,30.619623,8.755396,30.62001,31.422077
4,4,4,2,2,1,5.000000e-01,8.075000e-01,1.0,3.0,31.533718,1.0,4,33.59053,high,2.056811,0.943189,34.110817,36.78357,36.785496,38.788685,7.2549677,38.789062,39.591457
5,5,2,8,2,1,2,2.422500e+00,1.0,4.0,39.70186,1.0,2,41.65753,low,1.9556723,1.0443277,42.17698,46.451878,46.452263,48.45449,8.75263,48.454872,50.874737
6,6,4,2,1,0,5.000000e-01,2.422500e+00,1.0,5.0,50.880722,1.0,4,52.37352,high,1.492799,1.507201,52.893932,56.13056,56.13251,58.135574,7.2548523,58.13597,60.553703
7,7,0,4,2,1,2,8.075000e-01,1.0,6.0,60.66639,2.0,4,62.123848,high,1.4574558,1.5425442,62.64383,67.4172,67.41913,69.42266,8.756273,69.4231,70.22457
8,8,8,0,2,1,5.000000e-01,2.422500e+00,1.0,7.0,70.343,1.0,8,72.0903,high,1.7473046,1.2526954,72.610245,75.59322,75.59363,77.59574,7.2527432,77.596245,80.01629
9,9,2,8,3,0,2,4.037500e+00,1.0,8.0,80.025566,2.0,8,81.757126,high,1.7315651,1.2684349,82.276024,86.7757,86.7775,88.78049,8.754925,88.78087,92.81305
10,10,8,2,3,0,2,2.422500e+00,1.0,9.0,92.82114,2.0,2,94.87438,low,2.053251,0.9467489,95.392876,99.57138,99.57178,101.574615,8.753485,101.575,103.99407
11,11,8,4,1,1,5.000000e-01,4.037500e+00,1.0,10.0,103.998405,2.0,4,105.64022,low,1.64182,1.35818,106.1592,109.249275,109.25132,111.2546,7.256198,111.254974,115.28668
12,12,2,4,3,1,5.000000e-01,8.075000e-01,1.0,11.0,115.29518,2.0,4,117.00774,high,1.7125556,1.2874444,117.52607,120.54577,120.54765,122.55062,7.255442,122.551,123.35263
13,13,2,8,1,1,2,4.037500e+00,1.0,12.0,123.35707,1.0,2,125.3571,low,2.000034,0.999966,125.875885,130.10774,130.10973,132.11281,8.755746,132.11319,136.14436
14,14,0,8,1,1,3.500000e+00,8.075000e-01,1.0,13.0,136.14764,2.0,8,138.52367,high,2.3760264,0.6239735,139.04248,144.39758,144.39798,146.4006,10.252966,146.40099,147.20604
15,15,8,0,1,0,2,8.075000e-01,1.0,14.0,147.21056,1.0,8,148.90701,high,1.696456,1.303544,149.42589,153.96156,153.96387,155.96645,8.755898,155.96683,156.76865
16,16,2,0,1,1,3.500000e+00,7.267500e+00,1.0,15.0,156.7725,1.0,2,158.80649,high,2.0339808,0.9660191,159.32584,165.02322,165.02519,167.02777,10.255264,167.02814,174.29059
17,17,0,2,3,1,3.500000e+00,8.075000e-01,1.0,16.0,174.29933,2.0,2,176.3068,high,2.0074656,0.9925345,176.82753,182.54953,182.5514,184.55568,10.256356,184.55606,185.3564
18,18,8,2,3,1,5.000000e-01,4.037500e+00,1.0,17.0,185.3635,2.0,2,187.54037,low,2.1768818,0.8231182,188.0588,190.61429,190.61469,192.61754,7.254057,192.61792,196.65121
19,19,8,4,3,0,2,8.075000e-01,1.0,18.0,196.65817,1.0,8,198.24011,high,1.5819389,1.4180611,198.759,203.40866,203.4104,205.41254,8.7543545,205.41292,206.21559
20,20,0,8,2,0,3.500000e+00,2.422500e+00,1.0,19.0,206.32689,2.0,8,207.95702,high,1.6301286,1.3698714,208.4756,214.57755,214.57947,216.58151,10.254627,216.58191,219.00038
