TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.0226526,2.0,2,5.705863,low,1.6832106,1.3167894,6.226304,9.272881,9.275736,11.277902,7.2552495,11.27835,12.080943
2,2,0,8,1,1,2,2.422500e+00,1.0,1.0,12.0864,1.0,0,13.638862,low,1.5524611,1.4475389,14.159229,18.83693,18.83705,20.838932,8.752532,20.839314,23.260038
3,3,2,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,23.374554,1.0,2,24.88926,high,1.5147055,1.4852945,25.409092,28.624928,28.626656,30.6286,7.254046,30.628983,31.43293
4,4,0,8,3,1,2,5.652500e+00,1.0,3.0,31.522476,2.0,8,33.288494,high,1.766018,1.233982,33.80919,38.273262,38.27585,40.277695,8.75522,40.278072,45.92595
5,5,4,2,3,0,5.000000e-01,8.075000e-01,1.0,4.0,46.00345,1.0,4,47.772785,high,1.7693362,1.2306638,48.29123,51.25368,51.255527,53.257385,7.2539387,53.25777,54.060944
6,6,8,4,3,0,2,4.037500e+00,1.0,5.0,54.1389,2.0,4,55.838997,low,1.700095,1.299905,56.357937,60.889606,60.890003,62.89292,8.754022,62.8933,66.92731
7,7,8,0,2,0,5.000000e-01,2.422500e+00,1.0,6.0,67.032875,1.0,8,68.90604,high,1.873161,1.126839,69.42506,72.28394,72.28568,74.287994,7.2551217,74.288376,76.70598
8,8,2,4,2,1,2,2.422500e+00,1.0,7.0,76.81108,2.0,4,78.77274,high,1.961667,1.038333,79.29306,83.56094,83.56294,85.56594,8.754862,85.566315,87.98395
9,9,8,4,2,0,2,7.267500e+00,1.0,8.0,88.088165,2.0,4,89.839386,low,1.7512188,1.2487812,90.359055,94.83899,94.84071,96.84261,8.754442,96.84299,104.106964
10,10,8,2,2,0,2,2.422500e+00,1.0,9.0,104.211655,2.0,2,105.68911,low,1.4774615,1.5225385,106.20787,110.96325,110.963646,112.9658,8.754143,112.96618,115.38493
11,11,4,8,1,0,2,2.422500e+00,1.0,10.0,115.39085,1.0,4,117.239204,low,1.8483553,1.1516447,117.75859,122.14161,122.14354,124.14609,8.755242,124.14648,126.563805
12,12,0,4,1,0,5.000000e-01,8.075000e-01,1.0,11.0,126.568214,1.0,0,127.972305,low,1.4040891,1.5959109,128.49313,131.81862,131.81873,133.82095,7.2527366,133.82133,134.62636
13,13,0,2,1,0,5.000000e-01,8.075000e-01,1.0,12.0,134.62961,1.0,0,136.02263,low,1.3930161,1.6069839,136.54108,139.87936,139.87949,141.88095,7.2513456,141.88135,142.6876
14,14,2,4,1,1,5.000000e-01,8.075000e-01,1.0,13.0,142.69196,1.0,2,144.13913,low,1.4471759,1.5528241,144.65833,147.94295,147.94505,149.94699,7.255042,149.94737,150.74995
15,15,4,0,2,0,2,2.422500e+00,1.0,14.0,150.85876,2.0,0,152.43906,low,1.580296,1.419704,152.95813,157.60968,157.60979,159.61098,8.75222,159.61136,162.03204
16,16,0,2,1,1,5.000000e-01,2.422500e+00,1.0,15.0,162.03735,1.0,0,163.70622,low,1.6688654,1.3311346,164.22513,167.28883,167.28896,169.29082,7.253458,169.2912,171.71092
17,17,8,0,2,1,2,8.075000e-01,1.0,16.0,171.81927,2.0,0,173.47235,low,1.6530752,1.3469248,173.99124,178.56995,178.57007,180.57162,8.752346,180.572,181.37709
18,18,8,2,3,1,5.000000e-01,8.075000e-01,1.0,17.0,181.45422,2.0,2,183.13875,low,1.6845263,1.3154737,183.65913,186.70499,186.70691,188.70918,7.2549653,188.70958,189.51195
19,19,0,2,2,1,3.500000e+00,8.075000e-01,1.0,18.0,189.61908,2.0,2,191.82227,high,2.203192,0.796808,192.34218,197.86996,197.87189,199.87495,10.255874,199.87534,200.67662
20,20,8,2,3,1,5.000000e-01,8.075000e-01,1.0,19.0,200.75412,2.0,2,202.23856,low,1.484441,1.515559,202.75914,206.00452,206.00644,208.00905,7.254924,208.00943,208.81195
21,21,0,8,1,0,2,5.652500e+00,1.0,20.0,208.81807,1.0,0,210.47186,low,1.6537884,1.3462116,210.99208,215.56894,215.56905,217.57098,8.752918,217.57137,223.22102
22,22,8,2,3,0,5.000000e-01,4.037500e+00,1.0,21.0,223.30049,2.0,2,224.9053,low,1.6048055,1.3951945,225.4261,228.55107,228.55295,230.55496,7.2544637,230.55534,234.58794
23,23,0,4,3,1,5.000000e-01,8.882500e+00,1.0,22.0,234.66513,2.0,4,236.0895,high,1.4243666,1.5756334,236.60912,239.91595,239.91786,241.91963,7.254501,241.92001,250.79906
