TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,0,1,1,2,4.037500e+00,1.0,0.0,4.021724,2.0,0,6.8016615,low,2.779937,0.2200629,7.3218765,10.771603,10.771739,12.773724,8.751999,12.774122,16.809595
2,2,4,8,1,1,5.000000e-01,2.422500e+00,1.0,1.0,16.815458,1.0,4,19.618298,low,2.8028402,0.1971598,20.138973,22.066645,22.070284,24.073887,7.25843,24.074234,26.487587
3,3,2,0,2,1,2,8.075000e-01,1.0,2.0,26.607048,1.0,2,28.968317,high,2.3612688,0.6387313,29.49021,33.357582,33.35955,35.362602,8.755554,35.362953,36.165684
4,4,2,8,1,1,2,8.075000e-01,1.0,3.0,36.170364,1.0,2,38.268272,low,2.0979073,0.9020926,38.787086,42.9209,42.92296,44.924557,8.754191,44.924896,45.728176
5,5,2,4,2,0,3.500000e+00,2.422500e+00,1.0,4.0,45.83886,2.0,4,47.918137,high,2.079275,0.9207252,48.436954,54.08955,54.093098,56.095196,10.256334,56.095535,58.511566
6,6,8,2,2,0,5.000000e-01,7.267500e+00,1.0,5.0,58.620914,1.0,8,61.184746,high,2.5638335,0.4361665,61.70488,63.871178,63.87154,65.8736,7.252682,65.87394,73.13878
7,7,8,2,3,1,2,8.075000e-01,1.0,6.0,73.15364,1.0,8,75.71799,high,2.5643415,0.4356584,76.23842,79.904655,79.90663,81.90827,8.754627,81.90861,82.71257
8,8,2,8,1,1,2,8.075000e-01,1.0,7.0,82.71975,2.0,8,85.00146,high,2.281707,0.718293,85.52092,89.46989,89.47192,91.4752,8.755445,91.47554,92.277504
9,9,2,8,1,0,5.000000e-01,2.422500e+00,1.0,8.0,92.279396,2.0,8,94.85142,high,2.5720181,0.4279818,95.370995,97.52972,97.53176,99.533356,7.253962,99.53369,101.95348
10,10,8,2,3,1,5.000000e-01,8.075000e-01,1.0,9.0,101.96288,1.0,8,104.18479,high,2.2219074,0.7780927,104.703125,107.213005,107.215004,109.21649,7.2536035,109.216835,110.02159
11,11,2,0,3,0,5.000000e-01,8.075000e-01,1.0,10.0,110.02946,1.0,2,112.68513,high,2.655675,0.344325,113.20506,115.28058,115.28246,117.284676,7.255223,117.28502,118.08682
12,12,8,0,3,0,2,8.075000e-01,1.0,11.0,118.09336,1.0,8,120.38479,high,2.2914326,0.7085674,120.90447,124.843544,124.84391,126.84676,8.7534075,126.847115,127.65142
13,13,4,2,1,0,5.000000e-01,8.075000e-01,1.0,12.0,127.65709,2.0,2,129.55116,low,1.894079,1.105921,130.06996,132.90738,132.90945,134.91246,7.255374,134.9128,135.71523
14,14,4,8,2,0,5.000000e-01,8.075000e-01,1.0,13.0,135.82806,2.0,8,138.03452,high,2.2064452,0.7935547,138.55481,141.07846,141.08032,143.08194,7.2538695,143.08228,143.88647
15,15,2,8,2,1,5.000000e-01,8.075000e-01,1.0,14.0,143.99828,1.0,2,145.85126,low,1.8529773,1.1470227,146.37106,149.24855,149.25055,151.25238,7.254104,151.25299,152.05666
16,16,8,2,1,0,5.000000e-01,8.075000e-01,1.0,15.0,152.06248,2.0,2,153.88474,low,1.8222574,1.1777426,154.40414,157.31313,157.31519,159.31747,7.2549996,159.31781,160.12053
17,17,8,4,1,0,5.000000e-01,2.422500e+00,1.0,16.0,160.12416,2.0,4,162.05125,low,1.927098,1.072902,162.57074,165.37444,165.37479,167.37703,7.252867,167.37737,169.79752
18,18,0,2,1,0,5.000000e-01,8.075000e-01,1.0,17.0,169.80219,1.0,0,172.01686,low,2.2146819,0.7853181,172.5377,175.05342,175.05353,177.05554,7.253355,177.05588,177.8606
19,19,0,2,2,0,5.000000e-01,8.075000e-01,1.0,18.0,177.96927,1.0,0,180.36685,low,2.397583,0.6024171,180.88771,183.21916,183.21927,185.22124,7.2519712,185.22159,186.02791
20,20,2,8,2,1,5.000000e-01,4.037500e+00,1.0,19.0,186.14107,1.0,2,188.41762,low,2.2765422,0.7234579,188.93771,191.39116,191.39313,193.395,7.253928,193.39542,197.42848
