Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,3,1,3.500000e+00,7.267500e+00
2,8,0,3,0,5.000000e-01,8.075000e-01
3,2,8,2,1,5.000000e-01,8.075000e-01
4,0,4,3,1,5.000000e-01,8.075000e-01
5,2,4,2,0,5.000000e-01,5.652500e+00
6,4,0,2,1,5.000000e-01,2.422500e+00
7,8,0,1,0,5.000000e-01,2.422500e+00
8,2,0,3,1,5.000000e-01,4.037500e+00
9,8,4,1,0,2,8.075000e-01
10,0,4,2,0,5.000000e-01,2.422500e+00
11,8,2,3,1,2,8.075000e-01
12,2,4,3,1,2,2.422500e+00
13,8,0,2,0,5.000000e-01,2.422500e+00
14,0,2,2,1,2,5.652500e+00
15,8,2,3,1,2,8.075000e-01
16,2,8,2,1,2,8.882500e+00
17,4,2,2,1,5.000000e-01,2.422500e+00
18,2,8,1,1,5.000000e-01,8.075000e-01
19,4,0,1,1,5.000000e-01,8.075000e-01
20,0,2,2,0,5.000000e-01,2.422500e+00
21,2,0,3,0,5.000000e-01,4.037500e+00
22,2,8,1,0,5.000000e-01,8.075000e-01
23,0,4,3,0,2,8.075000e-01
24,4,8,3,0,2,8.075000e-01
25,8,4,2,1,2,8.075000e-01
26,2,4,3,0,5.000000e-01,2.422500e+00
27,2,4,1,1,3.500000e+00,4.037500e+00
28,2,8,3,0,5.000000e-01,7.267500e+00
29,2,8,2,0,2,8.075000e-01
30,8,2,1,0,3.500000e+00,8.075000e-01
31,4,0,1,0,2,8.075000e-01
32,4,8,1,1,5.000000e-01,8.075000e-01
33,2,0,1,1,5.000000e-01,4.037500e+00
34,0,2,1,0,2,8.075000e-01
35,8,0,3,1,5.000000e-01,8.075000e-01
36,0,8,2,1,5.000000e-01,4.037500e+00
37,8,4,2,0,5.000000e-01,8.075000e-01
38,2,4,1,0,5.000000e-01,2.422500e+00
39,2,8,2,0,2,8.075000e-01
40,8,2,1,1,2,2.422500e+00
41,8,0,1,1,3.500000e+00,8.075000e-01
42,2,8,3,0,2,2.422500e+00
