Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,3,1,5.000000e-01,8.075000e-01
2,8,2,3,1,5.000000e-01,8.882500e+00
3,4,2,3,0,5.000000e-01,8.075000e-01
4,2,8,1,0,5.000000e-01,4.037500e+00
5,8,4,2,1,5.000000e-01,8.075000e-01
6,0,2,3,0,5.000000e-01,5.652500e+00
7,8,2,3,1,2,2.422500e+00
8,2,0,2,0,5.000000e-01,4.037500e+00
9,2,8,1,1,3.500000e+00,4.037500e+00
10,0,8,2,1,2,8.075000e-01
11,8,4,3,0,3.500000e+00,2.422500e+00
12,8,0,3,1,5.000000e-01,8.075000e-01
13,2,0,1,1,2,7.267500e+00
14,2,4,2,1,5.000000e-01,8.075000e-01
15,2,8,3,0,2,8.075000e-01
16,2,4,1,0,5.000000e-01,8.075000e-01
17,2,4,2,0,5.000000e-01,2.422500e+00
18,2,8,3,0,2,8.075000e-01
19,0,4,1,1,2,2.422500e+00
20,8,4,2,0,5.000000e-01,2.422500e+00
21,0,8,1,1,2,8.075000e-01
22,0,4,3,0,2,5.652500e+00
23,0,8,2,0,2,7.267500e+00
24,4,0,1,0,5.000000e-01,2.422500e+00
25,8,4,1,1,2,2.422500e+00
26,4,0,2,1,5.000000e-01,8.075000e-01
27,8,2,2,1,5.000000e-01,8.075000e-01
28,0,8,3,0,5.000000e-01,8.075000e-01
29,4,2,3,1,5.000000e-01,8.075000e-01
30,0,4,2,0,3.500000e+00,8.075000e-01
31,0,2,1,0,5.000000e-01,8.075000e-01
32,2,8,2,0,5.000000e-01,8.075000e-01
33,8,2,2,0,2,8.075000e-01
34,8,2,1,0,2,2.422500e+00
35,2,0,3,1,3.500000e+00,4.037500e+00
36,8,4,3,1,5.000000e-01,4.037500e+00
37,2,8,2,1,5.000000e-01,8.075000e-01
38,2,4,1,1,2,2.422500e+00
39,8,4,1,0,5.000000e-01,2.422500e+00
40,0,8,1,0,5.000000e-01,8.075000e-01
41,2,8,1,1,2,2.422500e+00
42,0,2,2,1,2,8.075000e-01
