TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,16,1.365,1,8,0,1.0,0.0,4.5211515,5.510246,5.5275087,5.5276694,6.5276794,6.5278363,2.0,1.783174,8.31101,10.294153,3.7668443,10.294788,11.660858
2,2,2,32,0.5575,1,0,16,1.0,1.0,12.171555,13.160219,13.177466,13.177597,14.177865,14.177999,1.0,1.7331156,15.911115,17.944878,3.767336,17.945444,18.505533
3,3,2,32,0.5575,1,0,8,1.0,2.0,19.005007,19.99346,20.010761,20.010891,21.010902,21.011036,2.0,1.9660804,22.977116,24.776882,3.7663062,24.777456,25.337507
4,4,2,16,1.365,1,0,2,1.0,3.0,25.838015,26.826832,26.843874,26.843992,27.843954,27.844082,2.0,1.5162926,29.360374,31.611088,3.7675462,31.61174,32.978943
5,5,2,16,1.365,1,1,0,1.0,4.0,33.488037,34.47648,34.49361,34.493683,35.493855,35.493984,2.0,0.8835237,36.37751,39.260857,3.7673116,39.26139,40.628
6,6,2,32,1.365,1,0,3,1.0,5.0,41.137745,42.126503,42.14362,42.1437,43.143764,43.143898,1.0,1.3837506,44.52765,46.91151,3.7681036,46.912094,48.27888
7,7,3,16,0.5575,1,2,0,1.0,6.0,48.85535,49.776516,49.79353,49.793602,50.793793,50.793922,1.0,1.7995616,52.593483,54.560535,3.767058,54.56109,55.1204
8,8,3,16,0.5575,1,8,0,1.0,7.0,55.683186,56.61004,56.627205,56.627323,57.627037,57.627167,1.0,2.4002664,60.027435,61.39285,3.7661667,61.39343,61.9528
9,9,3,16,0.5575,1,0,1,1.0,8.0,62.520252,63.443356,63.460564,63.46068,64.46073,64.46086,999.0,999.0,999.0,67.726746,3.7858975,68.24691,68.80788
10,10,3,32,0.5575,1,2,0,1.0,9.0,69.38392,70.2935,70.309586,70.309715,71.30979,71.309944,1.0,1.9506785,73.26063,75.07762,3.7681496,75.07819,75.63844
11,11,2,16,1.365,1,2,0,1.0,10.0,76.13837,77.126335,77.1436,77.143684,78.143845,78.14399,999.0,999.0,999.0,81.39402,3.7670884,81.911224,83.278885
12,12,2,32,1.365,1,0,2,1.0,11.0,83.787834,84.77648,84.793945,84.79409,85.79478,85.79491,1.0,1.8992995,87.69421,89.56179,3.767342,89.56234,90.92881
13,13,3,32,0.5575,1,16,0,1.0,12.0,91.49238,92.42623,92.443825,92.44401,93.44379,93.443924,1.0,1.016087,94.460014,97.21044,3.7669759,97.21101,97.77182
14,14,3,16,4.595,1,2,0,1.0,13.0,98.337135,99.259544,99.27673,99.2768,100.276855,100.277,1.0,1.183178,101.460175,104.044785,3.7682421,104.045334,108.64176
15,15,3,32,1.365,1,3,0,1.0,14.0,109.21239,110.12701,110.14303,110.14316,111.143196,111.14333,1.0,1.6005739,112.743904,114.910324,3.7674809,114.91091,116.27875
16,16,3,32,0.5575,1,16,0,1.0,15.0,116.839066,117.776825,117.79376,117.793884,118.793724,118.79386,1.0,1.73364,120.5275,122.56073,3.7673292,122.56128,123.120415
