TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,1.365,1,0,2,1.0,0.0,4.5539384,5.499327,5.515988,5.5161433,6.516806,6.5169606,2.0,1.3654524,7.882413,10.285426,3.7689743,10.286043,11.652822
2,2,2,16,1.365,1,0,2,1.0,1.0,12.16013,13.14848,13.165609,13.165688,14.166181,14.166317,2.0,0.9830957,15.149413,17.93196,3.7660913,17.932528,19.299803
3,3,2,16,0.5575,1,2,0,1.0,2.0,19.809954,20.798428,20.815569,20.815649,21.815777,21.815908,1.0,1.333335,23.149242,25.58283,3.7674038,25.583422,26.14347
4,4,3,32,2.98,1,0,8,1.0,3.0,26.684935,27.632254,27.6489,27.64898,28.64922,28.649355,2.0,1.3158817,29.965237,32.416927,3.7680254,32.4175,35.400383
5,5,3,16,4.595,1,8,0,1.0,4.0,35.94609,36.89886,36.915047,36.915234,37.914658,37.9148,2.0,2.8841503,40.79895,41.682785,3.7684464,41.683342,46.28079
6,6,3,32,6.21,1,2,0,1.0,5.0,46.838215,47.765285,47.782543,47.782658,48.782677,48.782806,1.0,0.7159597,49.498768,52.551743,3.7694502,52.55238,58.764416
7,7,3,16,1.365,1,0,4,1.0,6.0,59.32854,60.24838,60.265507,60.265602,61.265728,61.265865,2.0,1.5833796,62.849243,65.03275,3.7673495,65.03331,66.39978
8,8,3,32,0.5575,1,0,16,1.0,7.0,66.96541,67.8986,67.91576,67.91588,68.91572,68.915855,2.0,1.3664222,70.28227,72.68374,3.7683506,72.684326,73.24473
9,9,3,16,1.365,1,0,2,1.0,8.0,73.807526,74.73251,74.7486,74.74873,75.74831,75.74846,2.0,1.0012796,76.74973,79.5157,3.767712,79.516266,80.88372
10,10,2,16,0.5575,1,0,1,1.0,9.0,81.39301,82.38192,82.399155,82.399284,83.39868,83.39882,2.0,2.1164522,85.51527,87.16672,3.7683897,87.16731,87.72777
11,11,3,16,0.5575,1,1,0,1.0,10.0,88.28212,89.215256,89.23225,89.232376,90.23211,90.23224,999.0,999.0,999.0,93.482544,3.7677367,94.00011,94.55939
12,12,2,32,1.365,1,0,16,1.0,11.0,95.05966,96.04846,96.06532,96.06541,97.06568,97.0658,2.0,0.366292,97.4321,100.8337,3.768343,100.83426,102.20155
13,13,2,16,1.365,1,4,0,1.0,12.0,102.70959,103.69818,103.71537,103.71543,104.71567,104.7158,1.0,0.9331313,105.64893,108.483696,3.7683423,108.48424,109.85071
14,14,2,16,1.365,1,0,8,1.0,13.0,110.36032,111.34826,111.36581,111.36593,112.365685,112.365814,1.0,1.8503668,114.21618,116.13169,3.7663314,116.13224,117.49866
15,15,2,16,0.5575,1,8,0,1.0,14.0,118.009476,118.99793,119.01542,119.015495,120.014694,120.014824,1.0,1.2670875,121.28191,123.78268,3.768324,123.78325,124.342354
16,16,2,16,0.5575,1,0,2,1.0,15.0,124.84312,125.83177,125.84889,125.849014,126.848656,126.848785,999.0,999.0,999.0,130.11482,3.784239,130.63316,131.19347
