TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,2.98,1,1,0,1.0,0.0,4.583638,5.5030265,5.5202208,5.5203123,6.5208635,6.5210166,2.0,1.0830326,7.604049,10.288048,3.7675643,10.288711,13.270752
2,2,2,32,0.5575,1,2,0,1.0,1.0,13.781354,14.769671,14.786819,14.786881,15.786884,15.787017,2.0,0.8000354,16.587051,19.552876,3.7663176,19.553444,20.113846
3,3,2,32,0.5575,1,8,0,1.0,2.0,20.614555,21.602901,21.620106,21.620169,22.620058,22.620188,1.0,1.2163007,23.836489,26.387981,3.7682588,26.38856,26.948942
4,4,2,32,0.5575,1,8,0,1.0,3.0,27.448166,28.436026,28.453447,28.453514,29.453781,29.453915,1.0,0.9333838,30.387299,33.219925,3.766479,33.22049,33.779827
5,5,3,16,1.365,1,2,0,1.0,4.0,34.355938,35.270107,35.286205,35.28627,36.28686,36.286987,2.0,0.850066,37.137054,40.05284,3.7663581,40.05349,41.420567
6,6,3,16,0.5575,1,4,0,1.0,5.0,42.005405,42.920425,42.93644,42.936558,43.93693,43.937096,1.0,1.2998422,45.23694,47.703857,3.7672453,47.704468,48.26448
7,7,2,16,0.5575,1,0,8,1.0,6.0,48.76555,49.752872,49.770153,49.770218,50.76994,50.770077,2.0,1.0163604,51.786438,54.537174,3.7675714,54.53776,55.097717
8,8,2,32,2.98,1,2,0,1.0,7.0,55.5977,56.58616,56.60339,56.603455,57.60282,57.60296,2.0,1.2342046,58.837162,61.369835,3.7673419,61.37041,64.352516
9,9,2,16,2.98,1,1,0,1.0,8.0,64.84791,65.83614,65.853424,65.85349,66.85282,66.85295,2.0,0.9167703,67.76972,70.61983,3.767327,70.62039,73.60238
10,10,3,16,1.365,1,1,0,1.0,9.0,74.18351,75.0866,75.10289,75.10296,76.10323,76.10337,2.0,1.61677,77.72014,79.87084,3.7679377,79.87142,81.23782
11,11,2,16,0.5575,1,0,2,1.0,10.0,81.7478,82.73636,82.75368,82.75379,83.753876,83.754005,1.0,1.4828829,85.23689,87.52071,3.7671623,87.52128,88.08145
12,12,2,16,2.98,1,0,8,1.0,11.0,88.581375,89.56933,89.58668,89.58674,90.58683,90.58696,2.0,0.9661495,91.55311,94.353836,3.7673807,94.354454,97.33681
13,13,3,32,1.365,1,0,8,1.0,12.0,97.92872,98.836525,98.852844,98.85292,99.85309,99.853226,2.0,1.3331031,101.186325,103.61936,3.7666154,103.61995,104.98695
14,14,3,32,1.365,1,8,0,1.0,13.0,105.58827,106.48652,106.50353,106.5036,107.503815,107.50395,1.0,1.265532,108.76948,111.27078,3.7673075,111.271355,112.63779
15,15,3,32,0.5575,1,3,0,1.0,14.0,113.24766,114.13663,114.15332,114.15339,115.15384,115.15396,2.0,1.2832057,116.43717,118.91981,3.766302,118.92037,119.48087
16,16,3,32,2.98,1,0,8,1.0,15.0,120.03387,120.96998,120.98658,120.98665,121.98682,121.98695,2.0,1.4658304,123.45279,125.75584,3.7693467,125.75642,128.7388
17,17,3,16,0.5575,1,0,1,1.0,16.0,129.30351,130.23586,130.25325,130.25331,131.2531,131.25323,1.0,1.2000122,132.45325,135.01923,3.766476,135.01982,135.57869
18,18,3,16,0.5575,1,1,0,1.0,17.0,136.15782,137.06982,137.08598,137.08604,138.08589,138.08601,2.0,0.8836419,138.96967,141.85342,3.7678802,141.854,142.41379
19,19,2,16,2.98,1,4,0,1.0,18.0,142.91432,143.90271,143.91982,143.91988,144.92018,144.92032,1.0,1.1498085,146.07013,148.68779,3.767941,148.68835,151.66934
20,20,3,32,1.365,1,16,0,1.0,19.0,152.26237,153.16928,153.1865,153.18655,154.18591,154.18604,1.0,1.1339276,155.31996,157.95378,3.7682276,157.95438,159.32178
21,21,2,32,1.365,1,16,0,1.0,20.0,159.83107,160.8193,160.83653,160.8366,161.83676,161.83688,1.0,1.8659313,163.70282,165.6049,3.7685065,165.6055,166.97159
22,22,3,32,1.365,1,16,0,1.0,21.0,167.55588,168.46971,168.48624,168.4863,169.48679,169.48692,1.0,0.8821615,170.3691,173.25446,3.7679949,173.25504,174.62186
23,23,2,32,1.365,1,16,0,1.0,22.0,175.13075,176.11923,176.13647,176.13654,177.13579,177.13593,1.0,0.7839918,177.9199,180.90298,3.7675183,180.90355,182.27078
24,24,2,16,0.5575,1,2,0,1.0,23.0,182.78065,183.76918,183.7864,183.78647,184.78644,184.78658,2.0,0.900001,185.68658,188.55249,3.7663803,188.55305,189.11275
25,25,3,16,0.5575,1,0,8,1.0,24.0,189.67624,190.60268,190.61967,190.61975,191.62079,191.62094,2.0,1.3823699,193.00331,195.38777,3.7672985,195.38834,195.94777
26,26,2,16,0.5575,1,0,8,1.0,25.0,196.44742,197.43585,197.45314,197.45328,198.45277,198.4529,2.0,1.1165091,199.56941,202.22041,3.7680182,202.22102,202.78175
27,27,3,16,0.5575,1,4,0,1.0,26.0,203.31816,204.26987,204.28638,204.28645,205.28716,205.2873,1.0,1.4993122,206.7866,209.05377,3.7669415,209.05434,209.61378
28,28,3,32,0.5575,1,0,2,1.0,27.0,210.17891,211.10263,211.11983,211.11993,212.12076,212.1209,1.0,0.9487548,213.06964,215.88837,3.7679574,215.88895,216.44788
29,29,2,32,0.5575,1,0,3,1.0,28.0,216.94778,217.93578,217.9529,217.95297,218.95229,218.95247,1.0,1.7508425,220.70331,222.71954,3.7675755,222.72014,223.27995
30,30,3,16,0.5575,1,2,0,1.0,29.0,223.83209,224.76982,224.78667,224.78679,225.78683,225.78697,2.0,1.8995656,227.68654,229.55327,3.7667918,229.55386,230.11284
31,31,2,32,4.595,1,0,8,1.0,30.0,230.61473,231.60239,231.61952,231.61958,232.61977,232.61989,2.0,1.2832884,233.90318,236.38676,3.767315,236.38736,240.98492
32,32,2,32,4.595,1,2,0,1.0,31.0,241.48051,242.46904,242.4863,242.48636,243.48634,243.48648,2.0,0.8999624,244.38644,247.25377,3.7677622,247.25435,251.85075
33,33,3,16,0.5575,1,2,0,1.0,32.0,252.44379,253.33655,253.35321,253.35332,254.35385,254.35397,2.0,1.6323973,255.98637,258.1211,3.7675943,258.1217,258.68167
34,34,3,32,1.365,1,2,0,1.0,33.0,259.29208,260.16898,260.18622,260.18628,261.18668,261.18683,2.0,0.882917,262.06973,264.95367,3.7673218,264.95425,266.32184
35,35,3,16,1.365,1,8,0,1.0,34.0,266.90616,267.81958,267.83563,267.83572,268.83566,268.8358,1.0,1.1008968,269.93668,272.60382,3.7685316,272.60443,273.97217
36,36,3,32,0.5575,1,0,3,1.0,35.0,274.57974,275.46954,275.4862,275.4863,276.48596,276.48608,1.0,1.5164275,278.00253,280.25275,3.7671213,280.2533,280.8125
37,37,2,16,1.365,1,0,2,1.0,36.0,281.32358,282.30234,282.31946,282.31952,283.3188,283.3189,1.0,2.2669747,285.58588,287.0877,3.769266,287.0883,288.45444
38,38,2,16,0.5575,1,0,1,1.0,37.0,288.96405,289.95282,289.96948,289.96957,290.96933,290.96945,1.0,1.1001539,292.0696,294.73566,3.7666636,294.73624,295.29617
39,39,2,32,0.5575,1,8,0,1.0,38.0,295.81003,296.78564,296.80276,296.80283,297.80276,297.8029,1.0,1.0500441,298.85294,301.5696,3.7672062,301.57022,302.12936
40,40,3,16,4.595,1,0,8,1.0,39.0,302.71594,303.6194,303.63562,303.6357,304.63593,304.63608,2.0,1.367111,306.00317,308.40225,3.7666829,308.40286,312.99973
41,41,2,32,1.365,1,8,0,1.0,40.0,313.49765,314.4855,314.50284,314.50296,315.50272,315.50284,1.0,1.3499115,316.85275,319.2697,3.7673738,319.27032,320.6368
42,42,2,16,0.5575,1,0,2,1.0,41.0,321.14716,322.13583,322.15308,322.1532,323.15372,323.15384,1.0,1.3153113,324.46915,326.92072,3.7673657,326.92133,327.48135
43,43,2,16,2.98,1,0,8,1.0,42.0,327.98047,328.96887,328.9859,328.98596,329.98572,329.98587,2.0,1.3337009,331.31955,333.75317,3.7677934,333.75375,336.7357
44,44,2,16,1.365,1,0,1,1.0,43.0,337.24716,338.23553,338.25272,338.25284,339.25372,339.25385,1.0,1.0325416,340.2864,343.02072,3.767319,343.02127,344.3887
45,45,3,32,0.5575,1,8,0,1.0,44.0,344.96725,345.88553,345.9026,345.90265,346.9027,346.90283,1.0,1.9335928,348.83643,350.6697,3.7673192,350.67026,351.23068
46,46,2,16,0.5575,1,2,0,1.0,45.0,351.73172,352.7187,352.736,352.73605,353.7367,353.73682,2.0,1.1493098,354.88614,357.5037,3.767337,357.50427,358.06436
47,47,3,32,0.5575,1,16,0,1.0,46.0,358.64285,359.55276,359.56912,359.56924,360.56982,360.56995,1.0,1.1325123,361.70245,364.3371,3.7676177,364.33768,364.89767
48,48,3,32,6.21,1,3,0,1.0,47.0,365.47336,366.38596,366.40204,366.4021,367.40265,367.40277,2.0,1.0002645,368.40305,371.16867,3.766338,371.16925,377.38165
