TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,2.6999041e-06,0.0087405,4.024465,0.0,6.8141537,2.7896883,6.9146023,1.5253116,8.442884,999.0,8.443028,9.051039,5.026574,9.0512295,9.860867,--
2,2,1,1,1,2.422500e+00,2.422500e+00,1.0,1.0,--,--,9.867103,1.0,10.812294,0.9451915,10.912713,4.1773086,15.092299,7.0,15.092419,15.699239,5.832136,15.699403,18.123564,--
3,3,8,3,2,8.075000e-01,8.075000e-01,1.0,2.0,--,--,18.131733,2.0,18.762283,0.63055,18.862688,2.87695,21.74129,5.0,21.74141,22.348923,4.21719,22.349077,23.159233,--
4,4,4,2,1,4.037500e+00,1.615000e+00,1.0,3.0,--,--,23.172123,1.0,24.11222,0.9400974,24.212585,3.3749025,27.589905,8.0,27.590023,28.195898,5.023775,28.19605,32.235943,--
5,5,2,1,2,2.422500e+00,8.075000e-01,1.0,4.0,--,--,32.239006,2.0,32.662167,0.423163,32.762573,3.084337,35.849323,5.0,35.849445,36.45446,4.215457,36.454613,38.878864,--
6,6,7,3,1,2.422500e+00,8.075000e-01,1.0,5.0,--,--,38.885174,2.0,39.41199,0.5268184,39.51236,2.9806817,42.494774,4.0,42.494892,43.10041,4.2152386,43.100563,45.52476,--
7,7,9,3,3,8.075000e-01,2.422500e+00,1.0,6.0,--,--,45.529884,2.0,46.062218,0.5323312,46.16259,4.590169,50.755783,6.0,50.7559,51.36405,5.8341665,51.36422,52.174297,--
8,8,6,2,3,8.075000e-01,1.615000e+00,1.0,7.0,--,--,52.185898,1.0,53.029152,0.8432554,53.12955,3.4717445,56.603775,3.0,56.603893,57.20958,5.023685,57.209743,58.01888,--
9,9,6,2,3,4.037500e+00,1.615000e+00,1.0,8.0,--,--,58.029213,2.0,58.56222,0.5330066,58.66257,3.7819934,62.44626,8.0,62.446384,63.0499,5.0206847,63.05005,67.09023,--
10,10,1,1,1,5.652500e+00,1.615000e+00,1.0,9.0,--,--,67.09321,1.0,67.72902,0.6358102,67.829414,3.6791897,71.51175,6.0,71.51186,72.1164,5.023197,72.116554,77.770744,--
11,11,4,2,1,2.422500e+00,8.075000e-01,1.0,10.0,--,--,77.7819,2.0,78.21224,0.4303404,78.31263,3.0771596,81.393105,4.0,81.39322,81.9968,4.2149057,81.996956,84.42111,--
12,12,3,1,3,8.075000e-01,1.615000e+00,1.0,11.0,--,--,84.424065,1.0,85.0467,0.6226336,85.147095,3.6923664,88.84229,4.0,88.8424,89.44791,5.0238385,89.44807,90.2573,--
13,13,4,2,1,8.075000e-01,8.075000e-01,1.0,12.0,--,--,90.26896,2.0,90.79527,0.5263116,90.89566,2.9811883,93.87881,2.0,93.87892,94.4846,4.215632,94.48475,95.29401,--
14,14,3,1,3,8.075000e-01,8.075000e-01,1.0,13.0,--,--,95.29699,1.0,95.82886,0.5318709,95.92925,2.975629,98.90683,1.0,98.906944,99.51264,4.2156568,99.512794,100.32285,--
15,15,3,1,3,7.267500e+00,2.422500e+00,1.0,14.0,--,--,100.32472,1.0,100.96195,0.6372298,101.06233,4.48527,105.550285,3.0,105.55041,106.1547,5.8299785,106.154854,113.42419,--
16,16,9,3,3,5.652500e+00,2.422500e+00,1.0,15.0,--,--,113.43048,2.0,113.96201,0.5315317,114.06239,4.590968,118.65438,6.0,118.6545,119.257935,5.8274474,119.25809,124.91285,--
17,17,7,3,1,2.422500e+00,1.615000e+00,1.0,16.0,--,--,124.917465,1.0,125.445404,0.5279424,125.545784,3.7870576,129.33488,6.0,129.335,129.93993,5.022464,129.94008,132.36465,--
18,18,7,3,1,8.075000e-01,1.615000e+00,1.0,17.0,--,--,132.36937,2.0,132.79529,0.4259183,132.89569,3.8890817,136.78735,4.0,136.78748,137.39502,5.025638,137.39517,138.2046,--
19,19,5,2,2,2.422500e+00,2.422500e+00,1.0,18.0,--,--,138.21559,1.0,138.74518,0.5295966,138.84555,4.5929036,143.4398,5.0,143.43993,144.0444,5.828824,144.04456,146.46921,--
20,20,1,1,1,8.075000e-01,8.075000e-01,1.0,19.0,--,--,146.47224,1.0,146.99532,0.5230782,147.0957,2.9844217,150.08191,6.0,150.08203,150.68709,4.2148485,150.68726,151.49693,--
21,21,6,2,3,8.075000e-01,2.422500e+00,1.0,20.0,--,--,151.5082,2.0,152.44505,0.9368649,152.54546,4.185635,156.73276,9.0,156.73288,157.3384,5.8302083,157.33855,158.14795,--
