TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,9,3,3,8.075000e-01,2.422500e+00,1.0,0.0,2.4000183e-06,0.0048475,4.030394,0.0,6.8130846,2.7826905,6.9134345,2.3398094,9.254884,999.0,9.255021,9.8616905,5.8312964,9.861852,10.671947,--
2,2,1,1,1,8.075000e-01,8.075000e-01,1.0,1.0,--,--,10.678065,1.0,11.513934,0.8358685,11.614239,2.6716316,14.287073,6.0,14.287178,14.900318,4.2222524,14.90045,15.710023,--
3,3,6,2,3,2.422500e+00,8.075000e-01,1.0,2.0,--,--,15.724466,2.0,16.46386,0.7393926,16.564152,2.7681074,19.335304,9.0,19.335413,19.941984,4.2175183,19.942118,22.366905,--
4,4,9,3,3,2.422500e+00,8.075000e-01,1.0,3.0,--,--,22.378502,1.0,23.213724,0.8352223,23.314035,2.6722777,25.989069,3.0,25.989174,26.593624,4.215122,26.593758,29.017975,--
5,5,3,1,3,4.037500e+00,1.615000e+00,1.0,4.0,--,--,29.020933,2.0,29.963842,0.9429096,30.064178,3.3720903,33.439636,7.0,33.439743,34.045063,5.024128,34.04519,38.084885,--
6,6,4,2,1,8.075000e-01,8.075000e-01,1.0,5.0,--,--,38.096226,1.0,38.93039,0.8341625,39.03075,2.6733375,41.70661,7.0,41.70672,42.31194,4.215713,42.31207,43.122353,--
7,7,9,3,3,2.422500e+00,1.615000e+00,1.0,6.0,--,--,43.13339,2.0,43.963566,0.8301784,44.06395,3.4848216,47.550835,7.0,47.550945,48.156944,5.023557,48.157074,50.581833,--
8,8,5,2,2,8.075000e-01,2.422500e+00,1.0,7.0,--,--,50.59324,1.0,51.43042,0.8371801,51.530746,4.28532,55.81878,5.0,55.818886,56.425728,5.8324895,56.425865,57.235817,--
9,9,3,1,3,8.075000e-01,2.422500e+00,1.0,8.0,--,--,57.238792,2.0,57.348057,0.1092618,57.448364,5.0132384,62.4646,6.0,62.464703,63.069344,5.8305497,63.06947,63.8788,--
10,10,9,3,3,8.075000e-01,8.075000e-01,1.0,9.0,--,--,63.8894,1.0,64.83035,0.9409474,64.93069,2.5665526,67.49942,1.0,67.499535,68.10413,4.214733,68.10426,68.91378,--
