onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.029354	1.479849	choice_friend	1.479849	4	high	2	4
10.781833	1.000000	outcome_friend_defect	1.479849	4	high	2	4
15.321653	2.170971	choice_stranger	2.170971	8	high	0	8
20.574188	1.000000	outcome_stranger_recip	2.170971	8	high	0	8
23.386469	1.540113	choice_computer	1.540113	2	high	0	2
28.639017	1.000000	outcome_computer_recip	1.540113	2	high	0	2
33.076027	1.416623	choice_friend	1.416623	4	high	0	4
38.328495	1.000000	outcome_friend_recip	1.416623	4	high	0	4
41.248104	1.294477	choice_stranger	1.294477	2	low	2	8
47.999897	1.000000	outcome_stranger_recip	1.294477	2	low	2	8
50.826824	1.832658	choice_friend	1.832658	4	low	4	8
57.578648	1.000000	outcome_friend_recip	1.832658	4	low	4	8
60.391212	1.401431	choice_computer	1.401431	8	high	0	8
65.642850	1.000000	outcome_computer_recip	1.401431	8	high	0	8
74.926490	1.566249	choice_friend	1.566249	8	high	2	8
80.179620	1.000000	outcome_friend_defect	1.566249	8	high	2	8
84.712810	1.579595	choice_stranger	1.579595	2	low	2	4
92.965294	1.000000	outcome_stranger_defect	1.579595	2	low	2	4
95.773710	1.552176	choice_computer	1.552176	2	low	2	4
101.025820	1.000000	outcome_computer_defect	1.552176	2	low	2	4
105.464470	1.843801	choice_friend	1.843801	0	low	0	8
113.538216	1.604551	choice_friend	1.604551	2	high	0	2
118.790010	1.000000	outcome_friend_defect	1.604551	2	high	0	2
121.713850	1.412208	choice_stranger	1.412208	4	low	4	8
128.466780	1.000000	outcome_stranger_recip	1.412208	4	low	4	8
131.386220	1.506198	choice_stranger	1.506198	2	low	2	8
138.136170	1.000000	outcome_stranger_recip	1.506198	2	low	2	8
140.954740	1.587971	choice_computer	1.587971	4	high	0	4
149.207460	1.000000	outcome_computer_defect	1.587971	4	high	0	4
152.127170	1.565826	choice_stranger	1.565826	2	high	0	2
158.879960	1.000000	outcome_stranger_recip	1.565826	2	high	0	2
163.320720	1.405193	choice_friend	1.405193	2	high	0	2
168.573650	1.000000	outcome_friend_recip	1.405193	2	high	0	2
171.382780	1.409466	choice_computer	1.409466	8	high	2	8
179.635770	1.000000	outcome_computer_defect	1.409466	8	high	2	8
182.458050	1.201041	choice_friend	1.201041	8	high	4	8
189.209840	1.000000	outcome_friend_defect	1.201041	8	high	4	8
195.261840	1.597186	choice_friend	1.597186	2	low	2	8
200.514620	1.000000	outcome_friend_recip	1.597186	2	low	2	8
206.554260	1.271454	choice_computer	1.271454	0	low	0	8
217.845780	1.596771	choice_computer	1.596771	4	high	0	4
223.098650	1.000000	outcome_computer_recip	1.596771	4	high	0	4
225.922120	1.586405	choice_friend	1.586405	4	high	0	4
232.674640	1.000000	outcome_friend_defect	1.586405	4	high	0	4
235.485980	1.589826	choice_computer	1.589826	8	high	2	8
240.738830	1.000000	outcome_computer_recip	1.589826	8	high	2	8
248.503980	1.855096	choice_stranger	1.855096	8	high	0	8
255.256900	1.000000	outcome_stranger_defect	1.855096	8	high	0	8
262.923550	1.735040	choice_friend	1.735040	8	high	2	8
268.175630	1.000000	outcome_friend_recip	1.735040	8	high	2	8
271.102050	1.373678	choice_stranger	1.373678	4	high	0	4
276.354640	1.000000	outcome_stranger_recip	1.373678	4	high	0	4
280.780880	1.560923	choice_computer	1.560923	8	high	2	8
286.033720	1.000000	outcome_computer_recip	1.560923	8	high	2	8
290.457340	1.517785	choice_computer	1.517785	4	high	2	4
297.209300	1.000000	outcome_computer_recip	1.517785	4	high	2	4
301.746100	1.429182	choice_stranger	1.429182	2	high	0	2
309.998350	1.000000	outcome_stranger_defect	1.429182	2	high	0	2
312.918820	1.223081	choice_stranger	1.223081	4	low	4	8
319.669160	1.000000	outcome_stranger_defect	1.223081	4	low	4	8
324.213040	1.445035	choice_stranger	1.445035	8	high	2	8
329.463780	1.000000	outcome_stranger_defect	1.445035	8	high	2	8
332.276100	1.749485	choice_computer	1.749485	2	high	0	2
337.528700	1.000000	outcome_computer_defect	1.749485	2	high	0	2
340.338500	1.502995	choice_computer	1.502995	8	high	4	8
347.088800	1.000000	outcome_computer_defect	1.502995	8	high	4	8
356.373100	1.552445	choice_friend	1.552445	4	high	2	4
361.625430	1.000000	outcome_friend_recip	1.552445	4	high	2	4
366.161100	2.081568	choice_stranger	2.081568	8	high	2	8
371.412930	1.000000	outcome_stranger_defect	2.081568	8	high	2	8
377.469330	1.222797	choice_friend	1.222797	8	high	0	8
382.721340	1.000000	outcome_friend_recip	1.222797	8	high	0	8
385.543580	1.047638	choice_friend	1.047638	8	high	2	8
392.295380	1.000000	outcome_friend_defect	1.047638	8	high	2	8
395.215640	1.359339	choice_stranger	1.359339	4	high	2	4
400.468000	1.000000	outcome_stranger_recip	1.359339	4	high	2	4
403.385860	1.472555	choice_stranger	1.472555	4	high	0	4
410.138340	1.000000	outcome_stranger_defect	1.472555	4	high	0	4
416.179960	1.295283	choice_computer	1.295283	8	high	4	8
422.931600	1.000000	outcome_computer_recip	1.295283	8	high	4	8
427.359860	1.348938	choice_computer	1.348938	8	high	2	8
432.612200	1.000000	outcome_computer_defect	1.348938	8	high	2	8
