TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,1,5.000000e-01,8.075000e-01,1.0,0.0,4.0145907,2.0,2,6.801477,low,2.7868862,0.2131138,7.3214707,9.264893,9.266859,11.268594,7.254003,11.269039,12.072072
2,2,4,0,3,0,3.500000e+00,2.422500e+00,1.0,1.0,12.077332,1.0,4,13.884323,high,1.8069907,1.1930093,14.4043255,20.32804,20.330156,22.332747,10.255415,22.33313,24.750248
3,3,8,4,3,0,2,2.422500e+00,1.0,2.0,24.755564,1.0,8,26.58471,high,1.8291456,1.1708544,27.104383,31.506264,31.506657,33.50897,8.7534075,33.509354,35.927925
4,4,0,2,2,1,5.000000e-01,8.075000e-01,1.0,3.0,36.03957,2.0,2,38.41801,high,2.3784387,0.6215613,38.93778,41.290577,41.292496,43.29401,7.2544384,43.29439,44.09812
5,5,8,0,3,0,2,8.075000e-01,1.0,4.0,44.10465,1.0,8,45.93479,high,1.8301439,1.1698561,46.454243,50.854992,50.85685,52.859417,8.754768,52.85984,53.662994
6,6,4,0,1,0,2,8.075000e-01,1.0,5.0,53.667114,1.0,4,55.784847,high,2.1177332,0.8822668,56.303112,60.41695,60.4189,62.42064,8.753528,62.421043,63.22506
7,7,2,4,2,1,5.000000e-01,2.422500e+00,1.0,6.0,63.337425,2.0,4,65.551254,high,2.213826,0.7861741,66.07026,68.58894,68.59082,70.594055,7.2566314,70.59444,73.01097
8,8,8,2,1,1,5.000000e-01,8.075000e-01,1.0,7.0,73.016266,2.0,2,74.90096,low,1.884696,1.115304,75.42042,78.2671,78.269035,80.27096,7.25469,80.27134,81.07443
9,9,8,0,1,0,2,4.037500e+00,1.0,8.0,81.077774,1.0,8,83.584045,high,2.5062752,0.4937248,84.10426,87.82884,87.83075,89.832535,8.754764,89.832924,93.8661
10,10,2,8,2,1,5.000000e-01,2.422500e+00,1.0,9.0,93.97661,2.0,8,96.00151,high,2.0249052,0.9750949,96.5203,99.22712,99.22899,101.23112,7.254509,101.23149,103.6501
