TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,2.422500e+00,1.615000e+00,1.0,0.0,2.6999624e-06,0.0094444,4.025123,1.0,4.8549194,0.8297962,4.9553285,3.4852037,8.443676,5.0,8.443814,9.051622,5.026499,9.0517845,11.47644,--
2,2,1,1,1,2.422500e+00,2.422500e+00,1.0,1.0,--,--,11.48172,1.0,12.104974,0.6232537,12.205276,4.499246,16.707563,7.0,16.707674,17.314686,5.8329654,17.314812,19.73991,--
3,3,3,1,3,8.075000e-01,1.615000e+00,1.0,2.0,--,--,19.741663,1.0,20.271265,0.5296023,20.371601,3.7853978,24.15928,4.0,24.159386,24.766626,5.024964,24.766752,25.576546,--
4,4,9,3,3,8.075000e-01,8.075000e-01,1.0,3.0,--,--,25.59458,1.0,26.221067,0.6264866,26.321426,2.8810134,29.205542,2.0,29.205645,29.812145,4.217565,29.812273,30.622587,--
5,5,8,3,2,7.267500e+00,2.422500e+00,1.0,4.0,--,--,30.637184,1.0,31.1714,0.5342155,31.271725,4.5882845,35.861626,5.0,35.861736,36.467316,5.8301315,36.467445,43.737587,--
6,6,9,3,3,8.075000e-01,2.422500e+00,1.0,5.0,--,--,43.75207,1.0,44.171356,0.419282,44.27167,4.703218,48.97756,2.0,48.977673,49.582275,5.830203,49.58241,50.391556,--
7,7,1,1,1,2.422500e+00,1.615000e+00,1.0,6.0,--,--,50.39446,1.0,50.92109,0.5266268,51.02141,3.7883732,54.812363,8.0,54.812473,55.418556,5.024095,55.418682,57.844383,--
8,8,1,1,1,8.075000e-01,2.422500e+00,1.0,7.0,--,--,57.846165,1.0,58.27127,0.4251082,58.371723,4.697392,63.071545,6.0,63.07165,63.676373,5.830208,63.6765,64.486,--
9,9,4,2,1,4.037500e+00,2.422500e+00,1.0,8.0,--,--,64.49853,1.0,65.12199,0.6234614,65.22228,4.4990387,69.723564,9.0,69.72367,70.328804,5.830273,70.32893,74.36872,--
10,10,6,2,3,8.075000e-01,8.075000e-01,1.0,9.0,--,--,74.37929,1.0,74.80444,0.4251513,74.904785,3.0823486,77.98914,1.0,77.98925,78.594734,4.215444,78.594864,79.40455,--
11,11,9,3,3,8.075000e-01,8.075000e-01,1.0,10.0,--,--,79.42,1.0,80.05468,0.63468,80.15503,2.87282,83.030174,3.0,83.03028,83.63503,4.21503,83.6352,84.44559,--
12,12,6,2,3,8.075000e-01,8.075000e-01,1.0,11.0,--,--,84.457214,1.0,85.0879,0.6306804,85.18818,2.8768196,88.06649,4.0,88.0666,88.67076,4.213549,88.67089,89.48057,--
13,13,3,1,3,8.075000e-01,8.075000e-01,1.0,12.0,--,--,89.485214,1.0,90.12127,0.6360585,90.22161,2.8714416,93.09551,2.0,93.09562,93.70032,4.2151046,93.70045,94.51068,--
14,14,9,3,3,8.075000e-01,1.615000e+00,1.0,13.0,--,--,94.52624,1.0,95.15426,0.6280263,95.25456,3.6869738,98.943405,4.0,98.94351,99.54765,5.0214205,99.54781,100.3574,--
15,15,7,3,1,2.422500e+00,1.615000e+00,1.0,14.0,--,--,100.37236,1.0,101.00447,0.6321085,101.104805,3.6828916,104.789406,9.0,104.78952,105.39449,5.0221305,105.39462,107.81941,--
16,16,2,1,2,8.075000e-01,1.615000e+00,1.0,15.0,--,--,107.822365,1.0,108.354324,0.5319594,108.45469,3.7830405,112.240524,5.0,112.24063,112.84644,5.0240803,112.84657,113.65569,--
17,17,3,1,3,2.422500e+00,1.615000e+00,1.0,16.0,--,--,113.657486,1.0,114.1881,0.5306184,114.288445,3.7843816,118.074745,4.0,118.07485,118.681335,5.023851,118.68147,121.1059,--
18,18,1,1,1,2.422500e+00,1.615000e+00,1.0,17.0,--,--,121.107635,1.0,121.5379,0.4302684,121.63822,3.8847315,125.52451,6.0,125.52462,126.129295,5.021661,126.129425,128.55452,--
19,19,7,3,1,2.422500e+00,1.615000e+00,1.0,18.0,--,--,128.56969,1.0,129.2042,0.6345164,129.30449,3.6804836,132.98656,9.0,132.98666,133.59077,5.021094,133.5909,136.01529,--
20,20,7,3,1,4.037500e+00,2.422500e+00,1.0,19.0,--,--,136.02957,1.0,136.55418,0.5246199,136.65453,4.59788,141.25455,8.0,141.25465,141.86545,5.8358855,141.86559,145.90541,--
21,21,6,2,3,2.422500e+00,8.075000e-01,1.0,20.0,--,--,145.91751,1.0,146.65419,0.7366781,146.75449,2.7708218,149.52751,1.0,149.52762,150.13277,4.2152524,150.13289,152.55771,--
22,22,1,1,1,8.075000e-01,2.422500e+00,1.0,21.0,--,--,152.56114,1.0,153.50438,0.9432445,153.60468,4.1792555,157.78696,9.0,157.78706,158.39261,5.831471,158.39273,159.20259,--
23,23,3,1,3,8.075000e-01,2.422500e+00,1.0,22.0,--,--,159.20432,1.0,159.73776,0.5334494,159.83807,4.589051,164.43053,4.0,164.43063,165.03651,5.832208,165.03665,165.84631,--
24,24,4,2,1,8.075000e-01,2.422500e+00,1.0,23.0,--,--,165.85818,1.0,166.38774,0.5295629,166.48805,4.592937,171.08238,6.0,171.08249,171.68776,5.8295813,171.6879,172.49757,--
25,25,4,2,1,2.422500e+00,8.075000e-01,1.0,24.0,--,--,172.50894,1.0,173.03745,0.52851,173.13774,2.97899,176.11856,8.0,176.11867,176.72255,4.2136183,176.72269,179.1475,--
26,26,4,2,1,2.422500e+00,1.615000e+00,1.0,25.0,--,--,179.15804,1.0,179.68774,0.5297019,179.78804,3.785298,183.5756,7.0,183.57571,184.17952,5.0214825,184.17964,186.60449,--
27,27,7,3,1,8.075000e-01,1.615000e+00,1.0,26.0,--,--,186.62029,1.0,187.15419,0.5339072,187.2545,3.781093,191.03835,8.0,191.03845,191.64204,5.021762,191.64218,192.4515,--
28,28,3,1,3,4.037500e+00,2.422500e+00,1.0,27.0,--,--,192.45493,1.0,193.18747,0.7325462,193.28777,4.3899536,197.68019,1.0,197.6803,198.28569,5.830765,198.28583,202.32541,--
29,29,1,1,1,4.037500e+00,8.075000e-01,1.0,28.0,--,--,202.32712,1.0,202.75421,0.4270927,202.85452,3.0804074,205.93748,7.0,205.93759,206.54218,4.2150545,206.54231,210.58153,--
30,30,6,2,3,8.075000e-01,8.075000e-01,1.0,29.0,--,--,210.59346,1.0,211.12077,0.5273195,211.2211,2.9801805,214.2045,3.0,214.20459,214.80952,4.216068,214.80965,215.61955,--
31,31,3,1,3,8.075000e-01,1.615000e+00,1.0,30.0,--,--,215.62286,1.0,216.15445,0.5315847,216.25479,3.7834153,220.04158,2.0,220.04169,220.64641,5.023536,220.64653,221.45653,--
32,32,8,3,2,2.422500e+00,1.615000e+00,1.0,31.0,--,--,221.47214,1.0,221.90433,0.4321898,222.00467,3.88281,225.88962,5.0,225.88972,226.49475,5.0226045,226.49487,228.9196,--
33,33,5,2,2,8.075000e-01,2.422500e+00,1.0,32.0,--,--,228.932,1.0,229.454,0.5219784,229.55428,4.6005216,234.15651,5.0,234.15662,234.7606,5.828599,234.76074,235.57048,--
34,34,1,1,1,5.652500e+00,2.422500e+00,1.0,33.0,--,--,235.5739,1.0,236.1042,0.5303135,236.2045,4.5921865,240.79863,6.0,240.79874,241.4074,5.8334994,241.40752,247.0627,--
35,35,6,2,3,8.075000e-01,8.075000e-01,1.0,34.0,--,--,247.07466,1.0,247.70396,0.629305,247.80424,2.878195,250.6845,4.0,250.6846,251.29077,4.2161026,251.2909,252.10052,--
36,36,6,2,3,8.882500e+00,2.422500e+00,1.0,35.0,--,--,252.11131,1.0,252.73726,0.6259468,252.83759,4.4965534,257.33624,1.0,257.33636,257.94064,5.82933,257.94077,266.82602,--
37,37,4,2,1,2.422500e+00,1.615000e+00,1.0,36.0,--,--,266.8367,1.0,267.47098,0.6342747,267.57126,3.6807253,271.25354,8.0,271.25363,271.85846,5.021757,271.85858,274.28348,--
38,38,7,3,1,2.422500e+00,2.422500e+00,1.0,37.0,--,--,274.3003,1.0,274.9374,0.6371019,275.03772,4.4853983,279.52512,6.0,279.52524,280.12875,5.8284607,280.1289,282.55362,--
39,39,9,3,3,8.075000e-01,2.422500e+00,1.0,38.0,--,--,282.5678,1.0,283.10406,0.5362533,283.2044,4.5862465,287.7928,3.0,287.79288,288.39743,5.829605,288.39755,289.20758,--
40,40,3,1,3,8.075000e-01,1.615000e+00,1.0,39.0,--,--,289.21103,1.0,289.83716,0.6261358,289.93753,3.6888642,293.62833,1.0,293.62842,294.23264,5.021614,294.2328,295.0422,--
41,41,4,2,1,7.267500e+00,8.075000e-01,1.0,40.0,--,--,295.054,1.0,295.68738,0.6333969,295.7877,2.874103,298.6641,6.0,298.6642,299.26947,4.215495,299.26968,306.53952,--
42,42,6,2,3,5.652500e+00,8.075000e-01,1.0,41.0,--,--,306.5503,1.0,306.98734,0.4370542,307.08768,3.0704458,310.16028,4.0,310.1604,310.7646,4.2143126,310.76474,316.4195,--
43,43,4,2,1,8.075000e-01,8.075000e-01,1.0,42.0,--,--,316.4299,1.0,317.05396,0.6240525,317.1543,2.8834474,320.0399,6.0,320.04,320.64548,4.2155666,320.6456,321.4555,--
44,44,7,3,1,8.075000e-01,8.075000e-01,1.0,43.0,--,--,321.4709,1.0,322.104,0.6331158,322.20428,2.8743842,325.08008,7.0,325.08017,325.68454,4.2136602,325.68466,326.49457,--
45,45,2,1,2,5.652500e+00,2.422500e+00,1.0,44.0,--,--,326.49796,1.0,327.02057,0.5226253,327.12085,4.5998745,331.72348,5.0,331.7236,332.3283,5.8303704,332.32846,337.98355,--
