Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,2,1,3.500000e+00,8.075000e-01
2,2,4,1,0,2,8.075000e-01
3,2,4,1,1,5.000000e-01,8.075000e-01
4,2,8,3,0,5.000000e-01,8.075000e-01
5,8,2,3,1,5.000000e-01,8.075000e-01
6,0,2,1,0,5.000000e-01,4.037500e+00
7,8,2,2,1,5.000000e-01,8.075000e-01
8,4,0,3,0,5.000000e-01,8.075000e-01
9,0,4,3,1,5.000000e-01,8.075000e-01
10,8,0,3,1,5.000000e-01,8.075000e-01
11,8,2,1,0,5.000000e-01,2.422500e+00
12,2,8,2,0,2,7.267500e+00
13,2,4,3,0,3.500000e+00,4.037500e+00
14,4,8,3,0,5.000000e-01,7.267500e+00
15,4,8,1,1,5.000000e-01,8.075000e-01
16,8,0,2,0,5.000000e-01,8.075000e-01
17,2,0,2,0,2,2.422500e+00
18,8,4,1,0,5.000000e-01,2.422500e+00
19,8,2,2,0,3.500000e+00,8.075000e-01
20,8,0,1,1,2,8.075000e-01
21,4,0,1,0,2,2.422500e+00
22,0,2,1,1,2,2.422500e+00
23,8,0,2,1,5.000000e-01,2.422500e+00
24,0,8,3,0,3.500000e+00,8.075000e-01
25,2,8,1,1,5.000000e-01,2.422500e+00
26,4,8,3,1,2,8.075000e-01
27,4,0,2,0,5.000000e-01,8.075000e-01
28,2,0,3,0,5.000000e-01,4.037500e+00
29,4,8,2,1,5.000000e-01,4.037500e+00
30,8,2,3,1,2,2.422500e+00
31,8,0,1,0,2,2.422500e+00
32,0,2,3,1,5.000000e-01,5.652500e+00
33,4,2,2,0,2,8.075000e-01
34,8,4,2,0,5.000000e-01,8.882500e+00
35,4,0,2,1,2,2.422500e+00
36,0,4,1,1,2,2.422500e+00
37,2,8,2,1,2,8.075000e-01
38,2,8,1,0,5.000000e-01,8.075000e-01
39,2,8,3,0,5.000000e-01,8.075000e-01
40,4,2,3,1,2,5.652500e+00
41,8,2,1,1,2,8.075000e-01
42,0,2,2,1,5.000000e-01,4.037500e+00
