Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,3,0,2,4.037500e+00
2,8,2,1,0,5.000000e-01,8.882500e+00
3,4,0,2,0,2,8.075000e-01
4,2,8,2,0,5.000000e-01,2.422500e+00
5,4,2,1,1,2,7.267500e+00
6,4,0,1,1,5.000000e-01,8.075000e-01
7,2,8,1,1,2,8.075000e-01
8,8,2,2,0,2,8.075000e-01
9,8,2,1,1,2,4.037500e+00
10,2,4,3,0,5.000000e-01,8.075000e-01
11,0,8,2,1,5.000000e-01,8.075000e-01
12,4,8,3,1,2,4.037500e+00
13,2,4,2,0,5.000000e-01,8.075000e-01
14,8,2,3,1,5.000000e-01,8.075000e-01
15,2,8,1,0,5.000000e-01,2.422500e+00
16,8,4,1,0,2,8.075000e-01
17,2,8,2,1,5.000000e-01,5.652500e+00
18,2,0,1,0,2,2.422500e+00
19,0,2,3,0,2,7.267500e+00
20,0,2,2,0,5.000000e-01,8.075000e-01
21,4,2,3,1,5.000000e-01,8.075000e-01
22,0,4,1,0,5.000000e-01,8.075000e-01
23,2,0,2,1,2,2.422500e+00
24,2,0,1,1,5.000000e-01,8.075000e-01
25,4,2,1,0,3.500000e+00,2.422500e+00
26,4,8,2,0,5.000000e-01,8.075000e-01
27,2,4,2,1,5.000000e-01,2.422500e+00
28,2,0,3,1,5.000000e-01,4.037500e+00
29,4,8,2,1,5.000000e-01,2.422500e+00
30,8,2,3,0,5.000000e-01,4.037500e+00
31,4,0,2,1,3.500000e+00,2.422500e+00
32,8,2,2,1,2,2.422500e+00
33,8,4,3,0,3.500000e+00,2.422500e+00
34,0,8,3,1,2,8.075000e-01
35,8,4,1,1,5.000000e-01,8.075000e-01
36,8,2,3,0,5.000000e-01,2.422500e+00
37,0,8,1,1,5.000000e-01,8.075000e-01
38,8,0,1,0,2,8.075000e-01
39,8,2,3,1,5.000000e-01,8.075000e-01
40,0,8,3,0,2,8.075000e-01
41,0,4,3,1,3.500000e+00,8.075000e-01
42,8,0,2,0,5.000000e-01,5.652500e+00
