Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,2,1,2,8.075000e-01
2,4,2,1,0,3.500000e+00,8.882500e+00
3,4,8,2,0,3.500000e+00,8.075000e-01
4,0,4,1,0,5.000000e-01,8.075000e-01
5,2,0,2,0,2,8.075000e-01
6,2,8,2,1,2,7.267500e+00
7,2,8,2,1,5.000000e-01,2.422500e+00
8,4,2,3,0,5.000000e-01,8.075000e-01
9,4,8,1,0,2,5.652500e+00
10,2,4,1,1,5.000000e-01,2.422500e+00
11,2,8,2,0,2,8.075000e-01
12,2,0,3,1,5.000000e-01,5.652500e+00
13,2,4,2,0,2,2.422500e+00
14,0,4,2,0,5.000000e-01,4.037500e+00
15,0,4,2,1,5.000000e-01,8.075000e-01
16,2,0,3,0,2,8.075000e-01
17,2,8,3,1,2,2.422500e+00
18,8,2,3,0,2,8.075000e-01
19,8,2,1,0,2,8.075000e-01
20,4,0,1,1,5.000000e-01,2.422500e+00
21,2,8,1,0,5.000000e-01,8.075000e-01
22,8,2,3,0,2,2.422500e+00
23,8,0,3,1,3.500000e+00,2.422500e+00
24,4,0,3,0,5.000000e-01,8.075000e-01
25,2,8,1,1,2,8.075000e-01
26,2,0,2,1,5.000000e-01,4.037500e+00
27,2,0,1,0,5.000000e-01,7.267500e+00
28,4,2,2,1,2,8.075000e-01
29,0,8,2,0,5.000000e-01,8.075000e-01
30,8,0,1,1,5.000000e-01,4.037500e+00
31,2,0,1,1,5.000000e-01,2.422500e+00
32,4,8,3,0,2,4.037500e+00
33,0,4,3,1,5.000000e-01,2.422500e+00
34,2,4,3,1,5.000000e-01,8.075000e-01
35,8,4,2,1,5.000000e-01,8.075000e-01
36,4,8,3,1,5.000000e-01,8.075000e-01
37,4,8,1,1,5.000000e-01,8.075000e-01
38,8,0,1,0,3.500000e+00,8.075000e-01
39,8,0,3,0,5.000000e-01,4.037500e+00
40,8,2,1,1,5.000000e-01,2.422500e+00
41,2,8,2,0,5.000000e-01,2.422500e+00
42,8,2,3,1,2,8.075000e-01
