TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,2.422500e+00,1.615000e+00,1.0,0.0,2.3997854e-06,0.0091862,4.023964,1.0,4.8645806,0.8406166,4.9650016,3.4743834,8.440955,5.0,8.441101,9.048299,5.0243344,9.048482,11.472866,--
2,2,9,3,3,4.037500e+00,1.615000e+00,1.0,1.0,--,--,11.481531,2.0,11.999703,0.5181728,12.100043,3.7968273,15.898469,7.0,15.898583,16.504814,5.023284,16.504957,20.54579,--
3,3,9,3,3,8.075000e-01,2.422500e+00,1.0,2.0,--,--,20.552282,2.0,21.281216,0.7289324,21.381542,4.3935676,25.777063,7.0,25.77718,26.38183,5.8295474,26.381975,27.192043,--
4,4,4,2,1,2.422500e+00,1.615000e+00,1.0,3.0,--,--,27.203463,1.0,28.147915,0.9444524,28.24825,3.3705475,31.620066,8.0,31.62018,32.227142,5.0236797,32.227287,34.652023,--
5,5,3,1,3,8.075000e-01,2.422500e+00,1.0,4.0,--,--,34.657017,2.0,35.181076,0.5240573,35.281494,4.5984426,39.882236,9.0,39.88235,40.487312,5.8302965,40.487453,41.29703,--
6,6,6,2,3,5.652500e+00,1.615000e+00,1.0,5.0,--,--,41.308056,1.0,42.04788,0.7398224,42.148304,3.5751777,45.72605,2.0,45.726173,46.33117,5.0231147,46.331318,51.986088,--
7,7,1,1,1,8.075000e-01,8.075000e-01,1.0,6.0,--,--,51.98893,2.0,52.614372,0.6254456,52.71474,2.8820543,55.59905,1.0,55.599163,56.20452,4.215594,56.204674,57.014378,--
8,8,6,2,3,4.037500e+00,8.075000e-01,1.0,7.0,--,--,57.025127,1.0,57.64766,0.6225326,57.748055,2.8849673,60.634045,1.0,60.634163,61.23913,4.214,61.239273,65.27907,--
9,9,3,1,3,2.422500e+00,2.422500e+00,1.0,8.0,--,--,65.28195,2.0,65.91453,0.6325831,66.01487,4.489917,70.50603,8.0,70.50614,71.10975,5.8277993,71.109886,73.53405,--
10,10,3,1,3,8.075000e-01,8.075000e-01,1.0,9.0,--,--,73.535835,2.0,74.264656,0.7288198,74.36502,2.77868,77.14522,6.0,77.14533,77.75027,4.2144356,77.75041,78.55985,--
11,11,9,3,3,8.075000e-01,8.075000e-01,1.0,10.0,--,--,78.56651,2.0,79.29762,0.7311049,79.39795,2.776395,82.17604,8.0,82.176155,82.78015,4.2136374,82.780304,83.59005,--
12,12,3,1,3,4.037500e+00,2.422500e+00,1.0,11.0,--,--,83.59286,2.0,84.33124,0.7383793,84.43158,4.3841205,88.81803,8.0,88.818146,89.42208,5.8292236,89.422226,93.46165,--
13,13,7,3,1,8.075000e-01,1.615000e+00,1.0,12.0,--,--,93.46794,2.0,94.09784,0.6298956,94.19818,3.6851044,97.88537,2.0,97.88548,98.49019,5.022247,98.49034,99.300186,--
14,14,4,2,1,2.422500e+00,8.075000e-01,1.0,13.0,--,--,99.310844,1.0,100.14756,0.8367165,100.24789,2.6707835,102.91999,8.0,102.920105,103.525154,4.2143073,103.52529,105.949615,--
15,15,4,2,1,5.652500e+00,8.075000e-01,1.0,14.0,--,--,105.95977,1.0,106.58127,0.621495,106.681625,2.886005,109.570175,6.0,109.57029,110.17391,4.21414,110.17406,115.829056,--
16,16,9,3,3,2.422500e+00,2.422500e+00,1.0,15.0,--,--,115.83573,2.0,116.48117,0.6454397,116.5815,4.4770603,121.06146,8.0,121.06158,121.66616,5.830431,121.666306,124.090614,--
17,17,7,3,1,8.075000e-01,2.422500e+00,1.0,16.0,--,--,124.09602,2.0,124.83123,0.7352103,124.93158,4.3872895,129.32115,2.0,129.32127,129.92595,5.82993,129.9261,130.73555,--
18,18,3,1,3,2.422500e+00,1.615000e+00,1.0,17.0,--,--,130.73846,2.0,131.4643,0.7258283,131.56464,3.5891716,135.15596,6.0,135.15607,135.76074,5.0222783,135.76088,138.18512,--
19,19,6,2,3,8.075000e-01,1.615000e+00,1.0,18.0,--,--,138.19548,1.0,138.93118,0.7356997,139.03151,3.5793004,142.61305,2.0,142.61317,143.21667,5.021192,143.21683,144.02605,--
20,20,4,2,1,8.075000e-01,2.422500e+00,1.0,19.0,--,--,144.03696,1.0,144.6647,0.6277584,144.76506,4.4947414,149.26103,9.0,149.26115,149.86615,5.829203,149.8663,150.67575,--
21,21,7,3,1,8.075000e-01,2.422500e+00,1.0,20.0,--,--,150.68266,2.0,151.41428,0.7316024,151.51462,4.3908978,155.9066,3.0,155.90672,156.5121,5.829426,156.51224,157.32205,--
22,22,3,1,3,8.075000e-01,8.075000e-01,1.0,21.0,--,--,157.32489,2.0,157.94745,0.6225645,158.04779,2.8849356,160.9337,9.0,160.93382,161.5382,4.213306,161.53833,162.34775,--
23,23,6,2,3,4.037500e+00,1.615000e+00,1.0,22.0,--,--,162.35843,1.0,162.98076,0.6223291,163.08109,3.6926708,166.77548,3.0,166.7756,167.37918,5.020756,167.37932,171.41905,--
24,24,1,1,1,8.075000e-01,1.615000e+00,1.0,23.0,--,--,171.42194,2.0,172.14749,0.7255461,172.2478,3.589454,175.83905,3.0,175.83917,176.44423,5.02228,176.44437,177.25404,--
25,25,7,3,1,2.422500e+00,8.075000e-01,1.0,24.0,--,--,177.26071,2.0,177.99745,0.7367437,178.0978,2.7707562,180.87071,3.0,180.87083,181.47516,4.214449,181.47531,183.89966,--
26,26,7,3,1,8.075000e-01,1.615000e+00,1.0,25.0,--,--,183.90523,2.0,184.53067,0.6254324,184.631,3.6895676,188.32205,1.0,188.32216,188.92606,5.020824,188.92621,189.7356,--
27,27,6,2,3,2.422500e+00,8.075000e-01,1.0,26.0,--,--,189.74632,1.0,190.38098,0.6346543,190.48131,2.8728456,193.3555,3.0,193.35562,193.96016,4.213836,193.9603,196.38506,--
28,28,4,2,1,8.075000e-01,2.422500e+00,1.0,27.0,--,--,196.39552,1.0,197.0309,0.6353757,197.13126,4.4871244,201.62004,7.0,201.62016,202.22467,5.8291364,202.22481,203.03406,--
29,29,3,1,3,2.422500e+00,8.075000e-01,1.0,28.0,--,--,203.03703,2.0,203.86406,0.8270245,203.9644,2.6804755,206.6471,9.0,206.64722,207.25279,4.2157536,207.25293,209.67807,--
30,30,8,3,2,7.267500e+00,2.422500e+00,1.0,29.0,--,--,209.685,2.0,210.51434,0.8293412,210.61467,4.293159,214.91006,5.0,214.91019,215.5151,5.8301096,215.51526,222.78506,--
31,31,1,1,1,2.422500e+00,1.615000e+00,1.0,30.0,--,--,222.78795,2.0,223.4142,0.6262487,223.51453,3.6887512,227.20506,1.0,227.20518,227.81017,5.0222225,227.8103,230.23505,--
32,32,4,2,1,7.267500e+00,1.615000e+00,1.0,31.0,--,--,230.24574,1.0,231.18059,0.9348474,231.28093,3.3801527,234.66309,9.0,234.6632,235.26718,5.021438,235.26732,242.53656,--
33,33,7,3,1,8.075000e-01,2.422500e+00,1.0,32.0,--,--,242.54324,2.0,243.28078,0.7375361,243.3811,4.384964,247.76706,4.0,247.76718,248.37164,5.8284016,248.37178,249.18149,--
34,34,1,1,1,8.075000e-01,8.075000e-01,1.0,33.0,--,--,249.1843,2.0,250.01405,0.8297679,250.1144,2.677732,252.79308,3.0,252.7932,253.3982,4.213907,253.39835,254.20775,--
35,35,2,1,2,8.075000e-01,8.075000e-01,1.0,34.0,--,--,254.2095,2.0,255.04741,0.8379063,255.14775,2.6695938,257.81863,5.0,257.81876,258.4242,4.214682,258.42432,259.23355,--
36,36,8,3,2,5.652500e+00,8.075000e-01,1.0,35.0,--,--,259.24002,2.0,260.08118,0.8411478,260.18152,2.6663523,262.8505,5.0,262.85062,263.45618,4.2161546,263.4563,269.11075,--
37,37,9,3,3,2.422500e+00,2.422500e+00,1.0,36.0,--,--,269.11624,2.0,269.84753,0.7312874,269.94788,4.3912125,274.34207,6.0,274.3422,274.94675,5.830524,274.9469,277.3711,--
38,38,4,2,1,8.882500e+00,2.422500e+00,1.0,37.0,--,--,277.3816,1.0,278.11398,0.7324082,278.21432,4.390092,282.60608,6.0,282.6062,283.21085,5.829269,283.211,292.0954,--
39,39,1,1,1,4.037500e+00,8.075000e-01,1.0,38.0,--,--,292.0983,2.0,292.83078,0.7324688,292.9311,2.775031,295.70868,2.0,295.70877,296.3122,4.2138977,296.31235,300.35205,--
40,40,6,2,3,2.422500e+00,8.075000e-01,1.0,39.0,--,--,300.36316,1.0,300.99744,0.6342785,301.09778,2.8732214,303.97394,2.0,303.97403,304.57913,4.2159605,304.57925,307.00406,--
41,41,7,3,1,8.075000e-01,8.075000e-01,1.0,40.0,--,--,307.0108,2.0,307.7474,0.7366196,307.84775,2.7708805,310.62018,2.0,310.6203,311.2262,4.2153845,311.22632,312.0358,--
42,42,5,2,2,5.652500e+00,8.075000e-01,1.0,41.0,--,--,312.04623,1.0,312.88037,0.8341187,312.98068,2.6733813,315.65707,5.0,315.6572,316.26218,4.2159324,316.26233,321.917,--
43,43,9,3,3,8.075000e-01,2.422500e+00,1.0,42.0,--,--,321.9238,2.0,322.64795,0.7241599,322.7483,4.39834,327.14798,9.0,327.1481,327.75317,5.829386,327.75333,328.5631,--
44,44,9,3,3,8.075000e-01,1.615000e+00,1.0,43.0,--,--,328.56873,2.0,329.29752,0.7287826,329.3979,3.5862174,332.98615,8.0,332.98627,333.59094,5.0222206,333.5911,334.4001,--
45,45,2,1,2,8.075000e-01,1.615000e+00,1.0,44.0,--,--,334.40286,2.0,335.1305,0.7276261,335.23087,3.587374,338.81995,5.0,338.82007,339.42407,5.0212092,339.4242,340.23407,--
46,46,1,1,1,8.075000e-01,2.422500e+00,1.0,45.0,--,--,340.2359,2.0,340.86383,0.6279443,340.96423,4.4945555,345.46106,4.0,345.46118,346.07217,5.836265,346.0723,346.88208,--
47,47,6,2,3,4.037500e+00,2.422500e+00,1.0,46.0,--,--,346.8928,1.0,347.6308,0.7379918,347.73117,4.384508,352.1185,4.0,352.11862,352.72318,5.830376,352.72333,356.76276,--
