TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,8,1,1,5.000000e-01,2.422500e+00,1.0,0.0,4.015205,1.0,2,5.6751,low,1.659895,1.340105,6.195305,9.265867,9.268007,11.271353,7.256148,11.271814,13.6879
2,2,4,8,1,1,5.000000e-01,8.075000e-01,1.0,1.0,13.691184,1.0,4,15.2586975,low,1.5675133,1.4324867,15.777726,18.942392,18.942812,20.94563,7.254445,20.946024,21.749031
3,3,8,2,3,1,5.000000e-01,5.652500e+00,1.0,2.0,21.76763,2.0,2,23.642012,low,1.8743833,1.1256167,24.162252,27.01709,27.01901,29.020588,7.2529593,29.021,34.671925
4,4,8,0,3,0,2,4.037500e+00,1.0,3.0,34.687935,1.0,8,36.57541,high,1.887476,1.112524,37.09502,41.439304,41.441216,43.442818,8.754883,43.44321,47.476673
5,5,0,4,3,0,2,8.075000e-01,1.0,4.0,47.493767,2.0,4,48.94206,high,1.4482898,1.5517102,49.46169,54.24368,54.244087,56.2468,8.753031,56.247192,57.05194
6,6,2,4,1,0,2,8.075000e-01,1.0,5.0,57.05653,1.0,2,58.975132,low,1.9186022,1.0813978,59.493996,63.807182,63.809124,65.811325,8.754792,65.811775,66.61465
7,7,0,8,1,1,2,8.075000e-01,1.0,6.0,66.61915,2.0,8,68.624916,high,2.0057735,0.9942264,69.14429,73.36978,73.37178,75.3743,8.755155,75.374695,76.176956
8,8,8,2,2,1,5.000000e-01,2.422500e+00,1.0,7.0,76.29332,2.0,2,77.858665,low,1.5653412,1.4346588,78.37766,81.54321,81.54556,83.54795,7.2546244,83.54834,85.96593
9,9,2,0,2,0,5.000000e-01,2.422500e+00,1.0,8.0,86.08098,1.0,2,87.64196,high,1.5609835,1.4390165,88.161095,91.331955,91.33374,93.335815,7.2548356,93.33621,95.75427
10,10,4,0,1,1,2,4.037500e+00,1.0,9.0,95.75845,1.0,4,97.55863,high,1.8001852,1.1998148,98.07811,102.508766,102.51076,104.51292,8.754468,104.51331,108.5468
11,11,8,2,1,0,2,8.075000e-01,1.0,10.0,108.55117,2.0,2,110.27546,low,1.7242906,1.2757094,110.79505,115.30157,115.30353,117.30589,8.754723,117.30628,118.11018
12,12,0,8,1,0,5.000000e-01,2.422500e+00,1.0,11.0,118.114586,2.0,8,119.74176,high,1.6271734,1.3728266,120.260826,123.365326,123.36574,125.367775,7.253192,125.36817,127.78786
