TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,0.5575,1,0,8,1.0,0.0,4.604875,5.500832,5.5177717,5.5179186,6.517887,6.5180445,2.0,1.5332998,8.051345,10.283881,3.7663891,10.284547,10.844877
2,2,3,32,1.365,1,0,3,1.0,1.0,11.450593,12.333612,12.350825,12.350889,13.351876,13.35201,1.0,1.0826533,14.434664,17.11796,3.7664032,17.11851,18.486334
3,3,2,32,1.365,1,3,0,1.0,2.0,18.997105,19.983608,20.00091,20.001028,21.00095,21.001074,2.0,1.4004734,22.401546,24.767237,3.76662,24.767792,26.133871
4,4,3,32,2.98,1,0,2,1.0,3.0,26.747326,27.634073,27.650806,27.650911,28.650883,28.651018,1.0,1.1333632,29.784382,32.41788,3.7673132,32.41843,35.400005
5,5,2,32,4.595,1,0,8,1.0,4.0,35.895023,36.883625,36.90076,36.900826,37.901882,37.90201,2.0,1.0989007,39.00091,41.668884,3.767337,41.66945,46.265923
6,6,3,32,0.5575,1,3,0,1.0,5.0,46.87565,47.75021,47.76747,47.767536,48.767254,48.767387,2.0,1.3004515,50.06784,52.533306,3.7663746,52.53386,53.09287
7,7,2,16,1.365,1,0,2,1.0,6.0,53.595684,54.583637,54.600704,54.600765,55.599937,55.600075,1.0,1.2173623,56.817436,59.366867,3.7672548,59.367424,60.733864
8,8,3,16,0.5575,1,0,4,1.0,7.0,61.33269,62.234074,62.250965,62.251083,63.251125,63.251263,2.0,1.3336201,64.584885,67.01788,3.7670853,67.01845,67.57751
9,9,3,16,0.5575,1,0,1,1.0,8.0,68.192696,69.06689,69.084045,69.084114,70.08397,70.084114,1.0,0.9000207,70.98413,73.850845,3.767183,73.85139,74.411285
10,10,3,16,0.5575,1,0,4,1.0,9.0,74.915115,75.900696,75.91749,75.91762,76.91725,76.91739,1.0,1.6502643,78.56765,80.68339,3.7664764,80.683975,81.24307
11,11,2,16,1.365,1,0,8,1.0,10.0,81.74545,82.73334,82.75068,82.75075,83.75104,83.751175,2.0,0.8498001,84.600975,87.51884,3.7681189,87.51939,88.88593
12,12,2,16,0.5575,1,0,1,1.0,11.0,89.39523,90.383545,90.40062,90.40068,91.39985,91.39998,1.0,1.1841775,92.58416,95.165764,3.7662349,95.16631,95.72542
13,13,2,16,0.5575,1,2,0,1.0,12.0,96.22891,97.21687,97.234085,97.23415,98.23396,98.2341,2.0,1.4500934,99.6842,101.99991,3.7662535,102.00045,102.559555
14,14,3,32,2.98,1,0,2,1.0,13.0,103.07215,104.04989,104.06725,104.06733,105.06721,105.06734,1.0,1.1001072,106.16744,108.8338,3.7669497,108.834435,111.817154
15,15,3,32,0.5575,1,0,3,1.0,14.0,112.439926,113.31684,113.33408,113.33415,114.333786,114.333916,1.0,1.2664568,115.60038,118.10173,3.7682672,118.10229,118.66268
16,16,3,16,0.5575,1,0,1,1.0,15.0,119.201965,120.150795,120.16768,120.16783,121.16786,121.16799,1.0,1.4995685,122.66756,124.93486,3.7673178,124.9354,125.49478
17,17,3,16,2.98,1,0,2,1.0,16.0,126.10786,126.983475,127.00059,127.00065,127.99992,128.00005,1.0,1.2508044,129.25085,131.76595,3.766339,131.7665,134.74797
18,18,2,32,0.5575,1,16,0,1.0,17.0,135.24486,136.23346,136.25056,136.25066,137.2499,137.25003,1.0,1.1170347,138.36707,141.01776,3.768187,141.01831,141.5789
19,19,2,16,0.5575,1,8,0,1.0,18.0,142.07858,143.06717,143.08391,143.08403,144.08385,144.08398,1.0,1.0499192,145.1339,147.85083,3.7672925,147.85141,148.41103
20,20,3,32,0.5575,1,0,16,1.0,19.0,149.00085,149.90057,149.91724,149.91731,150.91716,150.9173,2.0,1.0664214,151.98372,154.68384,3.7669876,154.68439,155.2439
21,21,3,32,0.5575,1,2,0,1.0,20.0,155.85262,156.73334,156.75082,156.75089,157.75186,157.752,2.0,1.2821145,159.03412,161.51903,3.7674735,161.51956,162.07886
22,22,3,32,4.595,1,16,0,1.0,21.0,162.68703,163.56651,163.58379,163.58385,164.58392,164.58406,1.0,0.949838,165.5339,168.35086,3.7672615,168.35143,172.9478
23,23,3,16,4.595,1,2,0,1.0,22.0,173.5395,174.43382,174.45053,174.4506,175.45038,175.45052,2.0,1.0663669,176.51688,179.21776,3.7676926,179.2183,183.81448
24,24,2,16,1.365,1,8,0,1.0,23.0,184.31305,185.29987,185.31734,185.3174,186.31766,186.3178,1.0,0.8994219,187.21722,190.08385,3.7665,190.08446,191.45107
25,25,2,32,1.365,1,3,0,1.0,24.0,191.96193,192.95,192.96709,192.96715,193.96646,193.96664,2.0,1.2670226,195.23366,197.73375,3.7675593,197.73428,199.10085
26,26,3,32,1.365,1,0,16,1.0,25.0,199.63446,200.6005,200.61664,200.6167,201.61685,201.61697,2.0,1.3502984,202.96729,205.38318,3.7666578,205.38373,206.75072
27,27,3,16,0.5575,1,0,8,1.0,26.0,207.35548,208.25066,208.2671,208.26723,209.26793,209.26807,2.0,0.9326127,210.20068,213.0354,3.7677934,213.03596,213.59587
28,28,2,32,0.5575,1,2,0,1.0,27.0,214.09523,215.0832,215.10042,215.10048,216.10051,216.10063,2.0,1.0332459,217.13388,219.86792,3.7677495,219.86848,220.42885
