instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",19.722036000341177,15.603336699306965,35.419480258598924,2023-05-15 15:38:32.590294,2023-05-15 15:38:52.392123,,,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",13.238775699399412,35.36648579966277,48.668524760752916,2023-05-15 15:38:52.393121,2023-05-15 15:39:05.684879,,,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",12.337423600256443,48.6599163999781,61.06043246015906,2023-05-15 15:39:05.685668,2023-05-15 15:39:18.075788,,,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",15.29345600027591,61.04784119967371,76.38499995879829,2023-05-15 15:39:18.076783,2023-05-15 15:39:33.403540,,,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for positive feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",19.55045359954238,76.51076759956777,96.23540726024657,2023-05-15 15:39:33.413303,2023-05-15 15:39:53.135999,,,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,L_DD505.jpg,1,L_FF505.jpg,1,,,,,0,0,0,44,imgFunc,9,NA,7.029289999976754,96.23175049945712,103.4016925394535,2023-05-15 15:39:53.182339,2023-05-15 15:40:00.339690,L_FF505.jpg,1,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,SD017.jpg,0,MF017.jpg,0,,,,,0,1,1,66,imgFunc,0,NA,4.3281678995117545,103.37289499957114,107.80392505880445,2023-05-15 15:40:00.348633,2023-05-15 15:40:04.777200,MF017.jpg,0,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,SD007.jpg,0,MF007.jpg,0,,,,,0,2,2,56,imgFunc,0,NA,3.534131499938667,107.80721449945122,111.43600575905293,2023-05-15 15:40:04.785178,2023-05-15 15:40:08.412360,MF007.jpg,0,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,L_DD510.jpg,1,L_FF510.jpg,1,,,,,0,3,3,49,imgFunc,0,NA,4.359459800645709,111.43784529995173,115.8871087608859,2023-05-15 15:40:08.420371,2023-05-15 15:40:12.866132,L_FF510.jpg,1,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,L_SD502.jpg,1,L_MF502.jpg,1,,,,,0,4,4,91,imgFunc,9,NA,7.523397900164127,115.89789099991322,123.51210205908865,2023-05-15 15:40:12.875012,2023-05-15 15:40:20.487782,L_MF502.jpg,1,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,L_SD510.jpg,1,L_MF510.jpg,1,,,,,0,5,5,99,imgFunc,9,NA,16.269383099861443,123.51991460006684,139.88959555979818,2023-05-15 15:40:20.497555,2023-05-15 15:40:36.865904,L_MF510.jpg,1,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,DD026.jpg,0,FF026.jpg,0,,,,,0,6,6,25,imgFunc,2,NA,2.693877000361681,139.91942190006375,142.7254800600931,2023-05-15 15:40:36.877687,2023-05-15 15:40:39.685589,FF026.jpg,0,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,SD028.jpg,0,MF028.jpg,0,,,,,0,7,7,77,imgFunc,1,NA,3.6446219999343157,142.71255449950695,146.4434583587572,2023-05-15 15:40:39.693567,2023-05-15 15:40:43.421616,MF028.jpg,0,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,SD010.jpg,0,MF010.jpg,0,,,,,0,8,8,59,imgFunc,9,NA,5.630407700315118,146.44685210008174,152.16243106033653,2023-05-15 15:40:43.428596,2023-05-15 15:40:49.142277,MF010.jpg,0,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
,DD006.jpg,0,FF006.jpg,0,,,,,0,9,9,5,imgFunc,0,NA,5.921569800004363,152.1794354999438,158.207929559052,2023-05-15 15:40:49.151204,2023-05-15 15:40:55.179002,FF006.jpg,0,10663,18-29,2023_May_15_1538,Recall,2021.2.3,60.1249877964244,
