onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.504438	2	cue_nonsocial	n/a	32	n/a	n/a
4.504438	2	cue_nonsocial_high	n/a	32	n/a	n/a
6.511169	1.050115	dec_nonsocial_high	1.050115	32	n/a	16
6.511169	1.050115	dec_nonsocial_high_accept	1.050115	32	accept	16
11.337666	2	cue_nonsocial	n/a	32	n/a	n/a
11.337666	2	cue_nonsocial_high	n/a	32	n/a	n/a
13.344344	0.966301	dec_nonsocial_high	0.966301	32	n/a	8
13.344344	0.966301	dec_nonsocial_high_accept	0.966301	32	accept	8
18.987938	2	cue_nonsocial	n/a	16	n/a	n/a
18.987938	2	cue_nonsocial_low	n/a	16	n/a	n/a
20.995140	1.282678	dec_nonsocial_low	1.282678	16	n/a	2
20.995140	1.282678	dec_nonsocial_low_accept	1.282678	16	accept	2
25.862764	2	cue_social	n/a	16	n/a	n/a
25.862764	2	cue_social_low	n/a	16	n/a	n/a
27.828050	0.933176	dec_social_low	0.933176	16	n/a	8
27.828050	0.933176	dec_social_low_accept	0.933176	16	accept	8
32.706787	2	cue_social	n/a	16	n/a	n/a
32.706787	2	cue_social_low	n/a	16	n/a	n/a
34.662025	0.982687	dec_social_low	0.982687	16	n/a	8
34.662025	0.982687	dec_social_low_accept	0.982687	16	accept	8
41.920845	2	cue_nonsocial	n/a	32	n/a	n/a
41.920845	2	cue_nonsocial_high	n/a	32	n/a	n/a
43.927902	1.415890	dec_nonsocial_high	1.415890	32	n/a	8
43.927902	1.415890	dec_nonsocial_high_accept	1.415890	32	accept	8
49.570824	2	cue_nonsocial	n/a	32	n/a	n/a
49.570824	2	cue_nonsocial_high	n/a	32	n/a	n/a
51.578033	1.250086	dec_nonsocial_high	1.250086	32	n/a	16
51.578033	1.250086	dec_nonsocial_high_accept	1.250086	32	accept	16
56.404670	2	cue_nonsocial	n/a	16	n/a	n/a
56.404670	2	cue_nonsocial_low	n/a	16	n/a	n/a
58.410583	1.300357	dec_nonsocial_low	1.300357	16	n/a	2
58.410583	1.300357	dec_nonsocial_low_accept	1.300357	16	accept	2
65.724850	2	cue_social	n/a	16	n/a	n/a
65.724850	2	cue_social_low	n/a	16	n/a	n/a
67.661840	0.949419	dec_social_low	0.949419	16	n/a	2
67.661840	0.949419	dec_social_low_accept	0.949419	16	accept	2
73.355340	2	cue_social	n/a	32	n/a	n/a
73.355340	2	cue_social_high	n/a	32	n/a	n/a
75.310150	0.950539	dec_social_high	0.950539	32	n/a	8
75.310150	0.950539	dec_social_high_accept	0.950539	32	accept	8
82.656370	2	cue_social	n/a	16	n/a	n/a
82.656370	2	cue_social_low	n/a	16	n/a	n/a
84.560050	1.467175	dec_social_low	1.467175	16	n/a	2
84.560050	1.467175	dec_social_low_accept	1.467175	16	accept	2
89.387950	2	cue_nonsocial	n/a	32	n/a	n/a
89.387950	2	cue_nonsocial_high	n/a	32	n/a	n/a
91.395360	1.132504	dec_nonsocial_high	1.132504	32	n/a	8
