Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,3,0,5.000000e-01,2.422500e+00
2,8,4,1,0,5.000000e-01,8.075000e-01
3,0,4,1,1,2,2.422500e+00
4,8,2,2,0,5.000000e-01,4.037500e+00
5,4,2,1,0,5.000000e-01,4.037500e+00
6,4,0,2,0,2,8.075000e-01
7,4,0,1,0,2,8.075000e-01
8,0,2,3,0,2,4.037500e+00
9,0,8,1,1,5.000000e-01,8.075000e-01
10,0,4,3,1,3.500000e+00,8.075000e-01
11,8,2,1,1,5.000000e-01,4.037500e+00
12,4,8,1,1,5.000000e-01,7.267500e+00
13,2,4,3,0,5.000000e-01,8.075000e-01
14,2,0,1,0,2,2.422500e+00
15,8,0,3,0,5.000000e-01,8.075000e-01
16,8,2,3,1,5.000000e-01,2.422500e+00
17,2,0,2,1,5.000000e-01,8.075000e-01
18,8,4,2,1,3.500000e+00,8.075000e-01
19,8,2,2,1,2,5.652500e+00
20,8,4,3,1,5.000000e-01,8.075000e-01
21,4,8,2,0,2,2.422500e+00
22,0,2,3,1,3.500000e+00,8.075000e-01
23,0,8,1,0,2,8.075000e-01
24,2,0,2,0,2,8.075000e-01
25,2,8,1,0,5.000000e-01,2.422500e+00
26,8,2,3,0,5.000000e-01,4.037500e+00
27,4,2,3,1,5.000000e-01,2.422500e+00
28,0,8,3,1,5.000000e-01,2.422500e+00
29,4,2,2,1,5.000000e-01,2.422500e+00
30,2,8,2,1,2,8.075000e-01
31,8,2,1,0,3.500000e+00,8.075000e-01
32,8,2,3,0,5.000000e-01,8.075000e-01
33,8,2,2,0,2,8.882500e+00
34,8,2,3,1,2,2.422500e+00
35,2,0,1,1,5.000000e-01,5.652500e+00
36,4,2,2,0,2,2.422500e+00
37,0,8,2,0,5.000000e-01,8.075000e-01
38,2,8,1,1,5.000000e-01,8.075000e-01
39,0,8,2,1,5.000000e-01,8.075000e-01
40,2,4,1,1,2,8.075000e-01
41,0,4,3,0,5.000000e-01,8.075000e-01
42,4,0,2,1,2,7.267500e+00
