TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,2.98,1,0,16,1.0,0.0,4.562868,5.49714,5.514251,5.51438,6.5147185,6.5148916,2.0,1.149519,7.6644106,10.281212,3.7669587,10.28198,13.263684
2,2,2,32,1.365,1,0,2,1.0,1.0,13.774679,14.763878,14.780997,14.781076,15.780841,15.780987,1.0,0.8500383,16.631025,19.547695,3.7672398,19.548332,20.914772
3,3,2,16,0.5575,1,2,0,1.0,2.0,21.42512,22.413845,22.430851,22.430927,23.430937,23.43108,2.0,0.9999966,24.431076,27.198788,3.7682612,27.19945,27.758507
4,4,3,16,0.5575,1,1,0,1.0,3.0,28.320889,29.247072,29.26412,29.264204,30.263433,30.263582,2.0,0.8171015,31.080685,34.030468,3.7674239,34.031113,34.59071
5,5,2,32,0.5575,1,8,0,1.0,4.0,35.09142,36.08047,36.09745,36.09753,37.098175,37.09832,1.0,1.4157779,38.514095,40.8652,3.7674146,40.86584,41.42471
6,6,2,16,0.5575,1,8,0,1.0,5.0,41.924606,42.913784,42.930912,42.93099,43.932064,43.932205,1.0,1.0987703,45.030975,47.698933,3.767274,47.699596,48.25883
7,7,2,32,2.98,1,16,0,1.0,6.0,48.757637,49.746998,49.7641,49.76419,50.764812,50.76496,1.0,0.9828489,51.74781,54.531548,3.7671354,54.532207,57.51305
8,8,2,16,0.5575,1,0,4,1.0,7.0,58.008167,58.997047,59.014103,59.01418,60.01424,60.014385,2.0,1.8000212,61.814407,63.77999,3.7661588,63.780655,64.339714
9,9,3,16,0.5575,1,0,8,1.0,8.0,64.92053,65.830765,65.84695,65.84702,66.84625,66.8464,2.0,1.1178639,67.96426,70.61307,3.7672255,70.61373,71.17253
10,10,3,16,1.365,1,4,0,1.0,9.0,71.72059,72.66411,72.68074,72.680824,73.68029,73.68044,2.0,1.5502467,75.23069,77.446785,3.7668965,77.44744,78.81334
