TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,3,0,2,8.075000e-01,1.0,0.0,4.0228863,1.0,8,5.7415266,high,1.7186404,1.2813596,6.260602,10.773716,10.777569,12.779949,8.757063,12.780425,13.580908
2,2,0,8,3,0,5.000000e-01,7.267500e+00,1.0,1.0,13.58724,2.0,8,15.123678,high,1.5364383,1.4635617,15.645226,18.83708,18.837482,20.84056,7.2533207,20.840973,28.105883
3,3,2,8,2,1,2,8.075000e-01,1.0,2.0,28.218607,2.0,8,29.907425,high,1.6888179,1.3111821,30.42796,34.96891,34.971905,36.974926,8.756318,36.975296,37.776737
4,4,2,0,2,0,5.000000e-01,5.652500e+00,1.0,3.0,37.888245,1.0,2,39.441097,high,1.5528536,1.4471464,39.96085,43.13859,43.14034,45.142887,7.254643,45.143257,50.79157
5,5,2,8,2,1,5.000000e-01,2.422500e+00,1.0,4.0,50.90081,2.0,8,52.573895,high,1.6730822,1.3269178,53.093445,56.150806,56.15274,58.15549,7.2546787,58.15588,60.573925
6,6,8,2,2,0,5.000000e-01,7.267500e+00,1.0,5.0,60.685123,1.0,8,62.30765,high,1.6225294,1.3774706,62.82709,65.93588,65.9379,67.940895,7.2557726,67.94127,75.20289
7,7,8,0,2,1,5.000000e-01,4.037500e+00,1.0,6.0,75.31024,1.0,8,76.82422,high,1.513974,1.486026,77.343124,80.5609,80.56274,82.56556,7.255314,82.56594,86.598915
8,8,8,0,3,1,5.000000e-01,8.075000e-01,1.0,7.0,86.60434,1.0,8,88.14086,high,1.5365182,1.4634818,88.66124,91.854935,91.85683,93.859,7.254658,93.859375,94.661804
9,9,8,4,2,0,2,8.075000e-01,1.0,8.0,94.77237,1.0,8,96.407234,high,1.6348596,1.3651404,96.92755,101.52292,101.52466,103.52707,8.754697,103.52744,104.33092
10,10,2,4,2,0,5.000000e-01,2.422500e+00,1.0,9.0,104.44041,2.0,4,106.323715,high,1.8833104,1.1166896,106.84431,109.69123,109.69164,111.69389,7.2534895,111.69427,114.113914
11,11,2,8,1,1,5.000000e-01,8.075000e-01,1.0,10.0,114.1206,2.0,8,115.841125,high,1.7205212,1.2794788,116.36013,119.37121,119.373314,121.37643,7.2558236,121.376816,122.1789
12,12,8,2,1,1,5.000000e-01,2.422500e+00,1.0,11.0,122.18344,1.0,8,123.65718,high,1.4737384,1.5262616,124.17716,127.4336,127.43399,129.43706,7.2536197,129.43742,131.85675
13,13,8,2,3,0,5.000000e-01,8.882500e+00,1.0,12.0,131.86197,1.0,8,133.24052,high,1.3785471,1.6214529,133.75888,137.11292,137.11472,139.11656,7.2545924,139.11694,147.99591
14,14,4,0,2,1,5.000000e-01,8.075000e-01,1.0,13.0,148.10208,1.0,4,149.70766,high,1.6055831,1.3944169,150.22623,153.35191,153.35379,155.35721,7.255126,155.35757,156.16092
