TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,1.365,1,0,2,1.0,0.0,4.558257,5.504021,5.5204253,5.5205336,6.5207586,6.520945,1.0,1.2999216,7.8208666,10.288668,3.7683547,10.289425,11.655244
2,2,2,32,0.5575,1,2,0,1.0,1.0,12.164383,13.15363,13.170689,13.170765,14.171879,14.172025,2.0,1.7490407,15.921065,17.937792,3.766317,17.93845,18.49785
3,3,2,32,0.5575,1,2,0,1.0,2.0,18.997747,19.986788,20.004162,20.00424,21.003443,21.003586,2.0,1.0505038,22.054089,24.770353,3.7673223,24.771013,25.329817
4,4,3,32,0.5575,1,16,0,1.0,3.0,25.889503,26.820194,26.837366,26.837444,27.836918,27.837069,1.0,1.2005802,29.03765,31.602808,3.7662814,31.603455,32.16239
5,5,2,16,0.5575,1,4,0,1.0,4.0,32.66401,33.65353,33.67065,33.67073,34.67081,34.67095,1.0,1.0661649,35.737118,38.43737,3.7669659,38.438026,38.996803
6,6,3,32,2.98,1,0,16,1.0,5.0,39.592957,40.487328,40.50395,40.504025,41.504337,41.50449,2.0,1.065881,42.57037,45.271538,3.767586,45.27218,48.25351
7,7,3,16,0.5575,1,1,0,1.0,6.0,48.782223,49.75347,49.77057,49.77065,50.770016,50.770164,2.0,1.0837972,51.853962,54.537777,3.7681623,54.538433,55.098515
8,8,3,32,2.98,1,3,0,1.0,7.0,55.676003,56.58737,56.603554,56.603634,57.603863,57.60401,2.0,1.2502171,58.85423,61.370934,3.7674649,61.371582,64.35288
9,9,2,32,0.5575,1,0,8,1.0,8.0,64.847786,65.8369,65.853874,65.85396,66.85458,66.85473,2.0,1.3494895,68.20422,70.62085,3.7666626,70.621506,71.180435
10,10,2,32,0.5575,1,2,0,1.0,9.0,71.68086,72.670166,72.68726,72.68734,73.687546,73.68769,2.0,1.1497796,74.83747,77.45461,3.7674668,77.45526,78.01494
11,11,2,16,1.365,1,8,0,1.0,10.0,78.51426,79.50351,79.52054,79.520615,80.519966,80.52011,1.0,1.1005988,81.62071,84.28673,3.7671554,84.28737,85.65398
12,12,2,32,1.365,1,0,2,1.0,11.0,86.16434,87.1534,87.17062,87.1707,88.17087,88.17101,1.0,1.1495425,89.32056,91.9377,3.7672403,91.93836,93.30505
13,13,2,32,0.5575,1,3,0,1.0,12.0,93.814125,94.80344,94.820404,94.82049,95.82051,95.820656,2.0,1.8500981,97.67075,99.58727,3.7671664,99.58793,100.146965
14,14,2,16,6.21,1,0,4,1.0,13.0,100.64748,101.63668,101.65378,101.65387,102.653915,102.65406,2.0,0.9332064,103.58727,106.4208,3.7672904,106.42146,112.633995
15,15,3,16,1.365,1,0,4,1.0,14.0,113.19446,114.12,114.13719,114.13727,115.13694,115.137085,2.0,0.933625,116.07071,118.90358,3.76704,118.90423,120.270836
16,16,3,32,0.5575,1,0,16,1.0,15.0,120.84454,121.77007,121.78711,121.787186,122.78713,122.78727,2.0,1.1662434,123.953514,126.55392,3.7671852,126.55456,127.11403
17,17,2,32,0.5575,1,0,8,1.0,16.0,127.614136,128.60329,128.62032,128.6204,129.6214,129.62154,2.0,2.0492518,131.67079,133.38824,3.7672591,133.38892,133.94792
18,18,3,16,0.5575,1,8,0,1.0,17.0,134.51453,135.43642,135.45377,135.45384,136.4549,136.45503,1.0,1.2322751,137.68732,140.22192,3.7674365,140.22258,140.78253
19,19,3,16,4.595,1,0,4,1.0,18.0,141.36388,142.27043,142.28668,142.28677,143.28752,143.28767,2.0,1.3663651,144.65404,147.0537,3.7665615,147.05434,151.65091
20,20,2,32,2.98,1,0,2,1.0,19.0,152.14775,153.1364,153.15372,153.1538,154.15381,154.15395,1.0,1.2836494,155.4376,157.91994,3.7665408,157.9206,160.90155
