TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,7,3,1,4.037500e+00,1.615000e+00,1.0,0.0,2.4000183e-06,0.0101218,4.029039,0.0,6.81267,2.7836313,6.9130383,1.5313687,8.445969,999.0,8.446103,9.053078,5.024039,9.053241,13.092522,--
2,2,4,2,1,8.075000e-01,2.422500e+00,1.0,1.0,--,--,13.1081,2.0,13.835563,0.7274627,13.935856,4.395037,18.332924,4.0,18.333033,18.941372,5.8332715,18.941505,19.750778,--
3,3,9,3,3,8.075000e-01,8.075000e-01,1.0,2.0,--,--,19.762373,1.0,20.502493,0.740121,20.602804,2.767379,23.372877,3.0,23.37298,23.981125,4.2187514,23.981255,24.79096,--
4,4,3,1,3,2.422500e+00,2.422500e+00,1.0,3.0,--,--,24.797056,2.0,25.7357,0.9386452,25.836014,4.1838546,30.021286,9.0,30.0214,30.635027,5.8379717,30.635157,33.06007,--
5,5,8,3,2,8.075000e-01,2.422500e+00,1.0,4.0,--,--,33.07018,1.0,33.602318,0.5321397,33.702652,4.59036,38.295444,5.0,38.295555,38.90303,5.8328514,38.903164,39.712692,--
6,6,4,2,1,8.075000e-01,8.075000e-01,1.0,5.0,--,--,39.724876,1.0,40.96905,1.2441754,41.06939,2.2633245,43.33517,9.0,43.335285,43.940727,4.2158527,43.940857,44.75079,--
7,7,7,3,1,8.075000e-01,1.615000e+00,1.0,6.0,--,--,44.761223,1.0,47.352444,2.5912201,47.45278,1.7237799,49.178474,8.0,49.17858,49.784054,5.0228314,49.784187,50.593616,--
8,8,4,2,1,2.422500e+00,1.615000e+00,1.0,7.0,--,--,50.605907,1.0,51.335506,0.7296009,51.435833,3.5853992,55.024113,7.0,55.024223,55.629444,5.0235395,55.629578,58.054913,--
9,9,9,3,3,8.075000e-01,1.615000e+00,1.0,8.0,--,--,58.065228,1.0,58.585457,0.5202296,58.685806,3.7947705,62.48282,1.0,62.482933,63.08859,5.0233645,63.088722,63.899952,--
10,10,3,1,3,4.037500e+00,2.422500e+00,1.0,9.0,--,--,63.90294,1.0,64.635666,0.7327289,64.73601,4.389771,69.127846,4.0,69.12796,69.73161,5.828674,69.731766,73.77102,--
11,11,1,1,1,8.075000e-01,8.075000e-01,1.0,10.0,--,--,73.7728,2.0,74.50215,0.7293597,74.6025,2.7781403,77.382935,4.0,77.38304,77.98887,4.216072,77.989,78.80008,--
12,12,4,2,1,8.075000e-01,8.075000e-01,1.0,11.0,--,--,78.8126,2.0,79.55243,0.7398344,79.652725,2.7676656,82.4219,2.0,82.42201,83.02791,4.21531,83.02804,83.838036,--
13,13,2,1,2,8.075000e-01,2.422500e+00,1.0,12.0,--,--,83.84121,1.0,85.08561,1.2444016,85.18591,3.8780985,89.06699,5.0,89.0671,89.6716,5.8303895,89.67173,90.48099,--
14,14,7,3,1,7.267500e+00,8.075000e-01,1.0,13.0,--,--,90.491165,2.0,91.118744,0.6275816,91.219086,2.8799183,94.09993,2.0,94.100044,94.70463,4.213461,94.70476,101.974014,--
15,15,4,2,1,2.422500e+00,8.075000e-01,1.0,14.0,--,--,101.98636,2.0,102.71881,0.7324563,102.819115,2.7750437,105.59711,4.0,105.597206,106.20218,4.2158217,106.20231,108.62658,--
16,16,7,3,1,4.037500e+00,1.615000e+00,1.0,15.0,--,--,108.63733,2.0,109.269,0.6316701,109.36936,3.6833298,113.05536,2.0,113.05548,113.66083,5.0235014,113.660965,117.70109,--
17,17,9,3,3,2.422500e+00,8.075000e-01,1.0,16.0,--,--,117.70988,2.0,118.23532,0.5254514,118.33564,2.9820485,121.3205,7.0,121.32061,121.92606,4.2161884,121.92619,124.351036,--
18,18,1,1,1,8.075000e-01,2.422500e+00,1.0,17.0,--,--,124.35413,2.0,125.18551,0.8313723,125.28584,4.2911277,129.5799,2.0,129.58,130.18567,5.83154,130.1858,130.99504,--
19,19,1,1,1,2.422500e+00,1.615000e+00,1.0,18.0,--,--,130.99683,1.0,131.51973,0.5228994,131.62003,3.7921007,135.41388,9.0,135.414,136.01753,5.020706,136.01767,138.44197,--
20,20,3,1,3,2.422500e+00,1.615000e+00,1.0,19.0,--,--,138.44374,2.0,138.96872,0.524983,139.06906,3.790017,142.86191,7.0,142.86203,143.46704,5.0233107,143.46718,145.89194,--
21,21,4,2,1,2.422500e+00,1.615000e+00,1.0,20.0,--,--,145.90424,2.0,146.43561,0.5313744,146.53593,3.7836256,150.32219,2.0,150.3223,150.92691,5.0226736,150.92705,153.35184,--
22,22,6,2,3,2.422500e+00,8.075000e-01,1.0,21.0,--,--,153.36285,1.0,153.98647,0.6236084,154.08676,2.8838916,156.9728,2.0,156.9729,157.57892,4.2160506,157.57906,160.0034,--
23,23,9,3,3,8.075000e-01,1.615000e+00,1.0,22.0,--,--,160.01418,1.0,160.5352,0.5210289,160.63556,3.793971,164.4314,4.0,164.43152,165.03558,5.021407,165.03572,165.8462,--
24,24,6,2,3,8.075000e-01,2.422500e+00,1.0,23.0,--,--,165.86006,1.0,166.48521,0.6251526,166.58557,4.4973474,171.08643,3.0,171.08655,171.69067,5.830612,171.69081,172.50089,--
25,25,9,3,3,5.652500e+00,8.075000e-01,1.0,24.0,--,--,172.51128,2.0,173.13528,0.6240088,173.2356,2.8834913,176.12068,6.0,176.12079,176.72601,4.2147317,176.72615,182.38092,--
26,26,6,2,3,8.075000e-01,2.422500e+00,1.0,25.0,--,--,182.39505,2.0,183.01851,0.6234592,183.11884,4.4990406,187.62056,6.0,187.62067,188.22487,5.829821,188.22499,189.03484,--
27,27,7,3,1,5.652500e+00,8.075000e-01,1.0,26.0,--,--,189.04521,2.0,189.9854,0.9401887,190.08577,2.5673113,192.65573,2.0,192.65585,193.26048,4.215284,193.26062,198.91582,--
28,28,4,2,1,8.075000e-01,2.422500e+00,1.0,27.0,--,--,198.92805,1.0,199.9684,1.0403354,200.06873,4.082165,204.15372,6.0,204.15382,204.75809,5.8300223,204.75822,205.56758,--
