TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,32,0.5575,1,0,8,1.0,0.0,4.504327,5.493265,5.510779,5.5109534,6.510936,6.5111055,2.0,3.000189,9.511294,10.277414,3.7669327,10.278163,10.836836
2,2,3,16,0.5575,1,8,0,1.0,1.0,11.4015255,12.326815,12.343789,12.343864,13.344507,13.344658,1.0,1.1830726,14.52773,17.11184,3.767738,17.112505,17.672255
3,3,2,32,0.5575,1,3,0,1.0,2.0,18.172455,19.160051,19.1772,19.177326,20.17709,20.177244,1.0,1.1833245,21.360567,23.944136,3.7674382,23.94479,24.503752
4,4,2,16,0.5575,1,4,0,1.0,3.0,25.004267,25.993282,26.010462,26.010569,27.011057,27.011204,1.0,1.2331886,28.244392,30.777193,3.766576,30.777884,31.337671
5,5,2,32,4.595,1,3,0,1.0,4.0,31.83746,32.826614,32.84374,32.84382,33.84393,33.844074,1.0,1.0661911,34.910263,37.610893,3.7673473,37.61154,42.20843
6,6,3,32,2.98,1,0,8,1.0,5.0,42.765827,43.693546,43.71085,43.711006,44.71084,44.710983,1.0,0.6158915,45.326874,48.478443,3.7680078,48.4791,51.460865
7,7,2,32,0.5575,1,16,0,1.0,6.0,51.97113,52.95989,52.977028,52.9771,53.97727,53.977413,1.0,1.2833838,55.260796,57.74402,3.767234,57.744755,58.304836
8,8,2,32,0.5575,1,0,3,1.0,7.0,58.803974,59.793213,59.81051,59.81064,60.81085,60.810993,2.0,2.783175,63.59417,64.577774,3.7673254,64.57843,65.13749
9,9,3,32,2.98,1,2,0,1.0,8.0,65.706825,66.62651,66.643654,66.64374,67.64393,67.64407,1.0,2.4503014,70.094376,71.409805,3.7662854,71.41047,74.39183
10,10,2,16,1.365,1,0,8,1.0,9.0,74.88734,75.87686,75.89382,75.89396,76.89473,76.89489,2.0,2.015652,78.91054,80.6625,3.7681766,80.663185,82.030716
11,11,3,32,0.5575,1,0,2,1.0,10.0,82.60715,83.526855,83.54379,83.54392,84.54478,84.54492,2.0,2.09948,86.6444,88.31104,3.7667007,88.31174,88.87084
12,12,2,16,1.365,1,0,2,1.0,11.0,89.37078,90.359886,90.377,90.377075,91.37736,91.3775,2.0,1.2496433,92.62715,95.14414,3.7672412,95.14487,96.51083
13,13,3,32,0.5575,1,0,16,1.0,12.0,97.07921,98.00978,98.027054,98.027145,99.0281,99.028244,2.0,0.8654548,99.8937,102.79578,3.768082,102.79644,103.35549
14,14,2,16,1.365,1,0,1,1.0,13.0,103.85368,104.84311,104.860214,104.86029,105.86095,105.86109,1.0,1.8493469,107.71044,109.62807,3.76755,109.62876,110.99478
15,15,3,32,1.365,1,0,8,1.0,14.0,111.55699,112.493546,112.51029,112.510376,113.51062,113.510765,2.0,1.1160846,114.626854,117.27793,3.7677019,117.27859,118.64465
16,16,3,16,0.5575,1,0,1,1.0,15.0,119.224464,120.14318,120.16066,120.16079,121.16061,121.16074,1.0,1.3660935,122.52684,124.92698,3.7667966,124.92766,125.48671
17,17,2,32,1.365,1,16,0,1.0,16.0,125.98768,126.9769,126.9936,126.993744,127.9947,127.99484,1.0,1.1489756,129.14381,131.762,3.767682,131.76263,133.12866
18,18,2,16,1.365,1,1,0,1.0,17.0,133.63736,134.62642,134.64352,134.6436,135.6437,135.64384,2.0,1.5334649,137.1773,139.41003,3.7667198,139.41068,140.77676
19,19,3,16,0.5575,1,0,8,1.0,18.0,141.33667,142.27692,142.29356,142.2937,143.29381,143.29396,2.0,1.7497346,145.0437,147.06082,3.7674148,147.06148,147.62083
20,20,2,16,0.5575,1,2,0,1.0,19.0,148.12079,149.10965,149.12679,149.12688,150.1268,150.12694,1.0,2.484056,152.611,153.89375,3.7673604,153.89441,154.4536
21,21,2,32,0.5575,1,0,16,1.0,20.0,154.95416,155.9431,155.96017,155.96025,156.95982,156.95998,2.0,1.6667825,158.62675,160.72673,3.7673202,160.7274,161.28781
22,22,3,32,2.98,1,0,3,1.0,21.0,161.87077,162.77676,162.79306,162.79314,163.79385,163.79399,2.0,1.1667604,164.96075,167.55995,3.7665193,167.56065,170.5415
23,23,2,16,2.98,1,4,0,1.0,22.0,171.03732,172.02625,172.04347,172.04355,173.04315,173.0433,1.0,1.3165935,174.3599,176.81128,3.7685275,176.81194,179.79272
24,24,3,16,1.365,1,0,8,1.0,23.0,180.36433,181.2768,181.29306,181.2932,182.29346,182.29361,2.0,0.9832424,183.27686,186.06096,3.767911,186.06163,187.4277
