TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,0.5575,1,4,0,1.0,0.0,4.550746,5.499673,5.516371,5.516539,6.5167637,6.5169325,2.0,1.7496576,8.26659,10.28388,3.7675602,10.284613,10.843564
2,2,3,16,0.5575,1,1,0,1.0,1.0,11.400608,12.332305,12.349532,12.349676,13.3493,13.349447,2.0,1.3504038,14.699851,17.114918,3.765994,17.115541,17.674541
3,3,2,16,0.5575,1,2,0,1.0,2.0,18.175825,19.165813,19.182941,19.183083,20.18391,20.18405,2.0,0.9490944,21.133144,23.9504,3.7668886,23.951044,24.509773
4,4,3,16,1.365,1,1,0,1.0,3.0,25.048407,25.999498,26.016178,26.016304,27.015865,27.016008,2.0,1.2837993,28.299809,30.783184,3.7676976,30.783808,32.14982
5,5,3,16,4.595,1,8,0,1.0,4.0,32.68926,33.64937,33.66577,33.665947,34.66589,34.66603,1.0,1.4668092,36.13284,38.432884,3.7673736,38.433502,43.029804
6,6,3,32,0.5575,1,3,0,1.0,5.0,43.534702,44.515858,44.532974,44.533115,45.532887,45.533024,2.0,1.350022,46.883045,49.298874,3.7663727,49.299496,49.858654
7,7,2,32,1.365,1,16,0,1.0,6.0,50.35921,51.349087,51.366177,51.366356,52.366005,52.366146,999.0,999.0,999.0,55.63245,3.7840233,56.150307,57.516914
8,8,2,32,4.595,1,0,8,1.0,7.0,58.026035,59.01553,59.032948,59.033085,60.033585,60.033726,2.0,1.7651758,61.7989,63.801044,3.767843,63.80167,68.39792
9,9,2,32,0.5575,1,16,0,1.0,8.0,68.89254,69.88236,69.89962,69.89975,70.89989,70.900024,1.0,1.4498411,72.34987,74.66591,3.7664175,74.66654,75.22592
10,10,2,16,0.5575,1,4,0,1.0,9.0,75.725845,76.71548,76.732895,76.73304,77.73289,77.733025,2.0,1.0998487,78.83288,81.49991,3.767406,81.500534,82.059586
