TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,0.5575,1,0,16,1.0,0.0,4.6022,5.503684,5.5203214,5.5204697,6.52051,6.520702,2.0,1.7161386,8.23684,10.288115,3.7680705,10.288904,10.848525
2,2,2,32,1.365,1,0,8,1.0,1.0,11.347553,12.336636,12.353781,12.353895,13.354806,13.354959,2.0,1.5823534,14.937312,17.121023,3.7666216,17.12169,18.489136
3,3,2,32,2.98,1,0,16,1.0,2.0,18.998262,19.986567,20.003624,20.00373,21.004366,21.00451,2.0,1.6826893,22.6872,24.772251,3.7682872,24.77291,27.754635
4,4,2,32,0.5575,1,0,16,1.0,3.0,28.264235,29.253262,29.270403,29.27051,30.270018,30.27017,2.0,2.2166908,32.486862,34.03749,3.767867,34.038147,34.598522
5,5,3,32,0.5575,1,0,3,1.0,4.0,35.179436,36.086967,36.103203,36.10331,37.103573,37.103737,1.0,2.5502121,39.65395,40.87048,3.7672954,40.871143,41.430542
6,6,3,16,0.5575,1,8,0,1.0,5.0,42.016293,42.92023,42.93657,42.936676,43.936176,43.936333,1.0,1.7008703,45.6372,47.70252,3.7667463,47.70319,48.262436
7,7,3,16,1.365,1,0,2,1.0,6.0,48.849094,49.753567,49.769794,49.7699,50.770275,50.770428,2.0,2.8330462,53.603474,54.536366,3.766502,54.537045,55.902973
8,8,3,16,0.5575,1,8,0,1.0,7.0,56.47929,57.403164,57.420193,57.420303,58.41942,58.419575,1.0,1.067491,59.487064,62.186134,3.7671225,62.186817,62.74642
9,9,3,32,2.98,1,3,0,1.0,8.0,63.36394,64.23644,64.25345,64.253555,65.25325,65.253395,2.0,2.6336782,67.88708,69.02049,3.767645,69.02116,72.0025
10,10,2,32,6.21,1,2,0,1.0,9.0,72.49764,73.486435,73.50344,73.503555,74.50431,74.50446,2.0,1.799367,76.30383,78.270485,3.7665772,78.27116,84.48197
11,11,3,32,2.98,1,2,0,1.0,10.0,85.07544,85.970146,85.98674,85.986855,86.98616,86.986305,1.0,2.0167341,89.003044,90.75365,3.7679026,90.754326,93.73569
12,12,2,32,2.98,1,3,0,1.0,11.0,94.230606,95.219696,95.23678,95.23688,96.23656,96.2367,1.0,0.8836063,97.120316,100.003784,3.7676382,100.004456,102.986145
13,13,2,16,1.365,1,8,0,1.0,12.0,103.48067,104.469635,104.48673,104.48683,105.48728,105.48752,1.0,0.7994871,106.28701,109.254524,3.7675846,109.25522,110.621346
14,14,2,32,1.365,1,16,0,1.0,13.0,111.13099,112.119675,112.136696,112.13681,113.13659,113.13676,1.0,0.9164064,114.05316,116.90452,3.7683163,116.90518,118.27103
15,15,3,16,4.595,1,0,2,1.0,14.0,118.85552,119.76999,119.786285,119.78639,120.78689,120.78704,2.0,1.5165049,122.30355,124.554245,3.7677736,124.55493,129.1517
16,16,3,32,0.5575,1,8,0,1.0,15.0,129.74706,130.63673,130.65332,130.65343,131.65321,131.65337,1.0,0.7164849,132.36984,135.42038,3.7675922,135.42107,135.98146
17,17,3,32,1.365,1,0,2,1.0,16.0,136.58028,137.47005,137.4866,137.48672,138.48674,138.4869,2.0,1.2499794,139.73688,142.25421,3.7678711,142.25488,143.62102
18,18,2,32,0.5575,1,8,0,1.0,17.0,144.13072,145.11961,145.13669,145.13683,146.13763,146.13779,1.0,1.0490091,147.1868,149.90448,3.7672482,149.90515,150.46445
19,19,2,32,0.5575,1,8,0,1.0,18.0,150.96391,151.95291,151.96988,151.96999,152.9698,152.96996,1.0,0.8501575,153.8201,156.73552,3.766124,156.73619,157.29576
20,20,2,32,0.5575,1,3,0,1.0,19.0,157.79736,158.78596,158.80338,158.8035,159.80338,159.80353,1.0,0.7333618,160.5369,163.57071,3.7677279,163.57137,164.13103
