Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,1,0,5.000000e-01,4.037500e+00
2,4,0,1,1,5.000000e-01,8.075000e-01
3,8,4,2,1,5.000000e-01,2.422500e+00
4,4,0,3,0,5.000000e-01,8.075000e-01
5,4,2,1,0,5.000000e-01,2.422500e+00
6,2,8,2,1,2,8.075000e-01
7,2,0,3,1,5.000000e-01,2.422500e+00
8,2,8,2,1,5.000000e-01,2.422500e+00
9,0,2,1,0,5.000000e-01,2.422500e+00
10,0,4,2,0,5.000000e-01,2.422500e+00
11,2,0,3,0,2,8.075000e-01
12,2,8,1,1,2,8.075000e-01
13,2,8,3,0,5.000000e-01,8.075000e-01
14,0,4,2,1,3.500000e+00,4.037500e+00
15,0,4,1,0,2,8.075000e-01
16,2,8,1,0,5.000000e-01,8.075000e-01
17,2,0,2,0,2,8.075000e-01
18,2,8,1,1,2,4.037500e+00
19,4,8,3,0,2,7.267500e+00
20,0,2,2,1,5.000000e-01,2.422500e+00
21,0,8,3,0,5.000000e-01,8.075000e-01
22,4,2,2,1,3.500000e+00,8.075000e-01
23,0,8,3,1,2,7.267500e+00
24,8,2,3,1,5.000000e-01,8.075000e-01
25,2,8,3,0,5.000000e-01,8.075000e-01
26,4,2,3,0,5.000000e-01,2.422500e+00
27,8,4,3,1,2,5.652500e+00
28,0,2,1,1,5.000000e-01,8.075000e-01
29,2,4,3,1,3.500000e+00,2.422500e+00
30,8,2,2,0,5.000000e-01,8.075000e-01
31,8,0,1,1,2,8.075000e-01
32,4,2,1,1,2,4.037500e+00
33,0,4,3,1,2,8.075000e-01
34,0,8,2,1,2,2.422500e+00
35,4,8,1,0,5.000000e-01,4.037500e+00
36,2,8,3,1,2,8.882500e+00
37,8,2,2,0,5.000000e-01,8.075000e-01
38,4,2,2,0,2,8.075000e-01
39,4,8,1,1,5.000000e-01,2.422500e+00
40,0,8,1,0,5.000000e-01,5.652500e+00
41,0,8,2,0,5.000000e-01,8.075000e-01
42,4,8,2,0,3.500000e+00,8.075000e-01
