Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,1,1,5.000000e-01,2.422500e+00
2,4,8,1,1,5.000000e-01,8.075000e-01
3,8,2,3,1,5.000000e-01,5.652500e+00
4,8,0,3,0,2,4.037500e+00
5,0,4,3,0,2,8.075000e-01
6,2,4,1,0,2,8.075000e-01
7,0,8,1,1,2,8.075000e-01
8,8,2,2,1,5.000000e-01,2.422500e+00
9,2,0,2,0,5.000000e-01,2.422500e+00
10,4,0,1,1,2,4.037500e+00
11,8,2,1,0,2,8.075000e-01
12,0,8,1,0,5.000000e-01,2.422500e+00
13,0,2,3,0,2,8.075000e-01
14,2,8,3,0,2,2.422500e+00
15,0,8,2,1,5.000000e-01,2.422500e+00
16,8,0,3,1,2,4.037500e+00
17,4,2,2,0,5.000000e-01,8.075000e-01
18,2,8,3,1,5.000000e-01,8.075000e-01
19,2,8,2,1,5.000000e-01,8.075000e-01
20,0,2,1,0,3.500000e+00,5.652500e+00
21,2,0,1,1,5.000000e-01,2.422500e+00
22,4,8,1,0,5.000000e-01,2.422500e+00
23,2,4,2,1,5.000000e-01,8.075000e-01
24,8,4,2,1,2,2.422500e+00
25,2,8,2,0,2,8.075000e-01
26,2,4,3,0,3.500000e+00,8.075000e-01
27,0,4,2,1,5.000000e-01,8.075000e-01
28,4,8,2,0,3.500000e+00,7.267500e+00
29,0,4,2,0,2,8.075000e-01
30,4,8,3,0,5.000000e-01,4.037500e+00
31,8,2,2,0,2,8.075000e-01
32,2,0,3,1,5.000000e-01,8.075000e-01
33,4,8,3,1,5.000000e-01,8.075000e-01
34,4,2,1,1,3.500000e+00,2.422500e+00
35,0,4,1,0,5.000000e-01,8.075000e-01
36,2,8,1,1,2,7.267500e+00
37,2,8,3,0,2,8.882500e+00
38,0,4,3,1,5.000000e-01,8.075000e-01
39,2,0,2,1,5.000000e-01,2.422500e+00
40,2,4,3,1,5.000000e-01,8.075000e-01
41,8,0,2,0,5.000000e-01,4.037500e+00
42,8,2,1,0,5.000000e-01,8.075000e-01
