TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,16,6.21,1,0,2,1.0,0.0,4.5183187,5.508047,5.525074,5.525182,6.525925,6.5260973,2.0,1.6325496,8.158648,10.29388,3.7684479,10.294695,16.506598
2,2,3,32,0.5575,1,8,0,1.0,1.0,17.09082,17.991816,18.009054,18.009184,19.00973,19.009872,1.0,1.9992783,21.009151,22.775936,3.7666173,22.776604,23.335882
3,3,2,32,1.365,1,0,3,1.0,2.0,23.835382,24.824602,24.841635,24.84171,25.84194,25.842075,1.0,2.5331972,28.375273,29.608912,3.767363,29.60956,30.976631
4,4,2,16,1.365,1,0,2,1.0,3.0,31.485373,32.474583,32.491577,32.491676,33.491932,33.49208,1.0,1.8500308,35.342113,37.25705,3.7655294,37.25772,38.623604
5,5,3,32,1.365,1,0,2,1.0,4.0,39.191628,40.108696,40.124866,40.12501,41.124886,41.125023,2.0,1.9671566,43.092182,44.890877,3.7664006,44.891533,46.25761
6,6,2,32,1.365,1,0,2,1.0,5.0,46.752174,47.741127,47.75833,47.758408,48.758896,48.759033,1.0,2.000311,50.759346,52.524128,3.7656374,52.52478,53.89089
7,7,2,16,0.5575,1,8,0,1.0,6.0,54.385006,55.374836,55.392002,55.392143,56.392937,56.393078,1.0,1.66541,58.05849,60.160564,3.7680924,60.16131,60.721897
8,8,3,32,1.365,1,0,3,1.0,7.0,61.294422,62.20875,62.224533,62.224724,63.22492,63.22506,2.0,1.6831695,64.908226,66.992004,3.7674708,66.99265,68.35994
9,9,2,16,0.5575,1,1,0,1.0,8.0,68.86879,69.85814,69.875305,69.875435,70.87594,70.87608,2.0,1.9156715,72.791756,74.64241,3.7668676,74.643074,75.20297
10,10,3,32,0.5575,1,8,0,1.0,9.0,75.77231,76.69128,76.708496,76.70865,77.708534,77.70868,1.0,2.5503201,80.258995,81.474915,3.7667668,81.47556,82.03468
11,11,3,16,0.5575,1,0,2,1.0,10.0,82.64213,83.52458,83.542076,83.542206,84.541954,84.54209,1.0,2.399927,86.94202,88.30884,3.7672782,88.30948,88.868805
12,12,3,32,0.5575,1,0,8,1.0,11.0,89.44978,90.35858,90.37459,90.37474,91.37494,91.37508,2.0,1.4168963,92.79197,95.14245,3.7679093,95.143105,95.701935
13,13,3,16,0.5575,1,8,0,1.0,12.0,96.30711,97.191154,97.208275,97.20835,98.20791,98.208046,1.0,1.283996,99.49204,101.97559,3.7681074,101.976265,102.535
14,14,2,16,1.365,1,1,0,1.0,13.0,103.03544,104.02445,104.04162,104.04172,105.041985,105.04213,2.0,1.4831218,106.525246,108.809006,3.7674153,108.809654,110.17554
15,15,2,32,1.365,1,8,0,1.0,14.0,110.68574,111.67458,111.69168,111.69181,112.69188,112.692024,1.0,1.950271,114.642296,116.457466,3.7660065,116.45815,117.82393
