Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,2,0,2,2.422500e+00
2,2,8,2,1,3.500000e+00,8.075000e-01
3,4,2,1,1,5.000000e-01,2.422500e+00
4,0,8,3,1,5.000000e-01,8.075000e-01
5,4,0,1,0,5.000000e-01,2.422500e+00
6,0,8,1,1,2,2.422500e+00
7,8,2,3,1,5.000000e-01,2.422500e+00
8,2,8,3,0,2,2.422500e+00
9,2,4,3,1,3.500000e+00,7.267500e+00
10,2,0,1,0,5.000000e-01,5.652500e+00
11,8,2,1,0,5.000000e-01,4.037500e+00
12,8,4,1,1,5.000000e-01,8.075000e-01
13,0,2,3,0,5.000000e-01,2.422500e+00
14,8,2,3,0,2,8.075000e-01
15,4,8,2,1,3.500000e+00,4.037500e+00
16,8,2,1,0,5.000000e-01,4.037500e+00
17,4,8,3,0,5.000000e-01,8.075000e-01
18,4,0,1,1,2,8.075000e-01
19,8,0,2,1,5.000000e-01,8.075000e-01
20,4,0,2,0,5.000000e-01,8.075000e-01
21,0,8,2,0,2,8.075000e-01
22,2,4,1,0,5.000000e-01,4.037500e+00
23,0,8,3,0,3.500000e+00,8.075000e-01
24,8,2,1,1,5.000000e-01,4.037500e+00
25,2,0,2,1,2,8.075000e-01
26,2,4,2,0,2,8.075000e-01
27,2,0,3,1,5.000000e-01,5.652500e+00
28,2,4,3,0,5.000000e-01,8.075000e-01
29,0,4,3,0,2,8.075000e-01
30,2,8,2,1,2,2.422500e+00
31,0,2,1,1,2,7.267500e+00
32,8,2,3,1,5.000000e-01,8.882500e+00
33,0,4,2,1,2,8.075000e-01
34,8,4,3,1,2,8.075000e-01
35,8,2,2,0,5.000000e-01,8.075000e-01
36,4,8,1,0,2,8.075000e-01
37,2,4,2,1,5.000000e-01,2.422500e+00
38,8,0,1,0,2,2.422500e+00
39,2,8,1,1,5.000000e-01,2.422500e+00
40,4,0,3,1,5.000000e-01,8.075000e-01
41,4,8,2,0,5.000000e-01,8.075000e-01
42,2,8,2,0,5.000000e-01,8.075000e-01
