TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,0,3,0,3.500000e+00,2,1.0,0.0,4.021908,2.0,2,4.6934123,high,0.6715045,2.3284955,5.216498,12.272351,12.28036,14.28445,10.262543,14.284862,16.272915
2,2,4,8,1,1,2,4,1.0,1.0,16.28949,2.0,4,19.164711,low,2.8752213,0.1247788,19.687077,23.040464,23.045773,25.050104,8.760613,25.050432,29.039839
3,3,8,0,2,0,5.000000e-01,6,1.0,2.0,29.04779,999.0,999,32.05379,999,0.0,0.0,32.060028,34.298283,999.0,999.0,969.9522,36.308857,42.299374
4,4,2,8,2,1,5.000000e-01,8,1.0,3.0,42.304207,7.0,8,44.47717,high,2.1729643,0.8270357,44.999863,47.554516,47.558,49.562683,7.2584767,49.562992,57.55439
5,5,2,8,1,1,5.000000e-01,2,1.0,4.0,57.5571,2.0,2,60.280926,low,2.723828,0.276172,60.80347,62.807377,62.81134,64.81531,7.2582083,64.81561,66.8081
6,6,4,2,1,1,5.000000e-01,2,1.0,5.0,66.81386,2.0,4,68.54042,high,1.7265629,1.2734371,69.06292,72.064125,72.06458,74.06971,7.2558517,74.07003,76.065605
7,7,4,0,3,0,2,2,1.0,6.0,76.06985,7.0,0,77.38316,low,1.3133183,1.6866817,77.905815,82.82033,82.8205,84.82407,8.7542305,84.82439,86.8202
8,8,2,0,1,1,2,2,1.0,7.0,86.82519,2.0,2,88.89069,high,2.065509,0.934491,89.41275,93.57598,93.57646,95.58052,8.755333,95.58092,97.57542
9,9,4,2,2,0,2,4,1.0,8.0,97.58262,7.0,2,100.04809,low,2.465475,0.5345248,100.57047,104.333015,104.336426,106.34054,8.757921,106.34084,110.33318
10,10,0,4,2,0,3.500000e+00,2,1.0,9.0,110.33895,2.0,0,112.80402,low,2.4650779,0.5349221,113.32712,118.58966,118.58983,120.59344,10.254487,120.59374,122.58924
11,11,2,0,1,0,2,4,1.0,10.0,122.59679,2.0,2,124.029335,high,1.4325492,1.5674508,124.55068,129.3469,129.35057,131.35475,8.757969,131.35506,135.3476
12,12,8,4,3,1,5.000000e-01,6,1.0,11.0,135.35382,2.0,8,137.2177,high,1.863882,1.136118,137.73964,140.60397,140.60783,142.61229,7.25847,142.6126,148.60423
13,13,8,0,3,1,5.000000e-01,2,1.0,12.0,148.60742,2.0,8,151.47241,high,2.8649871,0.1350129,151.99591,153.85756,153.858,155.86205,7.2546253,155.86235,157.85834
14,14,8,2,3,1,5.000000e-01,4,1.0,13.0,157.86104,7.0,2,160.31503,low,2.4539886,0.5460115,160.83757,163.11125,163.11174,165.1157,7.2546635,165.11601,169.11163
15,15,8,2,2,0,5.000000e-01,2,1.0,14.0,169.11368,2.0,8,171.27287,high,2.1592038,0.8407962,171.79497,174.3643,174.36821,176.37218,7.258497,176.37248,178.36421
16,16,0,4,3,1,2,2,1.0,15.0,178.371,7.0,4,180.89792,high,2.526914,0.473086,181.42012,185.12132,185.12505,187.12906,8.758065,187.12938,189.12079
17,17,0,4,1,1,5.000000e-01,2,1.0,16.0,189.12344,7.0,4,190.8567,high,1.7332596,1.2667404,191.37917,194.3736,194.37706,196.38026,7.2568135,196.38057,198.37521
18,18,8,4,2,0,5.000000e-01,4,1.0,17.0,198.37955,7.0,4,199.99927,low,1.6197271,1.3802729,200.52115,203.63028,203.63399,205.63838,7.2588425,205.6387,209.63033
19,19,0,8,1,0,5.000000e-01,2,1.0,18.0,209.63748,7.0,8,211.09038,high,1.4529027,1.5470973,211.6122,214.8875,214.89113,216.895,7.257529,216.89531,218.88765
20,20,2,4,1,0,5.000000e-01,8,1.0,19.0,218.89883,2.0,2,220.76544,low,1.8666139,1.1333861,221.28784,224.14948,224.14995,226.154,7.2551737,226.15431,234.14941
21,21,2,8,3,0,3.500000e+00,2,1.0,20.0,234.15408,7.0,8,235.80309,high,1.6490103,1.3509897,236.32573,242.40414,242.40779,244.41216,10.258071,244.41246,246.4052
22,22,2,0,2,1,2,2,1.0,21.0,246.40987,999.0,999,249.42493,999,0.0,0.0,249.43095,253.16139,999.0,999.0,752.59015,255.16962,257.161
23,23,8,4,3,0,5.000000e-01,4,1.0,22.0,257.16785,2.0,8,259.08386,high,1.9160243,1.0839757,259.60623,262.4193,262.42276,264.42715,7.259291,264.42755,268.4178
24,24,4,0,1,0,2,6,1.0,23.0,268.4252,7.0,0,270.92416,low,2.4989831,0.5010168,271.44598,275.17545,275.17563,277.17938,8.754198,277.1797,283.17493
