Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,1,0,2,8.075000e-01
2,4,2,3,1,2,2.422500e+00
3,8,2,1,0,5.000000e-01,8.075000e-01
4,4,0,1,1,2,8.075000e-01
5,4,2,2,1,5.000000e-01,8.882500e+00
6,8,4,3,0,5.000000e-01,2.422500e+00
7,8,2,2,0,5.000000e-01,8.075000e-01
8,8,2,3,0,2,2.422500e+00
9,0,2,1,0,5.000000e-01,8.075000e-01
10,4,2,1,0,5.000000e-01,8.075000e-01
11,2,0,2,1,5.000000e-01,4.037500e+00
12,0,2,1,1,5.000000e-01,8.075000e-01
13,8,0,1,0,2,8.075000e-01
14,2,8,3,1,5.000000e-01,8.075000e-01
15,2,8,1,0,5.000000e-01,2.422500e+00
16,8,2,1,1,5.000000e-01,8.075000e-01
17,2,0,2,0,2,2.422500e+00
18,2,0,3,0,5.000000e-01,8.075000e-01
19,4,8,2,1,5.000000e-01,8.075000e-01
20,0,2,3,1,2,8.075000e-01
21,4,2,1,1,3.500000e+00,4.037500e+00
22,8,2,2,0,5.000000e-01,5.652500e+00
23,2,8,2,1,5.000000e-01,2.422500e+00
24,0,8,2,0,2,8.075000e-01
25,0,8,3,0,2,4.037500e+00
26,8,0,2,1,5.000000e-01,4.037500e+00
27,4,0,3,0,3.500000e+00,7.267500e+00
28,2,4,3,0,5.000000e-01,7.267500e+00
29,0,8,1,1,5.000000e-01,2.422500e+00
30,8,4,3,1,2,5.652500e+00
31,4,0,1,0,2,8.075000e-01
32,8,2,3,0,5.000000e-01,8.075000e-01
33,2,8,1,1,5.000000e-01,8.075000e-01
34,2,4,2,0,5.000000e-01,8.075000e-01
35,0,4,2,1,2,2.422500e+00
36,8,0,3,1,3.500000e+00,8.075000e-01
37,4,0,3,1,5.000000e-01,2.422500e+00
38,8,4,2,0,2,4.037500e+00
39,4,0,2,0,3.500000e+00,2.422500e+00
40,8,2,2,1,2,8.075000e-01
41,8,2,3,1,2,2.422500e+00
42,4,8,1,1,5.000000e-01,8.075000e-01
