TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,1,5.000000e-01,2.422500e+00,1.0,0.0,4.013233,2.0,2,6.188423,low,2.17519,0.82481,6.7073045,9.2647,9.266822,11.269848,7.256615,11.270348,13.685398
2,2,8,2,2,1,5.000000e-01,8.075000e-01,1.0,1.0,13.800453,2.0,2,15.621756,low,1.821302,1.178698,16.140285,19.050894,19.052814,21.055004,7.2545514,21.055468,21.857546
3,3,4,8,1,0,2,8.075000e-01,1.0,2.0,21.863235,1.0,4,23.771301,low,1.9080656,1.0919344,24.290741,28.613697,28.615713,30.618114,8.754878,30.618505,31.420765
4,4,4,2,2,1,5.000000e-01,8.075000e-01,1.0,3.0,31.536888,2.0,2,33.254948,low,1.7180578,1.2819422,33.774864,36.786938,36.78889,38.79101,7.2541237,38.791508,39.594536
5,5,2,8,2,1,2,2.422500e+00,1.0,4.0,39.711727,1.0,2,41.30452,low,1.5927918,1.4072082,41.824028,46.461933,46.46234,48.46521,8.753482,48.465595,50.88382
6,6,4,2,1,0,5.000000e-01,2.422500e+00,1.0,5.0,50.889465,2.0,2,52.57138,low,1.681916,1.318084,53.090763,56.14019,56.1422,58.145042,7.255577,58.145428,60.561947
7,7,0,4,2,1,2,8.075000e-01,1.0,6.0,60.677193,1.0,0,62.23835,low,1.5611583,1.4388417,62.758186,67.42883,67.42895,69.43112,8.753932,69.43152,70.23565
8,8,8,0,2,1,5.000000e-01,2.422500e+00,1.0,7.0,70.35289,2.0,0,72.05497,low,1.702086,1.297914,72.574265,75.60374,75.6039,77.6053,7.252416,77.60571,80.02569
9,9,2,8,3,0,2,4.037500e+00,1.0,8.0,80.03057,1.0,2,81.88819,low,1.8576269,1.1423731,82.407394,86.781296,86.783104,88.785774,8.755202,88.786156,92.818344
10,10,8,2,3,0,2,2.422500e+00,1.0,9.0,92.82232,2.0,2,94.58823,low,1.7659041,1.2340959,95.10809,99.57268,99.5731,101.57525,8.752926,101.57565,103.99527
11,11,8,4,1,1,5.000000e-01,4.037500e+00,1.0,10.0,103.99957,2.0,4,105.80436,low,1.8047874,1.1952126,106.32395,109.24989,109.251945,111.25534,7.2557673,111.255745,115.28678
12,12,2,4,3,1,5.000000e-01,8.075000e-01,1.0,11.0,115.2907,2.0,4,117.13785,high,1.8471419,1.1528581,117.65787,120.54057,120.542564,122.544846,7.2541447,122.54525,123.348854
13,13,2,8,1,1,2,4.037500e+00,1.0,12.0,123.35309,2.0,8,125.50489,high,2.1518035,0.8481966,126.02478,130.10394,130.10599,132.10925,8.756169,132.10968,136.14072
14,14,0,8,1,1,3.500000e+00,8.075000e-01,1.0,13.0,136.1442,2.0,8,138.22145,high,2.077263,0.9227368,138.74115,144.39381,144.39421,146.39679,10.252592,146.39717,147.20198
15,15,8,0,1,0,2,8.075000e-01,1.0,14.0,147.20662,1.0,8,149.388,high,2.1813927,0.8186073,149.90758,153.95781,153.9598,155.9619,8.755285,155.9623,156.76512
16,16,2,0,1,1,3.500000e+00,7.267500e+00,1.0,15.0,156.76839,1.0,2,159.35452,high,2.5861468,0.4138531,159.87439,165.0193,165.02185,167.02567,10.25729,167.02608,174.28618
17,17,0,2,3,1,3.500000e+00,8.075000e-01,1.0,16.0,174.29117,2.0,2,176.28757,high,1.9964045,1.0035955,176.80719,182.54266,182.54462,184.54744,10.256278,184.54785,185.34886
18,18,8,2,3,1,5.000000e-01,4.037500e+00,1.0,17.0,185.35165,1.0,8,187.60466,high,2.2530012,0.7469989,188.12373,190.6028,190.6032,192.60579,7.2541256,192.60617,196.63936
19,19,8,4,3,0,2,8.075000e-01,1.0,18.0,196.64217,1.0,8,198.57141,high,1.9292413,1.0707587,199.09105,203.39182,203.39369,205.39595,8.753791,205.39635,206.19946
20,20,0,8,2,0,3.500000e+00,2.422500e+00,1.0,19.0,206.3166,1.0,0,208.23781,low,1.9212013,1.0787987,208.75674,214.56775,214.56787,216.57022,10.253623,216.57062,218.98953
21,21,0,2,1,0,2,2.422500e+00,1.0,20.0,218.99384,2.0,2,221.02124,high,2.0273938,0.9726063,221.54103,225.74394,225.74591,227.74843,8.754582,227.74883,230.1659
22,22,2,8,2,0,5.000000e-01,2.422500e+00,1.0,21.0,230.28178,2.0,8,232.53783,high,2.2560427,0.7439572,233.05771,235.53154,235.53354,237.5368,7.255019,237.53719,239.95512
23,23,8,4,3,1,2,8.075000e-01,1.0,22.0,239.96007,2.0,4,242.27133,low,2.311269,0.688731,242.79083,246.70999,246.71193,248.7153,8.755239,248.7157,249.51816
24,24,2,8,3,1,5.000000e-01,8.075000e-01,1.0,23.0,249.52254,2.0,8,251.78789,high,2.265352,0.7346481,252.30704,254.77266,254.77307,256.77585,7.253304,256.7762,257.58035
25,25,0,2,2,1,5.000000e-01,8.075000e-01,1.0,24.0,257.69873,1.0,0,259.60446,low,1.9057026,1.0942974,260.12357,262.94952,262.94965,264.9519,7.25315,264.95227,265.7569
26,26,2,8,1,0,5.000000e-01,8.075000e-01,1.0,25.0,265.76245,1.0,2,268.28778,low,2.5253408,0.4746592,268.80692,271.01248,271.01474,273.01788,7.2554245,273.01825,273.8213
27,27,0,4,2,0,5.000000e-01,8.075000e-01,1.0,26.0,273.93964,1.0,0,275.83713,low,1.8974794,1.1025206,276.35718,279.1891,279.1892,281.19064,7.2510066,281.19104,281.99792
28,28,4,2,3,0,5.000000e-01,8.075000e-01,1.0,27.0,282.00293,1.0,4,284.5371,high,2.5341794,0.4658205,285.05728,287.25296,287.25485,289.2565,7.2535458,289.2569,290.0601
29,29,8,4,2,1,5.000000e-01,7.267500e+00,1.0,28.0,290.17477,2.0,4,292.3543,low,2.1795251,0.8204749,292.87317,295.42493,295.42688,297.43018,7.255381,297.43054,304.69363
30,30,8,0,3,1,5.000000e-01,8.075000e-01,1.0,29.0,304.69727,2.0,0,307.08722,low,2.389933,0.6100669,307.60812,309.94806,309.94818,311.95004,7.252753,311.9504,312.75485
31,31,8,2,2,0,2,8.075000e-01,1.0,30.0,312.86908,2.0,2,314.73764,low,1.8685594,1.1314406,315.25754,319.6193,319.62125,321.62372,8.75465,321.6241,322.42773
32,32,2,0,3,0,2,8.075000e-01,1.0,31.0,322.43268,2.0,0,324.77045,low,2.3377783,0.6622216,325.2909,329.18384,329.18393,331.18588,8.753203,331.18628,331.99088
