TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,1.365,1,0,8,1.0,0.0,4.5791483,5.4976406,5.513863,5.513985,6.5138664,6.514043,2.0,0.8006622,7.314705,10.280369,3.7669806,10.281157,11.646835
2,2,3,16,0.5575,1,8,0,1.0,1.0,12.201866,13.130375,13.147563,13.147648,14.148024,14.148171,1.0,0.8158033,14.963975,17.916536,3.7689347,17.917215,18.476942
3,3,3,32,0.5575,1,2,0,1.0,2.0,19.04119,19.96376,19.980808,19.980888,20.980835,20.98098,2.0,1.1160783,22.097057,24.747898,3.7674816,24.748575,25.307417
4,4,2,32,0.5575,1,8,0,1.0,3.0,25.807962,26.797142,26.814117,26.814198,27.81395,27.814098,1.0,0.9335132,28.747612,31.58153,3.7680013,31.58221,32.141834
5,5,3,16,0.5575,1,8,0,1.0,4.0,32.703037,33.630356,33.647488,33.647568,34.64716,34.64731,1.0,0.9667067,35.614014,38.413963,3.7672029,38.41462,38.974064
6,6,2,16,4.595,1,0,1,1.0,5.0,39.474567,40.463654,40.480797,40.480873,41.481907,41.482056,1.0,1.032018,42.514072,45.2485,3.76699,45.249153,49.846268
7,7,3,16,1.365,1,4,0,1.0,6.0,50.41423,51.330875,51.346935,51.347015,52.347084,52.347233,2.0,1.433307,53.78054,56.114826,3.768161,56.11551,57.48186
8,8,2,32,1.365,1,3,0,1.0,7.0,57.99144,58.98007,58.997486,58.997612,59.996918,59.997066,2.0,0.8337843,60.83085,63.764763,3.7682655,63.76544,65.13277
9,9,2,32,0.5575,1,0,2,1.0,8.0,65.6412,66.63029,66.64738,66.64748,67.647606,67.64776,1.0,1.1498524,68.797615,71.41545,3.7682557,71.41613,71.9749
10,10,2,16,1.365,1,0,8,1.0,9.0,72.47473,73.4636,73.48069,73.48078,74.480995,74.48115,2.0,1.599605,76.08076,78.24823,3.7676332,78.24889,79.61537
11,11,3,16,1.365,1,0,8,1.0,10.0,80.18656,81.11354,81.13061,81.13069,82.1299,82.13005,2.0,0.9841427,83.11419,85.89592,3.7664266,85.89659,87.2629
12,12,3,16,1.365,1,1,0,1.0,11.0,87.8568,88.74739,88.76404,88.764145,89.76398,89.76412,2.0,0.8833987,90.64752,93.53058,3.7670155,93.53125,94.89698
13,13,2,32,0.5575,1,0,16,1.0,12.0,95.407814,96.396965,96.41401,96.414085,97.41425,97.4144,2.0,1.0661227,98.48052,101.18183,3.7679932,101.1825,101.741974
14,14,2,16,4.595,1,2,0,1.0,13.0,102.24143,103.23017,103.247215,103.24732,104.24672,104.246864,2.0,0.8838866,105.13075,108.01391,3.7675881,108.014565,112.61102
15,15,3,32,0.5575,1,3,0,1.0,14.0,113.13755,114.09733,114.11353,114.11361,115.113914,115.11407,2.0,0.7828785,115.89694,118.88184,3.7683353,118.88251,119.44287
16,16,2,16,0.5575,1,4,0,1.0,15.0,119.94119,120.930084,120.9473,120.94745,121.94775,121.947914,1.0,1.6496274,123.59754,125.71479,3.76745,125.71548,126.27467
17,17,2,32,0.5575,1,3,0,1.0,16.0,126.77428,127.76342,127.78059,127.78068,128.78085,128.781,2.0,1.2331394,130.01414,132.54681,3.7663662,132.54749,133.10716
18,18,2,32,0.5575,1,0,8,1.0,17.0,133.60767,134.59677,134.61383,134.61392,135.61401,135.61417,2.0,1.2662024,136.88037,139.3818,3.768205,139.38249,139.94122
19,19,3,16,2.98,1,8,0,1.0,18.0,140.48886,141.43062,141.447,141.44714,142.44763,142.44778,1.0,1.1158155,143.5636,146.21509,3.767848,146.21574,149.19797
