Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,2,0,5.000000e-01,2.422500e+00
2,0,8,3,0,2,8.075000e-01
3,8,2,2,0,2,8.075000e-01
4,4,2,1,0,2,2.422500e+00
5,8,2,2,1,5.000000e-01,8.075000e-01
6,8,2,1,1,2,7.267500e+00
7,8,4,2,1,2,8.075000e-01
8,0,2,1,0,2,4.037500e+00
9,2,0,2,1,5.000000e-01,2.422500e+00
10,2,8,1,0,2,2.422500e+00
11,4,2,3,0,5.000000e-01,2.422500e+00
12,2,4,1,1,5.000000e-01,8.075000e-01
13,4,2,3,1,2,8.075000e-01
14,8,4,3,1,5.000000e-01,4.037500e+00
15,4,0,3,0,5.000000e-01,8.075000e-01
16,4,0,2,0,3.500000e+00,8.882500e+00
17,4,0,1,1,5.000000e-01,2.422500e+00
18,8,2,2,1,5.000000e-01,8.075000e-01
19,0,8,2,1,5.000000e-01,8.075000e-01
20,2,4,2,0,5.000000e-01,8.075000e-01
21,0,8,3,1,3.500000e+00,8.075000e-01
22,2,8,3,1,5.000000e-01,4.037500e+00
23,2,8,1,0,2,2.422500e+00
24,0,2,3,0,5.000000e-01,8.075000e-01
25,4,8,1,0,5.000000e-01,8.075000e-01
26,0,4,3,1,2,5.652500e+00
27,0,8,1,0,5.000000e-01,2.422500e+00
28,0,4,1,0,5.000000e-01,8.075000e-01
29,2,8,2,0,5.000000e-01,8.075000e-01
30,4,8,1,1,2,8.075000e-01
31,2,8,3,0,3.500000e+00,8.075000e-01
32,8,0,2,0,2,4.037500e+00
33,8,0,1,1,5.000000e-01,5.652500e+00
34,8,2,1,1,2,8.075000e-01
35,2,4,2,1,2,4.037500e+00
36,2,8,3,0,3.500000e+00,8.075000e-01
37,2,0,2,0,5.000000e-01,7.267500e+00
38,0,2,3,1,5.000000e-01,2.422500e+00
39,8,4,3,0,2,2.422500e+00
40,4,0,2,1,5.000000e-01,8.075000e-01
41,8,2,3,1,5.000000e-01,2.422500e+00
42,0,2,1,1,5.000000e-01,8.075000e-01
